"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
126834																																		0	189	0	0	0	0		40	0	149	0	0	4628	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					158	9360	0	0	0	0	0	0	true	false	false	false	false																					www.citzcar.com	
127055																																		3243	1869	6000	2916	327	9775		0	0	893	976	0	137	0	327			0	6000	2000	1775	0	0	0	0	0	0	0	0						0																					78	5970	0	0	0	0	0	0	true	false	false	false	false																					http://www.wbduluth.com	
127224																																		225	146	0	225	0	0		0	0	146	0	0	504	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					183	9644	0	0	0	0	0	0	false	false	false	false	false																					www.fun-bank.com	
128258																																		0	0	0	0	0	0		0	0	0	0	0	587	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					36	1218	0	0	0	0	0	0	false	false	false	false	false																					http://www.westerndakotabank.com	
128904																																		375587	40	0	368287	0	15249		0	0	40	0	0	3082	2	0	false	0	0	0	149	3681	11092	0	0	0	327	0	0	327	true	true	0	0		7300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					8194	1100181	0	0	0	0	0	0	true	false	false	false	true	1	1220	9006	0																	www.easternbank.com	
129349																																		0	0	4000	0	0	4000		0	0	0	0	0	148	0	0			0	4000	0	0	0	0	0	0	0	0	0	0						0																					70	4259	0	0	0	0	0	0	false	false	false	false	false																					www.bankatfnb.com	
129358																																		0	0	0	0	0	3461		0	0	0	0	0	1076	1	0			0	0	0	0	0	0	0	3461	0	0	0	3461					0	0																					87	7167	3461	2356	0	0	3461	0	true	false	false	false	false																					valor.bank	
129479																																		0	0	0	0	0	0		0	0	0	0	0	2596	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					665	74261	0	0	0	0	0	0	false	false	false	false	false																					http://https://www.wheatland.bank	
129732																																		194821	8652	4000	148353	9942	453889		212	0	1176	0	7264	0	0	9942	false	0	0	4000	0	0	0	0	0	449889	0	0	0	449889	true	true	0	0		36526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3603	626593	449493	48822	0	0	449889	0	true	true	false	false	true	1	380	5590	0																	https://www.bylinebank.com	
129853																																		0	0	0	0	0	0		0	0	0	0	0	512	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					118	6154	0	0	0	0	0	0	true	true	false	false	false																					www.commercialstate.com	
129910																																		586	63	9151	509	0	17352		23	0	40	0	0	585	0	0			0	9151	4453	2862	886	0	0	0	0	0	0	0					0	77																					257	15968	0	0	0	0	0	0	true	false	false	false	false																					www.pebank.com	
130345																																		1125	0	4000	0	1125	4000		0	0	0	0	0	12411	5	1125			0	4000	0	0	0	0	0	0	0	0	0	0					0	0																					504	49277	0	0	0	0	0	0	true	false	false	false	false																					WWW.CSB.BANK	
130541																																		188409	2623	76229	151238	12389	473913		161	0	249	0	2213	1713	2	12389	true	0	0	76229	63136	129404	200467	0	0	4677	0	0	0	4677	true	false	0	0		24782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2340	308061	4677	2827	0	0	4677	0	true	false	false	false	true	1	913	28703	0																	www.horizonbank.com	
130813																																		1879	432	5000	1456	423	30033	true	0	0	45	0	387	1555	2	423			0	5000	0	10000	0	0	0	15033	0	0	0	15033						0																					267	26213	15033	11073	0	0	15033	0	true	false	false	false	false					www.lnbbank.com																myliberty.bank	
131034																																		0	0	0	0	0	0		0	0	0	0	0	624	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					366	51986	0	0	0	0	0	0	false	false	false	false	false																					www.mycbfl.com	
131173																																		3524	670	50000	1259	0	75213		371	0	124	0	175	4459	4	0			0	50000	6500	6500	3000	0	0	839	1154	7220	0	9213					0	2265																					646	55327	0	0	0	0	0	0	false	false	false	false	false																					www.gbankmo.com	
131436																																		0	32	0	0	0	0		23	0	9	0	0	7613	3	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					611	54599	0	0	0	0	0	0	false	false	false	false	false																					http://www.first1bank.com	
131650																																		8019	19231	120000	0	1594	355000		4368	0	206	0	14657	5505	1	1594	true	0	0	120000	120000	115000	0	0	0	0	0	0	0	0	true	false	0	0	0	6425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					4586	723250	0	0	0	0	0	0	true	false	false	false	true	1	4221	189646	4221																	www.greatwesternbank.com	
131717																																		0	15	0	0	0	250		0	0	15	0	0	606	0	0	false	0	0	0	250	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	false	false	false	false	false																					http://www.farmersstatebankky.com	
131940																																		0	0	0	0	0	2000		0	0	0	0	0	0	0	0			0	0	0	2000	0	0	0	0	0	0	0	0					0	0																					72	2600	0	0	0	0	0	0	true	false	false	false	false																					www.waldostatebank.com	
132107																																		7884	0	15000	7197	687	58246		0	0	0	0	0	2974	1	687			0	15000	25000	12875	2626	0	0	0	0	2745	0	2745					852	0																					507	77522	0	0	0	0	0	0	true	false	false	false	false																					www.androscogginbank.com	
132451																																		0	0	0	0	0	0		0	0	0	0	0	31	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					147	8619	0	6856	0	0	0	0	false	false	false	false	false																					www.fnblouisburg.com	
132554																																		25744	2226	35122	19574	1464	114063		174	0	482	0	1570	12096	3	1464	false	0	0	35122	188	25000	3000	0	0	50753	0	0	0	50753	false	false	0	0		4706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1233	149724	50753	0	0	0	50753	0	true	false	false	false	false																					http://www.bankmbank.com	
132778																																		307	52	0	0	307	0		0	0	52	0	0	2138	2	307			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	57	2995	0	0	0	0	0	0	true	false	false	false	false																					homesteadsavings.com	
132938																																		0	0	0	0	0	0		0	0	0	0	0	680	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					111	9492	0	0	0	0	0	0	true	true	false	false	false																					http://www.pcbank.net	
133579																																		157	506	14000	0	157	48000		0	0	94	0	412	3379	1	157	false	0	0	14000	19000	13000	2000	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	357	27361	27361	0	0	0	0	0	false	false	false	false	false																					http://www.thebankofbennington.com	
133850																																		23083	1817	5000	22340	0	34514		466	700	605	0	46	9905	5	0			0	5926	23571	5017	0	0	0	0	0	0	0	0						743																					825	52349	0	0	0	0	0	0	false	false	false	false	false					http://www.firstcitizens-bank.com																http://www.firstcnb.com	
133971																																		0	186	4000	0	0	34000		0	0	186	0	0	744	0	0			0	4000	10000	10000	10000	0	0	0	0	0	0	0						0																					47	1294	0	0	0	0	0	0	true	false	false	false	false																					http://WWW.LISLEBANK.COM	
134156																																		0	0	250	0	0	4550		0	0	0	0	0	440	0	0			0	250	1850	250	2200	0	0	0	0	0	0	0						0																					67	3342	0	0	0	0	0	0	true	false	false	false	false																					http://www.firstcentral.com	
134437																																		2892	4371	0	2892	0	0		2750	0	228	0	1393	23469	4	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					498	48941	0	0	0	0	0	0	true	false	false	false	false																					http://www.troybankandtrust.com	
134455																																		0	53	3000	0	0	8000		0	0	0	0	53	8077	5	0			0	3000	3000	2000	0	0	0	0	0	0	0	0	true	false				0																					70	1850	0	0	0	0	0	0	true	false	false	false	false																					http://www.tensas.com	
134848																																		0	0	0	0	0	0		0	0	0	0	0	1971	1	0			0	0	0	0	0	0	0	0	0	0	0	0					29	0																					219	10064	0	0	0	0	0	0	true	false	false	false	false						Sigel Community Bank															http://www.teutopolisstatebank.com	
135836																																		0	198	0	0	0	0		0	0	71	0	127	3603	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					85	6290	0	0	0	0	0	0	false	false	false	false	false																					www.slbank.com	
135854																																		0	0	2582	0	0	4364		0	0	0	0	0	366	0	0			0	2582	171	182	1429	4364	0	0	0	0	0	0						0																					108	3796	0	0	0	0	0	0	true	false	false	false	false																					www.hsbsd.com	
136048																																		9	0	948	0	0	8768		0	0	0	0	0	743	0	0			0	948	4042	2214	1564	0	0	0	0	0	0	0					0	9																					74	1628	0	0	0	0	0	0	false	false	false	false	false																					www.bankpsb.com	
136338																																		6669	1005	44000	6669	0	44000		128	0	414	0	463	3536	3	0			0	44000	0	0	0	0	0	0	0	0	0	0					0	0																					183	14799	0	0	0	0	0	0	true	false	false	false	false																					www.merchantsandfarmers.com	
136459																																		0	0	1000	0	0	1000		0	0	0	0	0	1413	1	0			0	1000	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					www.gatesbank.com	
136655																																		525	92	0	525	0	6500		0	0	92	0	0	588	2	0			0	0	2500	1000	3000	0	0	0	0	0	0	0					0	0																					32	629	0	0	0	0	0	0	false	false	false	false	false																					http://www.lyndonstatebank.com	
137205																																		2525	420	0	287	851	24399		62	0	358	0	0	7342	3	851			23000	0	0	320	1034	0	23000	45	0	0	0	23045					12016	1387																					2033	155294	45	36	0	0	45	0	false	false	false	false	false																					www.MachiasSavings.com	
137447																																		3250	160	0	3250	0	9681		0	0	160	0	0	1746	1	0			0	0	0	3034	6647	0	0	0	0	0	0	0					0	0																					296	12694	0	0	0	0	0	0	true	false	false	false	false																					www.thefnb.com	
137456																																		0	358	8	0	0	812		0	358	0	0	0	236	0	0			0	8	66	174	564	0	0	0	0	0	0	0					0	0																					125	7352	0	0	0	0	0	0	true	false	false	false	false																					www.bankofbeaver.bank	
137559																																		2512	90	0	0	0	0		0	0	0	0	90	162	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	2512																					128	3666	0	0	0	0	0	0	false	false	false	false	false																					http://www.farmersnationalbankonline.com	
137643																																		820	0	1254	820	0	7019		0	0	0	0	0	0	0	0			0	1255	3814	1950	0	0	0	0	0	0	0	0						0																					63	2103	0	0	0	0	0	0	true	false	false	false	false																					http://www.westiowabank.com	
137652																																		13376	0	0	442	12357	5542		0	0	0	0	0	480	0	12357	true	0	0	0	0	0	0	0	0	1587	0	3955	0	5542	false	false	0	0		577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					116	10320	0	0	0	0	0	0	true	false	false	false	false																					http://www.university-bank.com	
137915																																		104266	10454	0	102078	1574	624344		0	0	9859	0	595	906	0	1574	true	0	420000	0	0	0	0	0	420000	204160	184	0	0	624344	true	true	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					362	204819	204344	130764	0	0	204344	0	false	false	false	false	false					www.emigrantdirect.com		www.dollarsavingsdirect.com		www.mysavingsdirect.com												www.emigrant.com	
138051																																		608	0	0	608	0	0		0	0	0	0	0	3424	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					http://www.fsbaliceville.com	
138257																																		0	0	0	0	0	0		0	0	0	0	0	303	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					44	2814	0	0	0	0	0	0	true	false	false	false	false																					http://www.fnbaspermont.com	
138556																																		200	16	0	0	0	0		16	0	0	0	0	3255	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	200																					0	0	0	0	0	0	0	0	true	false	false	false	false																					http://www.homebankingco.com	
139133																																		0	0	0	0	0	7945		0	0	0	0	0	7151	4	0	false	0	0	0	7945	0	0	0	0	0	0	0	0	0	true	false	0	0	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					130	12640	0	0	0	0	0	0	false	false	false	false	false																					www.amerifirstbank.com	
139478																																		0	0	21522	0	0	97557		0	0	0	0	0	13503	1	0			964	21522	43000	29000	0	0	964	0	0	3071	0	4035					7670	0																					315	27257	0	0	0	0	0	0	true	false	false	false	false																					www.harleysvillebank.com	
139553																																		90	245	8000	90	0	9386		0	0	15	0	230	12220	5	0			0	8000	0	0	0	0	0	0	0	1386	0	1386						0																					915	123925	0	0	0	0	0	0	true	false	false	false	false																					https://www.mabreybank.com	
139656																																		155718	7374	333336	136432	2	350472		334	0	821	0	6219	4178	2	2	true	0	0	333336	22	8543	3000	0	0	0	14	5557	0	0	true	false	0	0	500	19284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3081	372964	0	0	0	0	0	0	true	false	false	false	true	1	611	36270	0	http://www.equityfsg.com	Equity Trust & Wealth Management															http://www.equitybank.com	
139740																																		0	0	179869	0	0	191485		0	0	0	0	0	1042	0	0	false	0	0	179869	0	0	0	0	0	130	0	11486	0	11616	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					916	223435	0	0	0	0	0	0	true	false	false	false	true	1	62	315	0																	WWW.WESTBANKSTRONG.COM	
139834																																		0	0	4000	0	0	14000		0	0	0	0	0	466	0	0			0	4000	1000	9000	0	0	0	0	0	0	0	0					122	0																					32	840	0	0	0	0	0	0	false	false	false	false	false																						
139843																																		14001	1492	114000	8729	2398	174000		0	1410	69	0	13	21231	3	2405	true	0	0	146000	18000	10000	0	71000	0	0	0	0	0	0	true	false	0	0	26349	2874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1225	107474	0	0	0	0	0	0	true	false	false	false	true	1	59	652	0	www.ffbt.com																www.ffbt.com	
139955																																		211	0	1285	211	0	4070		0	0	0	0	0	148	0	0			0	1285	2335	0	450	0	0	0	0	0	0	0						0																					54	1029	0	0	0	0	0	0	true	false	false	false	false					http://www.fbcdirect.com																http://www.themainstreet.bank	
140157																																		1381	2903	53	1381	0	10297		0	2314	589	0	0	13003	2	0			0	53	69	311	9864	0	0	0	0	0	0	0					0	0																					195	9369	0	0	0	0	0	0	true	false	false	false	false																					www.homestead.bank	
140362																																		77	617	303000	0	0	303000	true	617	0	0	0	0	10803	4	0	false	0	0	303000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2043	593801	0	0	0	0	0	0	true	false	false	false	false																					http://www.sunwestbank.com	
140634																																		0	552	0	0	0	102		0	552	0	0	0	800	0	0			0	0	0	0	102	0	0	0	0	0	0	0						0																					40	3240	0	0	0	0	0	0	true	false	false	false	false																						
141211																																		5	100	0	0	0	10105		0	0	0	0	100	7452	4	0			0	0	4000	6000	25	0	0	0	0	80	0	0						5																					321	14210	0	0	0	0	0	0	true	false	false	false	false																					http://www.muncybank.com	
141341																																		0	696	4000	0	0	4000		344	0	40	0	312	14024	4	0			0	4000	0	0	0	0	0	0	0	0	0	0					0	0																					81	12017	0	0	0	0	0	0	false	false	false	false	false																					tboc.com	
141350																																		0	0	0	0	0	1000		0	0	0	0	0	4713	3	0			1000	0	0	0	0	0	1000	0	0	0	0	1000					0	0																					67	1342	0	0	0	1000	0	0	false	false	false	false	false																					www.fsbboisecity.com	
141556																																		0	138	0	0	0	10000		0	0	138	0	0	0	0	0	false	0	0	0	0	10000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	25	151	59	0	0	0	0	0	0	0	0	0	0					229	70956	0	84394	0	0	0	0	true	false	false	false	false					www.stearnsbank.com																www.stearnsbank.com	
141677																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0	false	false	false	false	false																					www.firstsandl.net	
141958																																		0	49	0	0	0	0		0	16	33	0	0	728	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					41	1556	0	0	0	0	0	0	false	false	false	false	false																					www.bankofgleason.com	
142049																																		0	0	0	0	0	0		0	0	0	0	0	3845	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					56	1917	0	0	0	0	0	0	true	false	false	false	false																					www.bank1stia.com	
142179																																		0	0	4000	0	0	4000		0	0	0	0	0	500	0	0			0	4000	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0	false	false	false	false	false																					www.streatorhome.com	
142955																																		814	5604	0	814	0	34724		3138	0	79	0	2387	4872	2	0			0	0	11312	0	0	0	0	23412	0	0	0	23412						0																					415	50335	23412	15868	0	0	23412	0	true	false	false	false	false																					www.spiritbank.com	
143372																																		0	91	0	0	0	0		1	0	90	0	0	2860	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					100	2121	0	0	0	0	0	0	true	false	false	false	false																					www.progressiveozarkbank.com	
