"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
399357																																						0	0	0	0	1000	true	0	0	0	0	0	0	149	0	0	0	false	0	1000	0	0	0	0	0	0	1000	0	0	0	1015	1000	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.mcclavebank.com	
399517																																						4252	1085	0	1052	139202	true	3200	0	0	294	0	791	16495	5	1052	0	true	0	0	0	20000	73938	20000	25264	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												http://www.ERIEBank.bank		http://www.FCBank.bank														http://www.CNBBank.bank	
399731																																						0	0	0	0	0	true	0	0	0	0	0	0	2500	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankoferath.com	
399973																																						0	266	0	0	0	true	0	0	0	227	0	0	292	0	0	0	false	0	0	39	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.1stfedci.com	
400057																																						0	254	0	0	0	true	0	0	0	50	0	204	3251	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												fsb-purdy.mobi		fsbpurdy.secure-mobileacess.mobi		ssl.selectpayment.com												www.fsb-purdy.com	
400141																																						1199	0	12161	0	19732	true	1199	0	0	0	0	0	6933	3	0	0	true	0	0	0	12161	3844	2180	1547	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.thinkfnb.com	
400365																																						417	582	0	0	0	true	417	0	0	0	0	582	469	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.1cb.com	
400767																																						0	0	0	0	0	true	0	0	0	0	0	0	32	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.nevadabankandtrust.com	
400945																																						0	800	2129	0	2129	true	0	800	0	0	0	0	750	0	0	0	false	0	0	0	2129	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												http://www.bankofgravett.net		http://www.bankgravett.com		http://www.bankgravett.net		http://www.bankgravette.com		http://www.bankofgravette.com		http://www.bankofgravette.net		http://www.bog1898.com	http://www.bogbank.com	http://www.since1898.com	http://gravettbancshares.com	http://www.bankofgravett.com	
401072																																						0	200	0	0	3000	true	0	0	0	60	0	140	0	0	0	0	false	0	0	0	2000	1000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.centurysavings.com	
401447																																						0	0	0	0	0	true	0	0	0	0	0	0	390	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.farmersbankhamburg.com	
401559																																						25	0	0	0	0	true	25	0	0	0	0	0	4	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.dnbanks.com	
401755																																						0	0	0	0	0	true	0	0	0	0	0	0	94	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.thebankofthewest.com	
401906																																						1035	318	37500	1	79500	true	1034	0	0	212	0	106	1001	1	1	0	false	0	0	0	37500	12000	0	30000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.skowhegansavings.com	
401951																																						0	66	0	0	0	true	0	0	0	66	0	0	620	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.statebankofceylon.com	
402462																																						0	0	0	0	0	true	0	0	0	0	0	0	69	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fbtseymour.com	
402846																																						0	0	0	0	1500	true	0	0	0	0	0	0	131	0	0	0	false	0	0	0	0	0	0	1500	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.pocastbk.net	
402873																																						0	0	3000	0	6261	true	0	0	0	0	0	0	369	0	0	0	false	0	0	0	3000	0	1000	2000	0	261	0	0	0	0	261	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.versaillessavingsbank.com	
403067																																						232	0	0	0	0	true	0	0	0	0	0	0	590	1	0	232	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.tpnb.com	
403106																																						0	3005	41500	0	102500	true	0	1322	0	0	39	1644	10445	5	0	0	true	0	0	0	52500	40000	10000	0	16000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.sussexbank.com	
403151																																						4164	0	85500	0	87000	true	4164	0	0	0	0	0	16224	3	0	0	true	0	0	0	85500	1000	500	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.cornerstoneconnect.com	
403179																																						1048	104	15090	1033	87469	true	0	21	0	83	0	0	1415	1	1620	15	false	0	0	0	15090	10000	50000	0	0	0	0	0	12379	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.ourfirstfed.com	
403254																																						1335	0	0	691	0	true	461	0	0	0	0	0	0	0	691	183	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.coloradonational.com	
403357																																						0	0	0	0	0	true	0	0	0	0	0	0	67	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.FSBCLEARBROOK.COM	
403656																																						0	0	0	0	0	false	0	0	0	0	0	0	2571	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.statebankofeaglebutte.com	
403870																																						518	224	49000	518	73563	true	0	0	0	224	0	0	5476	2	518	0	false	0	0	0	49000	11500	5000	5000	16000	3063	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.iroquoisfed.com	
403946																																						3594	1396	36000	3594	47000	true	0	530	0	0	0	866	23792	7	3594	0	false	0	0	0	36000	11000	0	0	11000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.PARKBANK.COM	
404653																																						0	0	0	0	0	true	0	0	0	0	0	0	1035	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.grapelandstatebank.com	
404943																																						82	0	2950	0	3350	true	82	0	0	0	0	0	769	0	0	0	false	0	0	0	2950	400	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.tri-valleycenters.com	
406022																																						0	1204	0	0	10000	true	0	307	0	0	0	897	230	0	0	0	true	0	0	0	0	10000	0	0	10000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.woodsborobank.com	
406059																																						0	0	0	0	0	true	0	0	0	0	0	0	3193	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.nationalbanktexas.com	
406666																																						0	74	1000	0	1000	true	0	0	0	74	0	0	771	0	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.ebanktexas.com	
406778																																						149	19	0	149	3500	true	0	19	0	0	0	0	566	0	149	0	false	0	0	0	500	500	2500	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.secfec.com	
406974																																						0	0	0	0	0	true	0	0	0	0	0	0	34	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.secure.fundsexpress.com		www.mbanking.firstdata.com														www.brightonbank.com	
407168																																						0	0	0	0	1739	true	0	0	0	0	0	0	257	0	0	0	false	0	1621	0	0	0	0	118	0	1621	0	0	0	0	1621	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fsbspearman.com	
407506																																						1253	316	70000	1253	75125	true	0	0	0	0	0	316	1244	1	1486	0	true	0	0	0	70000	5125	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0	0																	www.ionbank.com	
407645																																						1051	2236	0	1051	0	true	0	1757	0	0	0	479	7677	4	1961	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.stillmanbank.com	
407850																																						0	0	750	0	1500	false	0	0	0	0	0	0	1234	0	0	0	false	0	0	0	750	750	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
408307																																						13	21	2000	13	12000	true	0	0	0	21	0	0	2360	1	37	0	false	0	0	0	2000	8000	2000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.atholsb.com	
408642																																						2828	1981	0	2828	9400	false	0	0	0	0	0	1981	7250	4	3214	0	true	0	280	0	0	0	6900	0	0	280	1661	559	0	0	2500	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankersbankusa.com	
408875																																						0	409	0	0	69000	true	0	0	0	409	0	0	0	0	0	0	false	0	0	0	10000	59000	0	0	19000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.axiombanking.com	
409265																																						0	0	0	0	0	false	0	0	0	0	0	0	264	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
410159																																						0	0	0	0	0	true	0	0	0	0	0	0	366	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.andesstatebank.com	
410560																																						0	0	22423	0	22423	true	0	0	0	0	0	0	3501	1	0	0	false	0	0	0	22423	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.firstclassbanking.com	
410748																																						0	0	0	0	0	true	0	0	0	0	0	0	570	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.bankofallon.com	
410917																																						0	4411	0	0	0	true	0	2570	0	1719	122	0	6366	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.cnbsomerset.com	
410944																																						0	64	1375	0	3771	true	0	0	0	64	0	0	1534	2	0	0	false	0	645	0	1375	300	0	0	0	645	553	898	0	0	2096	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												citizensbanksaccity.com	
411053																																						0	186	0	0	0	true	0	0	0	0	0	186	410	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://WWW.EDENVALLEYBANK.COM	
411062																																						0	0	0	0	0	true	0	0	0	0	0	0	105	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.thefnbsc.com	
411174																																						0	45	0	0	0	false	0	0	0	45	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																											
411231																																						0	0	0	0	0	true	0	0	0	0	0	0	618	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.brantleybank.com	
411240																																						0	22	2250	0	2339	true	0	0	0	22	0	0	401	1	0	0	false	0	0	0	2250	0	89	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.oenbokawville.com	
411473																																						484	1342	57000	484	107000	true	0	426	0	552	0	364	3095	2	484	0	false	0	0	0	57000	50000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.severnbank.com	
411512																																						842	480	15762	841	16248	true	1	0	0	273	0	207	14308	6	972	0	false	0	0	0	15762	486	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								1	118	1166	0																	www.CentricBank.com	
411549																																						0	0	0	0	1500	true	0	0	0	0	0	0	1889	2	0	0	false	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.tgsbank.com	
411576																																						0	186	0	0	0	true	0	0	0	186	0	0	432	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.mayvillesavings.com	
411624																																						0	40	0	0	2954	true	0	0	0	40	0	0	2512	2	0	0	false	0	0	0	0	576	766	1612	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.somervillenationalbank.com	
411651																																						0	0	0	0	5878	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	4250	0	866	762	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fandmstatebank.com	
412153																																						107	0	7600	0	8655	true	107	0	0	0	0	0	2702	1	0	0	false	0	0	0	7600	55	1000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.nesb.net	
412452																																						0	4	0	0	0	false	0	4	0	0	0	0	36	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://bankofverden.com	
412555																																						252	0	10000	0	10000	true	252	0	0	0	0	0	3786	2	0	0	false	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.sjnbank.com	
412667																																						0	0	0	0	0	true	0	0	0	0	0	0	631	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.sundownsb.com	
412751																																						0	395	0	0	0	true	0	19	0	376	0	0	876	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.woodforest.com	
412845																																						326	201	0	270	0	true	56	0	0	201	0	0	3195	1	332	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													FIRST NATIONAL BANK		INGRAHAM BANKING CENTER													http://www.fnbolney.com	
412872																																						0	0	0	0	0	true	0	0	0	0	0	0	311	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										http://www.farmersandmechanicsfederal.com	
413141																																						0	5127	145500	0	145500	true	0	502	0	4062	0	563	0	0	0	0	false	0	0	0	145500	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fnba.com	
413208	130763	33564	1800000	95021	11134538	true	0	4322	2	95021	35742	true	11011377	232023	6700000	0	0	0	0	4434538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					11134538			0	0	33564	0	0								0										0		true	true			0	0	0	0	0	0	0	0	0						0	0	0	0	0											0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.banking.us.hsbc.com	
413347																																						0	177	0	0	0	false	0	0	92	0	0	85	1268	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.firststatebank-olmsted.com	
413543																																						5	34	0	0	0	true	5	0	0	0	0	34	1919	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.csbsheldon.com	
413646																																						916	1894	1000	0	1754	true	916	112	0	465	0	1317	5976	2	0	0	true	0	22	0	1000	0	0	0	0	22	153	173	406	0	754	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.firstneighbor.com	
413673																																						881	171	5000	881	18400	true	0	0	0	0	0	171	805	0	1222	0	false	0	0	0	5000	13400	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.bankfm.com	
413730																																						0	0	0	0	0	false	0	0	0	0	0	0	767	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.hardwarestatebank.com	
413758																																						0	0	0	0	5330	true	0	0	0	0	0	0	3534	3	0	0	false	0	0	0	3000	2000	0	0	0	330	0	0	0	0	330	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.brunswickstatebank.com	
413851																																						0	0	0	0	3	false	0	0	0	0	0	0	27	0	0	0	false	0	3	0	0	0	0	0	0	3	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
414102																																						0	1225	0	0	4000	true	0	0	0	1000	0	225	900	0	0	0	false	0	0	0	0	0	4000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												WWW.KASASA.COM																WWW.ALDENSTATE.COM	
414652																																						0	54	51	0	586	true	0	0	0	0	0	54	4643	2	0	0	false	0	0	0	51	75	160	300	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fnbscott.com	
414764																																						93	1339	7310	0	30206	true	0	0	0	25	0	1314	782	0	0	93	true	0	0	0	12310	629	5287	11980	5000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.texasbnk.com	
414858																																						1884	0	5515	0	5515	true	1884	0	0	0	0	0	1062	1	0	0	false	0	0	0	5515	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.INCOMMONSBANK.COM	
415770																																						0	397	0	0	5455	true	0	0	0	397	0	0	1099	0	0	0	false	0	0	0	5000	0	0	0	0	0	0	0	455	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.tempobank.com	
415855																																						0	0	0	0	913	false	0	0	0	0	0	0	0	0	0	0	false	0	662	0	0	0	0	0	0	662	51	0	200	0	913	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
416245																																						7153	256	80000	3061	80000	true	4092	0	0	256	0	0	74288	13	4822	0	false	0	0	0	80000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.busey.com	
416272																																						0	175	1600	0	10200	true	0	175	0	0	0	0	297	0	0	0	false	0	0	0	1600	5700	2200	700	1500	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.abbevillefirst.com	
416339																																						27	1064	2000	0	4500	true	27	272	0	0	0	792	1663	1	0	0	false	0	0	0	2000	1500	1000	0	2000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fsb1.com	
416357																																						0	0	0	0	566	false	0	0	0	0	0	0	0	0	0	0	false	0	566	0	0	0	0	0	0	566	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
416656																																						0	79	0	0	32	true	0	0	0	79	0	0	731	0	0	0	false	0	0	0	0	32	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.welchstatebank.com	
416674																																						0	301	0	0	35000	true	0	52	0	249	0	0	2354	2	0	0	false	0	0	0	2000	3000	25000	5000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.KSBankinc.com	
416973																																						0	1251	2500	0	7750	true	0	1251	0	0	0	0	180	0	0	0	false	0	0	0	2500	1250	2000	2000	2000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.brainerdsavings.com	
417626																																						0	6451	0	0	0	true	0	2123	0	1500	2828	0	12029	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.putcobk.com	
417710																																						280	35	4500	0	4500	true	280	0	0	0	0	35	1876	3	0	0	false	0	0	0	4500	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.pinnaclebank.co	
418100																																						0	0	0	0	0	true	0	0	0	0	0	0	6680	5	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.seamensbank.com	
