"IDRSSD"	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH270	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	
241607																																																																																																																															1162423	8007	0	0	958496	21263	5251	16012	0	4493	0	0	0	4493	1442	142909	0	0	0	0	0	0	4598	0	0	0	4598	60000	4	5992	467	53505	6697	164913	335748	653350	0	0	0	0	0	0	5831	2916	0	0	0	2916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100032	50016	0	0	2970	45446	11148	164913	346145	704527	0	32983	173073	704527	958496	4414	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
242257																																																																																																																															268041	1715	0	0	209362	11492	2945	8547	0	0	0	0	0	0	13920	24189	0	80	260	0	260	0	0	0	0	0	0	15860	0	828	0	12892	16865	33824	62961	152569	225	225	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13479	6740	0	0	0	6740	16865	33824	62961	165089	0	6765	31481	165089	209362	1167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
242444																																																																																																																															1398345	11009	0	0	970487	50562	38405	12157	0	0	0	0	0	0	129993	261522	552	0	10853	0	10853	0	0	0	0	0	0	73090	692	895	3	71500	169090	287809	245096	715494	10283	10283	0	0	0	10283	0	0	0	0	0	0	73	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	97513	48757	0	0	0	48757	169090	288019	245096	783018	0	57604	122548	783018	970487	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
242949																																																																																																																															83083	533	0	0	62316	6501	1425	5076	0	0	0	0	0	0	2672	14265	3213	0	47	0	47	0	0	0	0	0	0	3175	60	100	0	2117	4157	19488	11949	47672	0	0	0	0	0	0	715	358	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3289	1645	0	0	0	1645	4157	19488	11949	50909	0	3898	5975	50909	62316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
242958																																																																																																																															96431	692	0	0	77940	2956	0	2956	0	0	0	0	0	0	0	4275	11837	1207	0	0	0	0	0	0	0	0	0	4318	0	0	0	4116	0	7231	32447	56448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1154	7231	32447	56448	0	1446	16224	56448	77940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
242976																																																																																																																															162190	1769	0	506	101068	9476	4564	4912	0	5656	1708	2194	0	1754	806	11758	0	0	0	0	0	0	0	0	0	0	0	12839	0	0	0	11038	15782	18864	67292	60144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15782	18864	67292	60531	0	3773	33646	60531	100562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
243375																																																																																																																															1573446	1334	0	0	295388	1101504	1010080	91424	0	0	0	0	0	0	12019	121852	507	0	0	0	0	0	0	0	0	0	0	241025	0	0	0	229893	1038483	213276	1143	236125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1038483	216698	1143	236125	0	43340	572	236125	295388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
243414																																																																																																																															219492	1950	0	0	206429	5981	3234	2747	0	1654	0	1654	0	0	1931	16103	2370	0	655	0	655	0	0	0	0	0	0	11770	192	567	0	9918	5357	26134	18927	169305	0	0	0	0	0	0	0	0	0	0	0	0	42	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	32741	16371	0	0	0	16371	5357	26134	18927	186758	0	5227	9464	186758	206429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
243955																																																																																																																															41971	248	0	0	29210	2420	1121	1299	0	256	0	0	256	0	1486	2	0	0	7835	0	7835	0	0	0	0	0	0	3704	0	101	0	3553	2607	12741	2798	23483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856	428	0	0	0	428	2607	12741	2798	24230	0	2548	1399	24230	29210	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
244037																																																																																																																															126523	1253	0	120	90661	10786	6417	4369	0	0	0	0	0	0	3330	12879	1694	244	0	0	0	0	0	0	0	0	0	5713	29	177	19	5262	9776	17425	32939	64265	101	101	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	123	0	0	0	123	9776	17425	32966	65323	0	3485	16483	65323	90541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
244149																																																																																																																															321163	3004	0	0	414648	8825	3060	5765	0	12618	0	12483	0	135	0	14008	0	0	100	0	100	0	0	0	0	0	0	35693	0	3055	0	28950	3060	102480	139430	73087	972	972	0	0	0	972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12908	12908	0	0	0	12908	1708	854	0	0	0	854	3060	102480	139430	92047	0	20496	69715	92047	414648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
244158																																																																																																																															269711	4098	0	1114	238754	18162	0	18162	0	0	0	0	0	0	17676	148	29026	1779	164	0	0	164	0	0	0	0	0	14246	0	0	0	9244	17676	27126	34947	190325	722	722	0	0	0	722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45036	22518	0	0	0	22518	17676	27126	34947	213565	0	5425	17474	213565	237640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
244251																																																																																																																															590619	5567	0	1276	343299	6377	2313	4064	0	0	0	0	0	0	11201	276568	4297	0	9560	0	9560	0	0	0	0	0	0	18788	39	1941	43	13842	13553	295852	54163	229219	486	486	0	0	0	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1917	1917	0	0	0	1917	14543	7272	0	0	0	7272	13553	295852	54163	242904	0	59170	27082	242904	342023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
245016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10990	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44231	8846	0	0	0	8846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	863142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																													
245276																																																																																																																															6603868	165742	0	105013	4904657	467374	183883	283491	0	444679	0	444679	0	0	213202	658542	0	2201	0	0	0	0	622	0	0	0	622	488611	39	15798	3785	356189	397124	1451630	992702	3684454	3833	3833	0	0	0	3833	11888	5944	0	0	0	5944	1464	293	0	0	0	293	0	0	0	0	0	0	5490	5490	0	0	5490	0	337716	168858	0	0	0	168858	397124	1451630	999734	3881601	0	290326	499867	3881601	4799644	1265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
245351																																																																																																																															312261	2247	0	0	206912	6309	3444	2865	0	0	0	0	0	0	40913	74536	9914	7784	2685	0	2685	0	0	0	0	0	0	21608	222	412	73	20901	46873	80523	30612	152804	1696	1696	0	0	0	1696	15	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20193	10097	0	0	0	10097	53711	80523	30612	164605	0	16105	15306	164605	206912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
245557																																																																																																																															573175	5209	0	1149	324776	21456	14939	6517	0	0	0	0	0	0	5573	184803	11982	22952	25693	0	25693	0	0	0	0	0	0	15058	0	1382	0	13507	20512	218395	151580	195578	150	150	0	0	0	150	876	438	0	0	0	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6655	3328	0	0	0	3328	20512	222403	151580	203675	0	44481	75790	203675	323627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
246022																																																																																																																															429404	4106	0	581	284037	29761	22971	6790	0	0	0	0	0	0	93695	25187	3445	0	0	0	0	0	0	0	0	0	0	7657	201	416	0	6470	124306	32393	82296	195226	1170	1170	0	0	0	1170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15170	15170	0	771	14399	0	32948	16474	0	0	0	16474	124306	33164	96695	225390	0	6633	48348	225390	283456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
246134																																																																																																																															370602	3093	0	206	230986	13299	4095	9204	0	0	0	0	0	0	6596	105289	15053	0	0	0	0	0	0	0	0	0	0	23209	0	444	0	22741	11391	114937	94069	157251	32	32	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2108	1054	0	0	90	964	11391	114937	94159	160889	0	22987	47080	160889	230780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
246237																																																																																																																															28837	88	0	0	16698	4767	2378	2389	0	2550	0	300	2250	0	2550	0	4315	4	914	0	0	914	0	0	0	0	0	1152	0	0	0	649	4928	2689	10163	10967	26	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	85	0	0	0	85	4928	2689	10163	11078	0	538	5082	11078	16698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
246451																																																																																																																															92489	758	0	0	73388	2592	949	1643	0	0	0	0	0	0	0	12326	152	1692	28	0	28	0	0	0	0	0	0	5546	0	733	76	3307	949	15293	20212	55719	131	131	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2485	1243	0	0	0	1242	949	15293	20212	58164	0	3059	10106	58164	73388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
246657																																																																																																																															601781	4759	0	481	342216	79907	73254	6653	0	0	0	0	0	0	22685	203777	17790	12188	8	0	8	0	0	0	0	0	0	22144	95	1860	348	19641	96683	212298	36927	266775	687	687	657	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14902	7451	0	0	0	7451	144976	212298	36927	280038	0	42460	18464	280038	341735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
246947																																																																																																																															79956	517	0	23	39747	4442	3911	531	0	180	0	180	0	0	2706	25851	0	0	4128	0	4128	0	0	0	0	0	0	4594	32	224	136	3866	6649	30914	19796	23603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6649	30914	19796	23603	0	6183	9898	23603	39724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
246956																																																																																																																															383234	5994	0	1607	350982	14895	4748	10147	0	0	0	0	0	0	6347	40845	4324	4487	1650	0	1650	0	0	0	0	0	0	10135	86	577	33	9070	11181	53219	17022	291034	2852	2852	0	0	0	2852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11181	53219	17055	304225	0	10644	8528	304225	349375	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
247140																																																																																																																															455639	4166	0	0	384739	13867	3656	10211	0	33242	0	27962	5280	0	10	8173	1387	0	20379	0	20379	0	0	0	0	0	0	13649	160	1093	87	12021	4544	73821	98653	256653	627	627	0	0	0	627	486	243	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	19147	19147	0	0	19147	0	16235	8118	0	0	24	8094	4544	73854	117856	272265	0	14771	58928	272265	384739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
247355																																																																																																																															1004713	2786	0	0	770751	17014	6002	11012	0	135033	882	126119	8032	0	3169	114204	2206	0	0	0	0	0	0	0	0	0	0	54231	24	3855	179	30156	16758	255239	133034	563767	28	28	5	0	0	23	2257	1129	28	0	0	1101	20	4	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	58949	29475	58	0	340	20555	19218	255239	133728	602376	0	51048	66864	602376	770751	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
247476																																																																																																																															45674	202	0	0	25964	2560	1842	718	0	6496	31	6465	0	0	0	0	0	0	1389	0	1389	0	0	0	0	0	0	3648	0	173	0	3418	1873	11797	18956	13193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1412	706	0	0	0	706	1873	11797	18956	13899	0	2359	9478	13899	25964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
247551																																																																																																																															172897	2148	0	424	137950	21795	18287	3508	0	1767	0	1767	0	0	7	14027	0	0	0	0	0	0	0	0	0	0	0	7041	120	571	147	5261	18414	19873	34448	96288	598	598	0	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6929	3465	0	0	0	3464	18414	20471	34448	102364	0	4094	17224	102364	137526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
247908																																																																																																																															1222157	8922	0	0	975098	45295	28405	16858	32	0	0	0	0	0	17785	79189	15952	6344	0	0	0	0	0	0	0	0	0	87536	0	1400	0	67443	46190	115747	314590	670202	0	0	0	0	0	0	6480	3240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118266	59133	0	59133	0	0	46190	174880	314590	670202	0	34976	157295	670202	975098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
248240																																																																																																																															1028758	9154	0	0	932211	64495	43366	21129	0	0	0	0	0	0	28366	21739	19707	0	0	0	0	0	0	0	0	0	0	45165	0	2463	269	37789	72760	57684	152402	703225	7856	7856	0	0	0	7856	2962	1481	0	0	0	1481	0	0	0	0	0	0	0	0	0	0	0	0	86	86	0	0	0	86	94177	47089	0	3439	8231	35419	72760	61123	160633	764265	0	12225	80317	764265	932211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
248352																																																																																																																															121548	1399	0	0	113251	2973	1717	1256	0	0	0	0	0	0	440	10170	2526	0	0	0	0	0	0	0	0	0	0	8277	10	620	36	6443	2167	15024	8011	95321	77	77	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	100	0	100	0	0	2167	15124	8011	96998	0	3025	4006	96998	113251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
248455																																																																																																																															427542	4239	0	1477	228939	18332	11640	6692	0	0	0	0	0	0	623	236015	0	0	0	0	0	0	0	0	0	0	0	13847	0	0	0	11790	12263	242707	0	178689	341	341	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1605	1605	0	1605	0	0	1245	623	0	0	0	623	12263	246428	0	179653	0	49286	0	179653	227462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
248633																																																																																																																															258965	1620	0	0	195256	9881	3439	6442	0	4260	0	3133	1127	0	0	30372	11652	13433	1221	0	1221	0	0	0	0	0	0	10552	0	651	0	9000	3439	41819	64912	151225	549	549	0	0	0	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3218	1609	0	0	1609	0	3439	44145	66521	151774	0	8829	33261	151774	195256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
248745																																																																																																																															222484	2453	0	178	182031	3944	1051	2893	0	25682	0	25500	182	0	0	9503	0	0	11947	0	11947	0	0	0	0	0	0	11023	0	464	0	10548	1051	51659	41662	129287	609	609	0	0	0	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21479	10740	0	0	0	10740	1051	51659	41662	147018	0	10332	20831	147018	181853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
249416																																																																																																																															142121	778	0	0	66323	3615	825	2790	0	0	0	0	0	0	10992	12891	895	0	14725	0	14725	0	0	0	0	0	0	6930	0	94	0	4008	22591	30500	65613	22229	664	664	0	0	0	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3535	1768	0	0	991	777	22591	30500	67181	23804	0	6100	33591	23804	66323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
249564																																																																																																																															213360	1281	0	135	99584	8197	6023	2174	0	0	0	0	0	0	16031	99934	0	0	977	0	977	0	0	0	0	0	0	5747	130	1741	117	3759	22502	104826	37183	51643	0	0	0	0	0	0	330	165	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6249	3125	402	0	0	2723	22904	104826	37183	55540	0	20965	18592	55540	99449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
249612																																																																																																																															13623712	28624	0	0	6994694	649640	549723	99917	0	415197	0	415197	0	0	1150895	535979	19	25311	0	0	0	0	260559	167125	70498	0	22937	427486	30059	21944	2832	64006	5207962	1312381	947962	5852269	21134	21134	0	21134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	692829	346415	0	0	5308	341106	5250371	1406783	953270	6235524	0	281357	476635	6235524	6994694	34243	50000	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
249658																																																																																																																															66380	767	0	237	43920	9883	9810	73	0	0	0	0	0	0	8873	1468	0	0	0	0	0	0	0	0	0	0	0	5342	29	126	30	4830	18926	2059	11129	34084	45	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	81	0	0	0	80	18971	2059	11441	34322	0	412	5721	34322	43683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
249957																																																																																																																															41300	293	0	0	26932	13072	12315	757	0	1230	0	1030	0	200	79	1209	0	4291	0	0	0	0	0	0	0	0	0	1603	0	96	0	1507	12394	3092	276	25908	45	45	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445	223	0	0	0	223	12394	3092	276	26176	0	618	138	26176	26932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
250430																																																																																																																															103335	370	0	0	64509	8583	0	8583	0	1033	0	0	1033	0	0	15126	28242	500	4746	0	4746	0	0	0	0	0	0	9682	0	0	0	6604	0	28455	41182	32134	1513	1513	0	0	0	1513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28455	41182	34061	0	5691	20591	34061	64509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
250476																																																																																																																															142129	545	0	0	75915	18803	4114	14689	0	17866	7	17635	0	0	0	26189	0	21996	0	0	0	0	0	0	0	0	0	4501	0	275	0	4226	4121	58788	38017	42188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1835	918	0	0	0	918	4121	58788	38017	43106	0	11758	19009	43106	75915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
250850																																																																																																																															104221	649	0	0	72050	1769	882	887	0	0	0	0	0	0	1002	31826	23241	0	442	0	442	0	0	0	0	0	0	3063	5	348	139	2547	3691	33767	28907	35972	75	75	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	195	0	0	0	195	3691	33767	28907	37300	0	6753	14454	37300	72050	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
251352																																																																																																																															510658	3857	0	0	375716	14976	8267	6709	0	152	0	0	152	0	27291	79424	80840	8000	0	0	0	0	0	0	0	0	0	46281	692	971	1236	39071	38722	87104	101276	279199	6977	6977	10	0	0	6967	460	230	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6055	3028	0	0	12	3016	38732	87104	101292	296271	0	17421	50646	296271	375716	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
251558																																																																																																																															317157	1780	0	0	208030	33152	30536	2616	0	0	0	0	0	0	6526	72914	19525	4718	0	0	0	0	0	0	0	0	0	14382	185	1074	179	11971	37247	83099	62711	136429	2281	2281	0	0	0	2281	17	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	848	848	0	0	0	848	36355	18178	0	0	0	18178	51610	88773	62711	158254	0	17755	31356	158254	208030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
251745																																																																																																																															404346	3805	0	493	264959	20255	10763	9492	0	50651	0	50286	365	0	56961	36608	0	10	0	0	0	0	0	0	0	0	0	11795	262	436	119	10313	67986	96822	26984	217563	1307	1307	0	0	0	1307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18093	9047	0	0	0	9047	67986	96822	26984	231403	0	19364	13492	231403	264466	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
251857																																																																																																																															73375	879	0	396	38714	16033	0	16033	0	0	0	0	0	0	0	25719	2886	0	1950	0	1950	0	0	0	0	0	0	1708	0	0	0	1622	0	43702	4179	26800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43702	4179	27493	0	8740	2090	27493	38318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
