"IDRSSD"	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND966	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	
33857																																																																																																																									787150	6827	0	0	685525	23460	21617	1843	0	0	0	0	0	0	83935	34715	39481	9262	102	0	0	0	0	0	0	0	0	0	30220	0	4237	0	10750	56332	49300	103312	561921	1208	1208	0	0	0	1208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19806	19806	0	0	19806	0	53387	26694	0	0	0	26694	56332	49300	123118	603252	0	9860	61559	603252	685525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34425																																																																																																																									965168	7770	0	0	736440	51474	30702	20772	0	0	0	0	0	0	76860	11639	57782	0	6696	6961	0	6961	0	0	0	0	0	0	69496	1870	3697	0	50386	44211	89212	308946	501356	447	447	0	0	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82698	41349	0	0	3071	38278	44211	89212	312017	540198	0	17842	156009	540198	736440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34434																																																																																																																									325842	2125	0	0	257134	13244	3058	10186	0	10350	0	7685	1165	1500	26711	7661	18619	1058	0	1300	0	1300	0	32	0	0	0	32	19433	300	695	0	17835	11019	40465	79369	196410	0	0	0	0	0	0	0	0	0	0	0	0	1448	290	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	17112	8556	0	0	0	8556	11019	40465	79408	208245	0	8093	39704	208245	257134	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34452																																																																																																																									143089	648	0	0	85216	10004	8145	1859	0	0	0	0	0	0	45761	1332	32776	11607	0	3000	0	3000	0	0	0	0	0	0	7669	59	438	133	5967	9536	38686	43960	50423	1941	1941	0	0	0	1941	1104	552	0	0	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2982	1491	0	0	0	1491	9536	38686	43960	54407	0	7737	21980	54407	85216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34537																																																																																																																									5793687	27122	0	0	4334749	122057	49080	72977	0	353540	3661	349879	0	0	607395	29489	570217	12106	0	0	0	0	0	0	0	0	0	0	484402	18674	14506	571	264315	123749	1007579	783969	3267200	3930	3930	0	0	0	3930	4275	2138	0	0	0	2138	5345	1069	0	0	0	1069	0	0	0	0	0	0	0	0	0	0	0	0	242829	121415	0	0	42362	79053	372994	1007940	862989	3401097	0	201588	431495	3401097	4334749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34555																																																																																																																									281171	2497	0	193	184341	16087	11933	4154	0	0	0	0	0	0	94904	6685	87659	311	775	2500	0	2500	0	0	0	0	0	0	17498	0	0	0	16734	18618	94765	23894	141079	40	40	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1460	730	0	0	0	730	18618	94765	23894	145830	0	18953	11947	145830	184148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34742																																																																																																																									379689	3300	0	0	294890	12015	9387	2628	0	0	0	0	0	0	9411	3383	6145	0	0	1800	0	1800	0	0	0	0	0	0	30246	30	869	0	28777	12800	18629	151061	197545	929	929	0	0	0	929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13029	6515	0	0	0	6515	12800	18629	151061	211881	0	3726	75531	211881	294890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35057																																																																																																																									157626	1480	0	34	115680	16401	9965	6432	4	0	0	0	0	0	7862	4524	3160	150	0	0	0	0	0	0	0	0	0	0	9523	13	1195	1	7639	14502	10874	45582	87445	209	209	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	935	468	0	0	0	468	14502	10874	45582	89751	0	2175	22791	89751	115646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35301	0	623923	623870	53	131620	0	279298	279298	0	55860	0	42524262	10788	0	0	0	53	0	0	0	0	37175229	37175229	0	906957	0	11305697	0	24962575	0	0	14848740	2969748	0	0	0	2969748	0	0	0	0	16956354	504906	0	6494148	450188	9340662	21480	376	0	376	0	0	0	0	0	907333	0	0	32268	0	0	0	0	0	53	18147	0	0	48402	0	0	0	0	0	663	98434072	1333988	83100	397700	1222900	1661330026	2458442	0	0	0	0	0	0	0	0	0	0	0	0	0	8019	25342804	0	1850000	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																				0	0	0	0																																																																																																		
35570																																																																																																																									25142360	230969	0	0	19601412	618394	452587	165256	551	1791622	90230	1654006	4300	144722	1986824	39577	1971315	0	0	0	0	0	0	0	0	0	0	0	880279	279	239871	15871	452144	582673	4040803	5304641	15232651	11375	11375	0	0	0	11375	24150	12075	0	0	0	12075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	878140	439070	0	0	0	439070	582673	4040803	5304641	15861112	0	808161	2652321	15861112	19601412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35646																																																																																																																									57593	228	0	0	27587	7985	5129	2856	0	19734	0	19734	0	0	4624	0	3590	1075	0	2270	0	2270	0	0	0	0	0	0	3088	0	192	30	2148	5129	28823	5234	17524	0	0	0	0	0	0	0	0	0	0	0	0	130	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5129	28823	5234	17836	0	5765	2617	17836	27587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35879																																																																																																																									237205	939	0	0	129940	16405	9004	7401	0	0	0	0	0	0	44355	5643	37474	1701	500	0	0	0	0	0	0	0	0	0	13328	67	7111	226	5571	14841	51986	114048	56859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8880	4440	0	0	4440	0	14841	51986	118488	58527	0	10397	59244	58527	129940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36456																																																																																																																									133685	1114	0	0	114739	6599	0	6599	0	0	0	0	0	0	23154	6480	5198	9967	1658	0	0	0	0	0	0	0	0	0	9683	0	0	0	7552	6480	11797	18484	92324	155	155	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2479	1240	0	0	0	1240	6480	11797	18484	96124	0	2359	9242	96124	114739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36933																																																																																																																									133658	969	0	0	94521	10562	6321	4241	0	0	0	0	0	0	14741	3636	7250	4210	0	0	0	0	0	0	0	0	0	0	4277	17	140	60	4060	9974	11631	48654	64527	0	0	0	0	0	0	451	226	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4653	2327	0	0	68	2259	9974	11631	48722	67540	0	2326	24361	67540	94521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37051																																																																																																																									78477	707	0	0	60635	5565	4997	568	0	0	0	0	0	0	3036	999	490	0	1506	3375	0	3375	0	0	0	0	0	0	2710	9	67	0	2634	6230	11789	8024	53031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	825	413	0	0	0	413	6230	11789	8024	54161	0	2358	4012	54161	60635	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37341																																																																																																																									41284	540	0	276	21151	1714	1529	185	0	0	0	0	0	0	4425	2739	700	941	48	2842	0	2842	0	0	0	0	0	0	1561	0	0	45	1516	4268	9577	18953	8812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1065	533	0	0	0	533	4268	9577	18953	9366	0	1915	9477	9366	20875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37435																																																																																																																									1329440	11778	0	2160	769422	234217	193396	40821	0	7233	3233	4000	0	0	422091	43021	306520	24095	53259	0	0	0	0	0	0	0	0	0	33167	229	2065	275	27657	239879	353406	184821	562854	2641	2641	0	0	0	2641	448	224	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	3688	3688	3688	0	0	0	61284	30642	0	0	0	30642	243567	353406	184821	603148	0	70681	92411	603148	767262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37640																																																																																																																									3136038	15694	0	0	2488663	67836	24297	43539	0	0	0	0	0	0	737380	6359	590722	142730	522	0	0	0	0	1564	0	0	1564	0	196595	4	14462	3260	110446	30660	694519	369144	1892873	2660	2660	0	0	0	2660	3036	1518	0	0	0	1518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93172	46586	0	2147	968	22527	72159	697035	371429	1967951	0	139407	185715	1967951	2488663	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37659																																																																																																																									43585	453	0	14	35125	1836	629	1207	0	2289	0	0	2289	0	786	36	752	0	0	3463	0	3463	0	0	0	0	0	0	2559	0	0	0	2559	665	5422	8923	29030	82	82	0	0	0	82	154	77	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779	390	0	0	0	390	665	5422	8923	29579	0	1084	4462	29579	35111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37949																																																																																																																									222647	1955	0	178	142171	4151	2908	1243	0	0	0	0	0	0	101405	17610	78788	837	3062	0	0	0	0	0	0	0	0	0	10602	0	523	0	9636	22050	81938	6567	111113	3665	3665	0	0	0	3665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22050	85954	6567	119623	0	17191	3284	119623	141993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38740																																																																																																																									205414	1766	0	0	150116	18958	18150	808	0	0	0	0	0	0	20734	4223	10702	5662	0	0	0	0	0	0	0	0	0	0	11638	0	853	0	10785	22373	12363	70619	93952	498	498	0	0	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10224	5112	0	0	0	5112	22373	12363	70619	100744	0	2473	35310	100744	150116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39327																																																																																																																									519287	793	0	0	295412	96108	90657	5451	0	61721	12012	46133	3576	0	34239	22041	6573	5356	0	10000	0	10000	0	0	0	0	0	0	22859	258	331	288	21778	125704	70444	103437	209977	0	0	0	0	0	0	1608	804	0	0	0	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125704	70444	104616	213153	0	14089	52308	213153	295412	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39756																																																																																																																									680040	5135	0	0	519368	63042	51547	11495	0	0	0	0	0	0	83217	16891	47121	20057	0	0	0	0	0	0	0	0	0	0	25712	0	743	0	20531	80430	60437	110992	426603	1350	1350	254	0	0	1096	1308	654	310	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21669	10835	0	0	3262	7502	106423	60437	115580	441086	0	12087	57790	441086	519368	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40033																																																																																																																									59013	447	0	6	34469	9482	9453	29	0	63	0	13	0	50	17296	1343	14044	1712	197	0	0	0	0	0	0	0	0	0	6241	20	101	40	3807	10816	14187	8323	21239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11015	14187	8323	21239	0	2837	4162	21239	34463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40499																																																																																																																									2650012	18489	0	0	2183533	44255	32380	11875	0	46869	5049	34936	6884	0	170853	61815	109849	0	0	0	0	0	0	0	0	0	0	0	152136	0	15532	0	112174	99244	201182	717034	1616791	0	0	0	0	0	0	1345	673	0	0	0	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207065	103533	0	0	0	103533	99244	202764	718485	1741693	0	40553	359243	1741693	2183533	1295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40855																																																																																																																									100271	917	0	0	75623	6548	3806	2742	0	0	0	0	0	0	15739	2773	12662	272	0	2485	0	2485	0	0	0	0	0	0	2251	0	536	0	1715	7591	20656	7400	61491	144	144	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7591	21304	7400	61635	0	4261	3700	61635	75623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41245																																																																																																																									52042	484	0	122	29026	4437	3902	535	0	455	455	0	0	0	12915	1794	11184	0	0	1195	0	1195	0	0	0	0	0	0	1702	40	0	0	1161	6191	12914	14805	17954	0	0	0	0	0	0	0	0	0	0	0	0	200	40	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6191	12914	14805	18188	0	2583	7403	18188	28904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41553																																																																																																																									100972	667	0	92	46037	10196	1565	8631	0	17147	1	2869	14277	0	42401	0	44614	0	0	1526	0	1526	0	0	0	0	0	0	3501	99	240	734	2428	2209	58628	18193	24822	4	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	775	388	0	0	0	388	2209	58628	18193	25214	0	11726	9097	25214	45945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41629																																																																																																																									198067	2005	0	147	148676	12190	10485	1705	0	0	0	0	0	0	11312	4073	5004	2331	0	2876	0	2876	0	0	0	0	0	0	10730	76	580	0	8589	14634	10165	69586	99644	0	0	0	0	0	0	50	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3202	1601	0	0	0	1601	14634	10165	69586	103181	0	2033	34793	103181	148529	0	0	0	0	0	0	0	0	0	0	0	0	0	1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41825																																																																																																																									361224	3051	0	126	266864	18501	14064	4437	0	0	0	0	0	0	47457	1499	46257	407	0	1552	0	1552	0	0	0	0	0	0	13293	5	425	187	10916	15568	52671	82290	212660	0	0	0	0	0	0	1151	576	0	0	0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15568	52671	82290	213236	0	10534	41145	213236	266738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41937																																																																																																																									59350	239	0	0	38285	1158	661	497	0	0	0	0	0	0	23340	1716	18775	3105	0	0	0	0	0	0	0	0	0	0	2835	0	99	96	2639	2377	19371	8955	29141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	172	0	0	159	13	2377	19371	9140	29841	0	3874	4570	29841	38285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41955																																																																																																																									33691	277	0	0	27894	475	129	67	279	0	0	0	0	0	8225	0	8303	0	0	0	0	0	0	0	0	0	0	0	1038	78	85	0	875	207	8455	0	25384	194	194	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1250	625	0	0	0	625	207	8455	0	26203	0	1691	0	26203	27894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42037																																																																																																																									61629	440	0	0	51135	1586	1003	250	333	0	0	0	0	0	12795	754	9121	3146	0	1936	0	1936	0	0	0	0	0	0	4340	0	0	0	4093	1757	11307	3146	45579	747	747	0	0	0	747	42	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757	11307	3146	46347	0	2261	1573	46347	51135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42354																																																																																																																									178049	1154	0	18	90897	11356	5850	5506	0	0	0	0	0	0	78044	4509	73909	0	0	0	0	0	0	0	0	0	0	0	7744	27	67	0	7650	11357	79558	31086	57571	65	65	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2765	1383	0	0	0	1383	11357	79558	31086	59434	0	15912	15543	59434	90879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42372																																																																																																																									366628	2152	0	0	225620	11201	9854	1347	0	0	0	0	0	0	27492	9114	15097	2083	988	0	0	0	0	0	0	0	0	0	15884	72	483	17	15312	19040	16927	237279	95324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33085	16543	0	0	16542	0	19040	16927	253821	95324	0	3385	126911	95324	225620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42420																																																																																																																									7281983	48298	0	0	6020230	105739	71248	34491	0	422096	62174	356663	3059	200	706042	35167	659016	1587	15907	0	0	0	0	0	0	0	0	0	650723	0	29837	0	277197	168589	1209337	884347	4619186	17946	17946	0	0	0	17946	20472	10236	0	0	0	10236	1150	230	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	638879	319440	0	0	0	319440	168589	1209337	891909	5083706	0	241867	445955	5083706	6020230	2010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42448																																																																																																																									1319903	14286	0	1100	1074547	63290	61994	1296	0	0	0	0	0	0	119743	0	72479	46515	1340	0	0	0	0	0	0	0	0	0	71503	291	8775	269	62168	62285	82550	410043	743390	532	532	0	0	0	532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72442	36221	0	0	0	36221	62285	82550	410043	798247	0	16510	205022	798247	1073447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42457																																																																																																																									49673	509	0	0	40861	1559	1091	218	0	6691	0	6691	0	0	10320	980	0	0	7535	0	0	0	0	0	0	0	0	0	1759	0	0	0	1759	2071	6909	102	39045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2071	6909	102	39045	0	1382	51	39045	40861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1917	383	0	0	0	0	0	0	0	0	0	0	
43052																																																																																																																									92471	1401	0	467	74721	1619	1615	4	0	0	0	0	0	0	21307	6370	11829	1441	1955	0	0	0	0	0	0	0	0	0	5102	92	135	16	4859	8077	12630	10566	60515	0	0	0	0	0	0	790	395	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2757	1379	0	0	0	1379	8077	12630	10566	63354	0	2526	5283	63354	74254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43351																																																																																																																									220244	2467	0	23	195517	15299	0	15299	0	0	0	0	0	0	12821	4865	7842	0	120	1837	0	0	0	0	0	0	0	0	15350	0	0	0	12462	4865	31531	28059	153023	11360	11360	0	0	0	11360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4865	31531	28059	166866	0	6306	14030	166866	195494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43856																																																																																																																									69403	243	0	0	30469	15278	4282	10996	0	3611	0	0	3611	0	21105	999	19924	255	0	0	0	0	0	0	0	0	0	0	3008	10	563	2	2210	5324	31483	17439	14986	70	70	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5324	31483	17439	15056	0	6297	8720	15056	30469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43959																																																																																																																									225205	675	0	0	89010	36835	28547	8288	0	0	0	0	0	0	125908	0	124039	1005	1378	0	0	0	0	0	0	0	0	0	3955	0	0	0	3955	29355	132327	15854	48326	225	225	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2392	1196	0	0	0	1196	29355	132327	15887	51700	0	26465	7944	51700	89010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44040																																																																																																																									321256	4299	0	1403	230974	8597	4085	4512	0	0	0	0	0	0	109743	5354	65600	40716	0	1372	0	1372	0	0	0	0	0	0	15715	12	0	0	14697	9451	71484	75877	169284	112	112	0	0	0	112	104	52	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2518	1259	0	0	0	1259	9451	71484	75877	174144	0	14297	37939	174144	229571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44433																																																																																																																									359842	5361	0	2206	270872	4371	2381	1990	0	0	0	0	0	0	60710	18418	39300	2125	2025	0	0	0	0	0	0	0	0	0	6290	1232	1238	674	3010	25335	42731	78694	218080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9490	4745	0	0	4370	375	25335	42731	83586	218455	0	8546	41793	218455	268666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
