"IDRSSD"	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH270	RCONH271	RCONH272	RCONH273	RCONH274	RCONH275	RCONH276	
3720																																																																																																																															262570	1665	0	0	168187	27806	27366	160	0	72	0	72	0	0	5551	70998	0	0	0	0	0	0	0	0	0	0	0	13760	0	243	0	8610	32917	77787	34528	115586	362	362	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	5000	0	0	0	5000	2964	1482	0	0	0	1482	32917	77787	34528	130093	0	15557	17264	130093	168187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
3971																																																																																																																															772425	10216	0	1570	692842	43762	37070	6692	0	0	0	0	0	0	950	49645	0	13320	1572	0	1572	0	0	0	0	0	0	48981	1	5515	368	33207	38697	65358	137690	521432	2978	2978	0	0	0	2978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	649	0	0	649	0	138088	69044	0	11	8661	58262	38697	65369	149120	585774	0	13074	74560	585774	691272	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
4156																																																																																																																															217977	1950	0	31	153530	12334	10183	2151	0	0	0	0	0	0	250	40550	1780	772	1330	0	1330	0	0	0	0	0	0	16032	0	266	0	12968	10433	45812	54968	106431	552	552	0	0	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11904	5952	0	0	0	5952	10433	45812	54968	115134	0	9162	27484	115134	153499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
4231																																																																																																																															114930	653	0	0	52280	27099	26657	442	0	0	0	0	0	0	0	38693	6088	0	0	0	0	0	0	0	0	0	0	2805	0	0	0	2619	26657	39135	14401	36428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26657	39135	14401	36802	0	7827	7201	36802	52280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5069																																																																																																																															464736	12025	0	7277	407678	77176	77076	100	0	0	0	0	0	0	0	9824	1545	14176	0	0	0	0	0	0	0	0	0	46339	0	0	0	45858	77076	9924	1545	363067	207	207	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9916	4958	0	0	0	2797	77076	9924	1545	367819	0	1985	773	367819	400401	0	0	0	0	0	0	0	0	0	0	0	0	0	481	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5135																																																																																																																															512041	4606	0	44	364976	64012	61202	2810	0	0	0	0	0	0	53443	0	4222	0	0	0	0	0	0	0	0	0	0	22024	0	0	0	20982	114645	2810	96406	303116	2224	2224	0	0	0	2224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5144	2572	0	0	0	2572	114645	2810	96406	316211	0	562	48203	316211	364932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5210																																																																																																																															1611403	13143	0	0	1147238	63053	49439	13614	0	39894	0	39894	0	0	1173	153258	1541	1012	0	0	0	0	0	0	0	0	0	120100	0	4271	0	94948	52527	282429	444169	823492	0	0	0	0	0	0	4980	2490	0	0	0	2490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52527	282429	444169	852400	0	56486	222085	852400	1147238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5461																																																																																																																															625351	6045	0	239	479054	22847	9278	13569	0	0	0	0	0	0	27638	124520	581	1000	0	0	0	0	0	0	0	0	0	28194	199	3872	107	24016	37115	141961	40155	413427	0	0	0	0	0	0	4636	2318	0	0	0	2318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10850	5425	0	0	0	5425	37115	141961	40155	428047	0	28392	20078	428047	478815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
5751																																																																																																																															203027	2176	0	221	156479	6432	3416	3016	0	0	0	0	0	0	4236	28686	2317	2587	684	0	684	0	0	0	0	0	0	10542	27	578	187	6635	7679	37297	38123	116309	551	551	0	0	0	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8697	4349	0	0	0	4349	7679	37297	38123	123444	0	7459	19062	123444	156258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
6039																																																																																																																															276836	2881	0	310	205672	58800	12506	46294	0	0	0	0	0	0	0	22375	0	0	2500	0	2500	0	0	0	0	0	0	14778	0	0	0	14778	12506	78561	26528	162011	0	0	0	0	0	0	90	45	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19208	9604	0	0	0	9604	12506	78561	26528	176033	0	15712	13264	176033	205362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
6329																																																																																																																															743117	10404	0	2783	609718	64496	42012	22484	0	0	0	0	0	0	0	29200	748	0	9051	0	9051	0	0	0	0	0	0	46261	0	722	0	41520	50191	61457	122126	502349	251	251	0	0	0	251	2396	1198	0	0	0	1198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10758	5379	0	0	4932	447	50191	61457	128963	509642	0	12291	64482	509642	606935	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
7009																																																																																																																															929714	0	0	0	303720	333052	330231	2821	0	0	0	0	0	0	267944	53426	2733	0	0	0	0	0	5166	0	0	0	0	13305	0	0	0	13305	598175	58906	2733	246492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598175	58906	3042	246492	0	11781	1521	246492	303720	279	0	0	0	0	0	0	0	0	0	0	0	0	0	5010	0	0	0	0	0	0	0	0	0	0	0		9490	1898	0	0	0	0	
7045																																																																																																																															214261	1185	0	122	85039	18347	15146	3201	0	0	0	0	0	0	69024	23153	27655	0	0	0	0	0	0	0	0	0	0	5485	0	0	0	5485	84170	26354	60295	48058	0	0	0	0	0	0	279	140	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84170	26354	60646	49445	0	5271	30323	49445	84917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
7072																																																																																																																															320435	1792	0	0	214818	9495	1930	7565	0	0	0	0	0	0	2118	16331	1239	2565	3598	0	3598	0	0	0	0	0	0	27071	3	2808	497	16346	4536	30302	157944	120876	0	0	0	0	0	0	1181	591	0	0	0	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8741	4371	0	0	0	4371	4536	30302	157944	127299	0	6060	78972	127299	214818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
7456																																																																																																																															91749	815	0	0	76060	2269	2095	174	0	0	0	0	0	0	1	12815	110	0	0	0	0	0	0	0	0	0	0	4226	166	326	0	3734	2262	14812	4878	70621	0	0	0	0	0	0	75	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2262	14812	4878	70659	0	2962	2439	70659	76060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
7634																																																																																																																															66438	1034	0	448	46900	4696	4696	0	0	1	1	0	0	0	10	9727	2683	0	0	0	0	0	0	0	0	0	0	1547	5	148	28	1366	5404	9875	16432	35629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	126	0	0	0	126	5404	9875	16432	36011	0	1975	8216	36011	46452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
8033																																																																																																																															265836	1348	0	0	193491	8170	5484	2686	0	0	0	0	0	0	0	3583	1248	0	6450	0	6450	0	0	0	0	0	0	10816	51	1785	613	8342	15550	16593	123186	100525	0	0	0	0	0	0	1187	594	0	0	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18021	9011	0	0	0	9011	15550	16593	127005	109536	0	3319	63503	109536	193491	0	0	0	0	0	0	0	0	2307	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
8462																																																																																																																															174625	1076	0	147	74949	18778	11918	6860	0	0	0	0	0	0	4579	90588	0	0	6560	0	6560	0	0	0	0	0	0	1327	0	0	0	1327	16497	104008	9279	47688	5	5	0	0	0	5	289	145	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16497	104008	9279	49507	0	20802	4640	49507	74802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
8631																																																																																																																															63988	426	0	0	38919	6768	6162	606	0	0	0	0	0	0	0	14162	319	0	496	0	496	0	0	0	0	0	0	6573	54	88	40	6391	6362	15352	15870	27128	185	185	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1091	546	0	0	0	546	6362	15352	15944	27877	0	3070	7972	27877	38919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
9357																																																																																																																															517842	3564	0	0	406967	6601	966	5635	0	0	0	0	0	0	4301	79983	970	0	48	0	48	0	0	0	0	0	0	32555	0	3208	0	2600	5267	101644	14901	374442	2047	2047	0	0	0	2047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7994	3997	0	0	3997	0	5267	101644	20298	376489	0	20329	10149	376489	406967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
9553																																																																																																																															163156	1208	0	0	113372	7206	5276	1930	0	30846	0	29588	1362	115	19630	2873	0	0	5	0	5	0	0	0	0	0	0	7731	0	2006	0	4817	24906	36402	8802	92907	196	196	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	183	0	0	0	183	24906	36402	8802	97950	0	7280	4401	97950	113372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
9807																																																																																																																															2328991	32178	0	6142	2142886	77176	59102	18074	0	0	0	0	0	0	144526	160366	25431	15131	0	0	0	0	0	0	0	0	0	177051	3968	1719	0	87414	207596	180159	437768	1344904	38018	38018	0	0	0	38018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230167	115084	0	0	0	96872	231313	180159	438597	1524418	0	36032	219299	1524418	2136744	629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
9955																																																																																																																															153499	1550	0	339	96900	16510	15472	1038	0	0	0	0	0	0	662	49767	2754	0	0	0	0	0	0	0	0	0	0	3267	97	1246	28	1896	16706	53098	7408	78239	0	0	0	0	0	0	13	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2308	1154	0	0	0	1154	16706	53098	7408	81863	0	10620	3704	81863	96561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
10250																																																																																																																															425290	3359	0	0	299241	23445	17781	5664	0	0	0	0	0	0	843	101753	2075	0	0	0	0	0	0	0	0	0	0	14314	529	1116	138	12530	19153	117580	53931	237601	0	0	0	0	0	0	2942	1471	0	0	0	1471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	7	19153	117580	53931	243925	0	23516	26966	243925	299241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
10849																																																																																																																															272896	1215	0	0	155785	12685	12544	141	0	33642	14979	18663	0	0	26932	40414	7071	2082	0	0	0	0	0	0	0	0	0	19424	163	166	126	17451	55611	59989	35053	124088	0	0	0	0	0	0	102	51	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8516	4258	0	4258	0	0	55611	65284	35053	124139	0	13057	17527	124139	155785	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
11145																																																																																																																															261534	2371	0	0	200644	15844	10795	5049	0	0	0	0	0	0	1	18751	754	958	750	0	750	0	0	0	0	0	0	15009	22	864	380	10748	11290	25935	65800	157090	100	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11290	25935	65800	158422	0	5187	32900	158422	200644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
11640																																																																																																																															378949	3612	0	42	285654	27810	22326	5484	0	0	0	0	0	0	182	82336	21047	0	0	0	0	0	0	0	0	0	0	25993	1202	2992	174	21568	23710	90812	58074	202334	2018	2018	0	0	0	2018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32111	16056	0	0	0	13910	23710	90812	58074	218445	0	18162	29037	218445	285612	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
11837																																																																																																																															91659	834	0	159	53987	1867	1536	302	28	0	0	0	0	0	3357	35995	1870	4733	0	0	0	0	0	0	0	0	0	3616	26	339	23	3229	4919	36636	12557	39686	16	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689	345	0	0	0	345	4919	36636	12557	40079	0	7327	6279	40079	53828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12030																																																																																																																															372522	8511	0	5342	253591	54019	35328	18679	12	2360	427	1222	711	0	23703	0	0	0	11358	0	11358	0	0	0	0	0	0	16356	26	333	0	15997	64609	51112	65131	196220	1876	1876	0	0	0	1876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5230	2615	0	0	0	2615	64609	51112	65131	204774	0	10222	32566	204774	248249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12142																																																																																																																															230639	1660	0	0	144713	12652	2806	9846	0	311	0	310	1	0	8059	65563	5717	55	2925	0	2925	0	0	0	0	0	0	13899	57	981	46	12815	10922	79625	43659	96660	0	0	0	0	0	0	0	0	0	0	0	0	440	88	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3297	1649	0	0	696	953	10922	79713	44499	101483	0	15943	22250	101483	144713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12179																																																																																																																															42751	136	0	0	27869	6046	1292	4754	0	15	2	13	0	0	481	0	0	61	0	0	0	0	0	0	0	0	0	4129	0	694	73	2690	1775	5461	19573	15413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1615	808	0	0	0	808	1775	5461	19768	16221	0	1092	9884	16221	27869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12311																																																																																																																															105292183	740479	0	0	83050644	1327844	864155	463689	0	8681666	5971263	2705340	5063	0	8275831	3569246	2232019	84460	0	0	0	0	162929	0	0	0	0	8731759	310776	325811	86281	4860722	15723496	7202179	14966038	64078354	567888	567888	48576	32317	0	486995	74038	37019	0	8528	0	28491	27280	5456	0	0	0	5456	0	0	0	0	0	0	11497	11497	0	0	0	11497	12264681	6132341	0	0	0	6074472	15892803	7330708	14966038	72344420	0	1466142	7483019	72344420	83050644	466893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12647																																																																																																																															157973	1047	0	0	104478	11791	9648	2143	0	27337	1917	22044	3376	0	0	0	0	0	11322	0	11322	0	0	0	0	0	0	6989	37	196	93	5799	11602	39356	29874	77266	56	56	0	0	0	56	107	54	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8414	4207	0	0	0	4207	11602	39356	29874	81583	0	7871	14937	81583	104478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12656																																																																																																																															17369	221	0	109	8974	3160	294	2866	0	846	153	351	342	0	0	0	0	0	3439	0	3439	0	0	0	0	0	0	367	0	0	0	367	447	6656	6036	4451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	6656	6036	4625	0	1331	3018	4625	8865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12937																																																																																																																															201732	2133	0	135	159855	49224	48327	897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11804	0	231	0	11573	48327	1128	26046	128364	3750	3750	0	0	0	3750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30110	15055	0	0	1126	13929	48327	1128	27172	146043	0	226	13586	146043	159720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
12946																																																																																																																															1467064	18287	0	3893	1151537	35928	21381	14547	0	0	0	0	0	0	2404	187115	37474	2641	0	0	0	0	0	0	0	0	0	84681	7	4292	1137	50183	23792	213764	331498	873385	1840	1840	0	0	0	1840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48978	24489	0	0	123	22649	23792	213764	331982	911778	0	42753	165991	911778	1147644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
13103																																																																																																																															2146273	15438	0	0	2029902	32271	13036	19235	0	0	0	0	0	0	671	122621	1026	51926	0	0	0	0	0	0	0	0	0	70370	0	7053	0	49293	13707	154368	674869	1121988	1350	1350	0	0	0	1350	292	146	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158052	79026	0	0	23010	56016	13707	154368	698385	1184982	0	30874	349193	1184982	2029902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
13251																																																																																																																															46752	498	0	116	30628	14680	10108	4572	0	0	0	0	0	0	350	261	1795	0	84	0	84	0	0	0	0	0	0	1421	0	269	0	1006	10533	5186	11696	18939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10533	5186	11696	19273	0	1037	5848	19273	30512	176	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
13457																																																																																																																															23458	214	0	76	11041	5342	4845	497	0	0	0	0	0	0	1421	5158	0	0	0	0	0	0	0	0	0	0	0	1557	7	265	0	1285	8364	5920	248	9198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	763	382	0	0	0	382	8364	5920	248	9733	0	1184	124	9733	10965	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14052																																																																																																																															59904	513	0	0	42191	9567	6427	3140	0	0	0	0	0	0	24	6901	140	250	14	0	14	0	0	0	0	0	0	3641	19	92	2	3145	6470	10147	11847	31433	70	70	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	2089	0	0	0	2089	6470	10147	11847	33649	0	2029	5924	33649	42191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14155																																																																																																																															217706	2659	0	338	185641	6442	963	5479	0	0	0	0	0	0	0	2628	9978	0	0	0	0	0	0	0	0	0	0	14773	0	720	4553	9500	1276	8827	76053	134342	27	27	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5613	5613	0	0	5613	0	3590	1795	0	0	1795	0	1276	8827	85864	134369	0	1765	42932	134369	185303	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14650																																																																																																																															34399	587	0	289	23862	6716	5529	1187	0	3667	0	3667	0	0	0	13	0	0	1496	0	1496	0	0	0	0	0	0	2445	15	67	0	2273	5544	6430	1084	21714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	32	0	0	0	32	5544	6430	1084	21849	0	1286	542	21849	23573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14753																																																																																																																															44241	502	0	177	26053	8466	7691	775	0	7879	260	7319	300	0	16	4718	150	0	1515	0	1515	0	0	0	0	0	0	819	0	0	0	810	7967	14327	1147	21337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	855	428	0	0	0	428	7967	14327	1147	22576	0	2865	574	22576	25876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14865																																																																																																																															400187	4185	0	0	370943	21450	13440	8010	0	2851	0	710	2141	0	7378	16321	0	0	0	0	0	0	0	0	0	0	0	22764	64	718	80	19684	27849	34013	23556	301487	2170	2170	0	0	0	2170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29127	14564	0	0	0	14564	27849	34013	23556	325857	0	6803	11778	325857	370943	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
14977																																																																																																																															52615	578	0	6	45633	3807	307	3500	0	0	0	0	0	0	0	1639	0	0	836	0	836	0	0	0	0	0	0	3540	0	122	0	3418	307	6097	7824	39016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	133	0	0	0	133	307	6097	7824	40502	0	1219	3912	40502	45627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
16551																																																																																																																															312937	3052	0	66	238898	15238	3040	12198	0	23521	0	19915	1448	2158	674	23575	6304	836	0	0	0	0	0	0	0	0	0	19785	6	234	290	15113	3720	55998	78598	171444	0	0	0	0	0	0	549	275	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16659	8330	0	0	0	8330	3720	55998	78598	180049	0	11200	39299	180049	238832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
16748																																																																																																																															81214	719	0	82	52174	7314	6722	592	0	13749	0	10071	3678	0	3583	5405	0	0	0	0	0	0	0	0	0	0	0	5621	90	261	31	5239	10395	21209	13490	36931	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8482	4241	0	0	0	4241	10395	21209	13490	41187	0	4242	6745	41187	52092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	
