"IDRSSD"	RCFD0010	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD3123	RCFD3128	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA222	RCFDA223	RCFDA250	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC869	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1651	RCON1754	RCON1773	RCON2170	RCON3123	RCON3128	RCON3411	RCON3429	RCON3433	RCON3545	RCON3809	RCON3812	RCON3821	RCON3833	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA222	RCONA223	RCONA250	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	
3720																																																																																																																																																													22583	0	172	52519	222495	1645	0	0	0	0	0	0	0	0	3348	30168	52910	30394	7541	110692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138412	0	0	137100	0	0	0	267	267	0	0	0	267	18421	4162	0	0	0	172	0	0	-24	11747	39766	1030	0	0	0	0	0	0	0	0	4585	29364	103151	0	0	0	0	0	11766	0	0	
3971																																																																																																																																																													50874	0	0	69114	702990	11331	0	0	0	0	0	0	0	0	31432	36455	75115	121075	35270	466976	6034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4577	560317	0	0	534080	296	1642	1642	3366	3366	0	0	0	3366	33938	16936	0	0	0	0	0	0	118	2517	49331	1127	16021	0	0	0	6034	0	0	0	4810	113585	415685	0	0	0	0	0	52350	14582	0	
4156																																																																																																																																																														0	0	43021	229373	1854	0	0	0	0	0	0	0	0	9339	4196	49687	57726	12346	117792	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162546	0	0	159051	61	763	763	521	521	0	0	0	521	3940	3011	0	0	0	0	0	0	42	256	35311	6113	1299	0	0	0	0	83	0	0	3373	51613	104064	0	0	0	0	0	14811	1783	0	
4231																																																																																																																																																													17970	0	0	48950	119924	679	0	0	0	0	0	0	0	0	0	16695	48541	12037	2935	43619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59554	0	0	50514	0	0	0	208	208	0	0	0	208	16695	1275	0	0	0	0	0	0	-289	0	46934	2305	0	0	0	0	0	0	0	0	114	9716	40684	0	0	0	0	0	3169	0	0	
4437																																																																																																																																																													21059	0	0	86855	250040	2016	0	0	0	0	0	0	0	0	8692	19884	80375	48790	12891	102309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	154063	0	0	130487	0	0	0	7169	7169	0	0	0	7169	19739	1320	0	0	0	0	0	0	698	0	78519	7078	560	0	0	0	0	0	0	0	0	41629	88858	0	0	0	0	0	13656	0	145	
4839																																																																																																																																																													16132	0	0	74734	339180	5323	0	38	0	0	0	0	0	254	3361	9451	71931	42867	8444	220390	393	0	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2086	256914	0	0	243666	0	0	0	975	975	0	0	0	975	4385	11747	0	0	0	0	0	0	-136	5066	59050	8803	1951	0	0	0	393	0	0	0	0	33671	209995	0	0	0	0	0	9578	0	0	
5069																																																																																																																																																													48448	0	0	35819	385114	12330	0	1617	0	0	0	0	0	762	6791	47853	1803	48520	25366	295783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8630	315874	0	0	287800	0	0	0	0	0	0	0	0	0	46645	1803	0	0	0	0	0	0	3485	1197	0	1963	29174	0	0	0	0	0	0	0	0	46557	241243	0	0	0	0	0	25377	0	11	
5135																																																																																																																																																													83046	0	0	25796	408867	4039	0	0	0	0	0	0	0	0	1194	80772	29005	45885	17373	256114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	286708	0	0	284423	0	0	0	1703	1703	0	0	0	1703	77172	5874	0	0	0	0	0	0	88	3600	21908	200	0	0	0	0	0	0	0	0	0	45682	238741	0	0	0	0	0	19641	1042	0	
5210																																																																																																																																																													19673	0	73346	117165	1076784	15172	0	0	0	0	0	0	0	6072	0	11648	186609	358190	76959	531829	1623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5866	745416	0	0	799272	0	0	0	0	0	0	0	0	0	10583	9090	0	0	0	73346	0	0	3680	1065	100255	1114	11051	0	0	0	0	1623	0	0	0	357076	442196	0	0	0	0	0	80877	0	0	
5461																																																																																																																																																													20100	0	0	136510	488159	5608	0	0	0	0	0	0	0	922	8171	13694	141239	29961	21624	308980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1429	355327	0	0	313305	0	0	0	0	0	0	0	0	0	6739	13361	0	0	0	0	0	0	-107	6955	125650	0	4012	0	0	0	0	0	0	0	0	29961	283344	0	0	0	0	0	23852	0	0	
5751																																																																																																																																																													5108	0	0	39457	190954	1381	0	0	0	0	0	0	0	0	13778	8387	39904	31719	7432	109229	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140126	0	0	129045	0	0	0	167	167	0	0	0	167	3572	1536	0	0	0	0	0	0	1592	4795	28152	4418	500	0	0	0	278	0	0	0	871	26877	101297	0	0	0	0	0	9681	1504	20	
6039																																																																																																																																																													16398	0	0	11150	81979	962	0	0	0	0	0	0	0	130	2894	10467	18474	5929	4703	48059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	55972	0	0	49838	0	0	0	0	0	0	0	0	0	10467	5931	0	0	0	0	0	0	-107	0	11250	0	7	0	0	0	0	0	0	0	581	5908	43349	0	0	0	0	0	4955	119	0	
6141																																																																																																																																																													8007	0	21743	0	61035	377	0	0	0	0	0	0	0	0	0	666	28098	16558	737	16089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	29986	0	0	19874	0	0	0	0	0	0	0	0	0	666	7341	0	0	0	9707	12036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4522	15352	0	0	0	0	0	738	0	0	
6329																																																																																																																																																													45202	0	0	30713	489919	6539	0	0	0	0	0	0	0	1560	13699	36652	51417	74689	35798	333499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1676	387371	0	0	379575	0	0	0	530	530	0	0	0	530	36652	8550	0	0	0	0	0	0	201	0	30512	0	0	0	0	0	0	0	0	0	7185	74689	297701	0	0	0	0	0	36212	0	0	
7009																																																																																																																																																													10599	0	0	380688	689396	0	0	0	0	0	257	0	0	0	0	7795	376660	1097	5542	302498	0	39	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	378411	0	0	292309	0	0	0	0	0	0	0	0	0	7795	2804	0	0	0	0	0	0	1346	0	368105	1097	10141	0	0	0	0	0	0	0	5751	0	286558	0	0	0	0	257	5543	0	0	
7045																																																																																																																																																													5223	0	0	99484	188363	1156	0	0	0	0	0	0	0	103	0	7574	79176	48589	3502	53189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93371	0	0	80481	0	0	0	0	0	0	0	0	0	2572	2651	0	0	0	0	0	0	991	5002	75696	17795	0	0	0	0	0	0	0	0	0	30794	49687	0	0	0	0	0	4331	0	0	
7072																																																																																																																																																													3643	0	9426	4921	172169	1534	0	0	0	0	0	0	0	1660	0	7493	15056	87002	9685	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	116586	0	0	135269	0	0	0	0	0	0	0	0	0	1422	2221	0	0	3047	6353	0	26	0	0	3211	0	1710	0	0	0	0	0	0	0	0	86690	48579	0	0	0	0	0	18544	4152	3024	
7157																																																																																																																																																													674	0	300	18605	48789	239	0	0	0	0	0	0	0	0	0	1778	21890	8833	548	16541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28903	0	0	24010	0	0	0	0	0	0	0	0	0	273	401	0	0	0	0	0	300	-14	1505	16598	0	516	0	0	0	0	0	0	0	0	8833	15177	0	0	0	0	0	548	0	0	
7456																																																																																																																																																													6158	0	0	14924	76385	576	0	0	0	0	0	0	0	75	0	3769	16959	869	1214	55218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59083	0	0	54004	0	0	0	0	0	0	0	0	0	3592	2566	0	0	0	0	0	0	146	48	13875	855	0	0	0	0	0	0	0	0	0	0	54004	0	0	0	0	0	1875	0	129	
7634																																																																																																																																																													5686	0	4	13290	59846	1092	0	0	0	0	0	0	0	0	154	5152	9401	11297	1674	35030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	42077	0	0	40178	0	0	0	0	0	0	0	0	0	5125	561	0	0	3	1	0	0	58	24	8744	1364	3100	0	0	0	0	0	0	0	0	9922	30256	0	0	0	0	0	1780	0	0	
8033																																																																																																																																																													28128	0	0	8598	219902	1027	0	0	0	0	0	0	0	1435	10608	31408	23354	58386	7314	107816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143459	0	0	166068	0	0	0	0	0	0	0	0	0	26068	2060	0	0	0	0	0	0	-35	0	7991	642	0	0	0	0	0	0	0	5340	2482	57744	100502	0	0	0	0	0	8285	0	0	
8462																																																																																																																																																													33004	0	0	104025	188464	578	0	0	0	0	0	0	0	200	0	7127	134394	6848	1095	40180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	70982	0	0	45368	0	0	0	405	405	0	0	0	405	1201	31803	0	0	0	0	0	0	493	5926	97041	565	0	0	0	0	0	0	0	0	0	6283	39085	0	0	0	0	0	1095	0	0	
8631																																																																																																																																																													16363	0	0	12403	68908	443	0	0	0	0	0	0	0	0	1778	9434	20719	13175	4331	26197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37998	0	0	35041	0	0	0	180	180	0	0	0	180	9395	6968	0	0	0	0	0	0	-174	0	12577	0	0	0	0	0	0	0	0	0	0	13175	21866	0	0	0	0	0	4399	0	39	
9357																																																																																																																																																													42584	0	0	63146	450986	3193	0	0	0	0	0	0	0	0	0	42865	71639	85388	1962	227110	84358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285847	0	0	234298	0	0	0	1715	1715	0	0	0	1715	36199	6385	0	0	0	0	0	0	-46	6666	55556	970	0	0	0	0	84358	0	0	0	9090	60	225148	0	0	0	0	0	29669	27223	0	
9553																																																																																																																																																													10837	0	24765	26683	168363	952	0	0	0	0	0	0	0	0	0	11407	52182	8054	5367	96977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112542	0	0	99018	64	800	800	302	302	0	0	0	302	7359	3478	0	0	0	23893	751	121	35	4048	22600	0	0	0	0	0	0	0	0	0	226	7303	91489	0	0	0	0	0	8012	660	0	
9807																																																																																																																																																													95005	0	365803	61174	2227712	35690	0	0	0	0	0	0	0	0	329692	144572	234669	630664	214838	1436290	0	0	40000	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	11604	2023707	0	0	1508986	10793	134913	134913	19019	19019	0	0	0	19019	79204	15801	0	-183996	60696	162886	40913	285304	1203	704	42354	2858	14055	0	0	0	0	0	0	0	0	586893	922093	0	0	0	0	0	232434	0	3968	
9955																																																																																																																																																														0	0	31215	131140	1511	0	0	0	0	0	0	0	0	2441	22581	32155	4725	2222	73128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441	85177	0	0	76290	198	2475	2475	0	0	0	0	0	0	21502	713	0	0	0	0	0	0	61	985	30169	0	0	0	0	0	0	0	0	0	658	4725	70906	0	0	0	0	0	2931	0	94	
10250																																																																																																																																																													28052	0	0	80936	357251	4875	0	0	0	0	0	0	0	2081	66	27692	84421	39110	16608	205359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1839	241033	0	0	230775	0	0	0	0	0	0	0	0	0	23427	4626	0	0	0	0	0	0	822	4223	74471	1420	0	0	0	0	0	0	0	0	4449	37575	188751	0	0	0	0	0	22362	4722	42	
10849																																																																																																																																																													23453	0	30180	49404	254790	1328	0	0	0	0	0	0	0	96	2944	66998	37168	35997	24851	115923	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142876	0	0	125490	0	0	0	0	0	0	0	0	0	15067	8386	0	0	24641	5539	0	0	-664	27214	21061	670	1122	0	0	0	0	0	0	76	854	34610	89950	0	0	0	0	0	26373	694	0	
11145																																																																																																																																																													5872	0	0	19152	188948	1622	0	0	0	0	0	0	0	0	0	3301	21111	68159	11948	97273	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135664	0	0	152066	0	0	0	89	89	0	0	0	89	3165	2707	0	0	0	0	0	0	276	97	16347	1103	1329	0	0	0	68	0	0	0	1286	66784	83996	0	0	0	0	0	13412	450	39	
11275																																																																																																																																																													70403	0	56181	8142	1425574	15926	0	475	0	0	0	141809	0	3374	0	74063	113852	320223	62805	929500	87076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2228	1126218	0	0	1128579	0	0	0	2851	2851	0	202	0	2649	68828	1575	0	0	5042	32987	16179	1973	-81	169	8054	0	0	0	0	23156	63920	0	0	0	24448	239409	864722	0	0	0	0	0	88555	3943	24	
11640																																																																																																																																																													6257	0	0	120544	350987	2304	0	0	0	0	0	0	0	0	23558	6172	109638	62829	18285	173794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240088	0	0	205196	0	0	0	1172	1172	0	0	0	1172	4595	1662	0	0	0	0	0	0	858	600	97608	21478	0	0	0	0	0	0	0	0	8517	41170	155509	0	0	0	0	0	21294	0	977	
11837																																																																																																																																																													22952	0	0	46609	107427	527	0	0	0	0	0	0	0	0	258	22432	45070	7983	2335	32103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45262	0	0	34052	0	0	0	24	24	0	0	0	24	22432	520	0	0	0	0	0	0	-890	0	43831	1947	1721	0	0	0	0	0	0	0	0	6005	28047	0	0	0	0	0	4341	1256	0	
12030																																																																																																																																																													49524	0	3599	14143	321893	7752	0	0	0	0	0	0	0	0	1449	48463	42747	52535	18795	185871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4975	217249	0	0	239989	0	0	0	812	812	0	0	0	812	27405	22119	0	0	810	2054	735	0	29	14114	0	0	0	0	0	0	0	0	0	6049	15064	51800	167076	0	0	0	0	0	19164	0	85	
12142																																																																																																																																																													10446	0	795	73565	213635	1543	0	202	0	0	0	0	0	0	0	16323	69604	35911	12733	92455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124340	0	0	109206	0	0	0	0	0	0	0	0	0	3546	6900	0	0	0	751	44	0	885	12707	53646	6313	14	0	0	0	0	0	0	0	0	29498	79708	0	0	0	0	0	13791	0	70	
12179																																																																																																																																																													7140	0	92	852	38954	276	0	0	0	0	0	0	0	0	514	1058	7597	20203	2878	10371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22136	0	0	27501	0	0	0	0	0	0	0	0	0	484	6656	0	0	4	88	0	0	1	570	163	0	118	0	0	0	0	0	0	0	0	20126	7375	0	0	0	0	0	3645	0	0	
12311	1206643	0	3379905	9024960	66111039	603072	0	36460	0	0	229292	3175253	1257988	67406	8384636	6106263	7213052	10045300	3542967	42854466	416328	492518	17890832	4687515	187270	0	0	0	0	0	0	0	317508	441963	0	0	122972	0	768853	0	54387272	0	0	47633060	2440	19080	19080	445753	445753	0	15324	0	430429	800480	406163	0	0	1886098	1485825	7982	0	-282555	3228938	4201095	940827	936655	0	0	0	361650	54678	0	15337	591568	8705989	38320166	229292	0	0	0	0	4823923	548293	175410	528401	28852	-108042	33703	0	378	0	33325	7292	0	0	0	7292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94472	94472	0	0	94472	0	0	0	0	0	0	0	4192318	0	0	0	4192318	0	165672	603181	6106263	7394426	10742953	47536910	0	1478885	5371477	47536910	54387272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1206643		3379905	9024960							229292																																																																										
12647																																																																																																																																																													14090	0	12316	0	93846	996	0	0	0	0	0	0	0	0	0	2335	22312	19196	5309	50999	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	64961	0	0	62542	0	0	0	84	84	0	0	0	84	2335	11755	0	0	0	10104	2212	0	0	0	0	0	0	0	0	0	268	0	0	0	136	16716	45690	0	0	0	0	0	5626	0	0	
12656																																																																																																																																																													515	0	850	0	17535	285	0	0	0	0	0	0	0	0	0	226	5551	6144	548	5899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	9922	0	0	10845	0	0	0	0	0	0	0	0	0	212	303	0	0	0	200	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5494	5351	0	0	0	0	0	562	0	14	
12937																																																																																																																																																													45332	0	2000	0	203840	1931	0	0	0	0	0	0	0	0	15228	44300	3030	33488	12641	124951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	150546	0	0	145798	0	0	0	680	680	0	0	0	680	44300	1032	0	2	0	1998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33488	112310	0	0	0	0	0	12641	0	0	
12946																																																																																																																																																													14043	0	0	154966	907210	13810	0	0	0	0	0	0	0	0	44054	5569	153254	249869	34400	500143	2915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5312	674557	0	0	684947	0	0	0	2247	2247	0	0	0	2247	5569	8474	0	0	0	0	0	0	2226	0	121110	26067	5563	0	0	0	2915	0	0	0	4767	220000	460180	0	0	0	0	0	55124	9959	0	
12955																																																																																																																																																													24460	0	225	3	134627	1248	0	0	0	0	0	0	0	0	0	1	24462	21490	3731	89921	3397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106802	0	0	104059	0	0	0	474	474	0	0	0	474	0	24460	0	0	0	0	225	0	0	1	2	0	0	0	0	0	0	3397	0	0	0	21265	82793	0	0	0	0	0	3731	0	0	
13103																																																																																																																																																													23283	0	0	286533	1601457	11671	0	0	0	0	0	0	0	283	0	10422	138861	509132	30534	923276	1624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1206139	0	0	1250450	0	0	0	454	454	0	0	0	454	8947	14336	0	0	0	0	0	0	19326	1475	115932	5201	144599	0	0	0	1624	0	0	0	0	502307	748143	0	0	0	0	0	51230	12111	0	
13251																																																																																																																																																														0	0	1849	39828	443	0	0	0	0	0	0	0	0	0	13315	2144	5626	1297	19178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	24277	0	0	22314	379	1995	1995	0	0	0	0	0	0	12764	1832	28	0	0	0	0	0	8	551	0	1290	0	0	0	0	0	0	0	0	125	4336	17853	0	0	0	0	0	1297	0	0	
13457																																																																																																																																																													4891	0	0	5193	23287	183	0	0	0	0	0	0	0	0	57	4857	7252	27	1340	11314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	12784	0	0	11697	0	0	0	0	0	0	0	0	0	4508	383	0	0	0	0	0	0	20	0	5140	0	33	0	0	0	0	0	0	0	1729	27	9941	0	0	0	0	0	1689	0	349	
14052																																																																																																																																																														0	0	6626	60107	605	0	0	0	0	0	0	0	0	26	10085	6125	13560	3543	30889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	38865	0	0	38101	0	0	0	76	76	0	0	0	76	9850	2417	0	0	0	0	0	0	53	228	3542	218	2585	0	0	0	0	0	0	0	0	13340	24761	0	0	0	0	0	3718	0	7	
14155																																																																																																																																																													6443	0	0	9795	165613	1830	0	0	0	0	0	0	0	0	0	1793	14819	52241	14984	98547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	131944	0	0	130275	0	0	0	45	45	0	0	0	45	1793	4650	0	0	0	0	0	0	43	0	4223	5529	0	0	0	0	0	0	0	0	0	46712	83563	0	0	0	0	0	15666	0	0	
14650																																																																																																																																																													6617	0	2946	19	32523	432	0	0	0	0	0	0	0	0	6	5694	4032	2340	1979	20798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	22630	0	0	19713	0	0	0	0	0	0	0	0	0	5694	923	0	0	0	1500	0	1446	1	0	18	0	0	0	0	0	0	0	0	0	0	2340	17373	0	0	0	0	0	2069	90	0	
14753																																																																																																																																																													4604	0	13749	3585	46155	428	0	0	0	0	0	0	0	0	576	4335	5115	14572	1059	22417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	30974	0	0	23533	0	0	0	0	0	0	0	0	0	4080	524	0	0	255	3710	9784	0	144	0	429	3012	0	0	0	0	0	0	0	0	399	1776	21358	0	0	0	0	0	1059	0	0	
14865																																																																																																																																																														0	4250	13108	325638	3933	0	0	0	0	0	0	0	0	15059	44355	28057	23342	15861	233609	0	23	0	1932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	714	258820	0	0	254316	0	0	0	1087	1087	0	0	0	1087	33508	7476	0	0	0	0	4250	0	208	4929	7491	0	480	0	0	0	0	0	0	5855	12113	19080	217268	0	0	0	0	0	16913	0	63	
14977																																																																																																																																																													5961	0	9	5353	47365	369	0	0	0	0	0	0	0	0	0	9493	1684	9160	3013	27251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32513	0	0	33398	0	0	0	25	25	0	0	0	25	4390	1571	0	0	0	9	0	0	146	5103	104	0	0	0	0	0	0	0	0	0	0	9160	24238	0	0	0	0	0	3013	0	0	
16458																																																																																																																																																													10996	0	59605	57840	334479	2510	0	0	0	0	0	0	0	0	10651	12883	116104	21660	12229	185786	660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225188	0	0	194824	0	0	0	25	25	0	0	0	25	8962	2034	0	0	1021	57859	725	0	556	2900	53807	577	0	0	0	0	0	660	0	0	1576	20351	172897	0	0	0	0	0	12860	0	0	
16551																																																																																																																																																													4397	0	20493	28387	248301	2261	0	0	0	0	0	0	0	680	7118	8292	34298	61892	11590	144123	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195541	0	0	182220	777	9713	9713	0	0	0	0	0	0	2955	1442	0	0	0	15962	2253	2278	788	5318	14849	6346	1086	0	0	0	114	16	0	0	183	52884	129153	0	0	0	0	0	14935	1169	19	
16748																																																																																																																																																													9675	0	8261	7823	68239	529	0	0	0	0	0	532	0	0	5583	16464	14794	7307	5202	30021	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	39384	0	0	36171	0	0	0	10	10	0	0	0	10	5975	3700	0	0	0	6072	2189	0	182	3959	3682	0	0	0	0	0	170	0	0	6440	0	4912	24819	0	0	0	0	0	5558	0	90	
16944																																																																																																																																																														0	0	17649	35908	209	0	0	0	0	0	0	0	0	0	4510	14068	10547	891	6835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	14901	0	0	12236	0	0	0	0	0	0	0	0	0	1778	3563	0	0	0	0	0	0	157	2732	10505	4255	0	0	0	0	0	0	0	0	0	6292	5944	0	0	0	0	0	891	0	0	
16953																																																																																																																																																													8770	0	4455	10865	38897	125	0	0	0	0	0	0	0	0	0	259	23966	0	441	14932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19725	0	0	14491	0	0	0	0	0	0	0	0	0	259	8511	0	0	0	4455	0	0	-135	0	11000	0	0	0	0	0	0	0	0	0	0	0	14491	0	0	0	0	0	441	0	0	
17110																																																																																																																																																													27921	0	100	16930	104546	279	0	0	0	0	0	0	0	925	45110	746	27494	234	4007	76351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104985	0	0	55648	0	0	0	0	0	0	0	0	0	427	27494	0	0	100	0	0	0	0	0	0	0	16930	0	0	0	0	0	0	0	0	234	55414	0	0	0	0	0	4226	0	219	
17147																																																																																																																																																													160738	0	631088	546934	5801944	63964	0	0	0	0	0	53289	0	37977	521504	226005	1050551	819548	255117	3553466	7235	0	201060	117641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2770	8100	4461054	0	0	3924865	0	0	0	14678	14678	0	0	0	14678	59238	101500	0	0	103366	418344	102535	6843	20331	44449	407591	74528	35	0	0	0	0	7235	0	0	0	640629	3284236	0	0	0	0	0	595048	196007	18952	
17259																																																																																																																																																													6121	0	650	17536	67518	228	0	0	0	0	0	0	0	0	293	6551	14063	14935	4412	31883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42246	0	0	38491	0	0	0	15	15	7	0	0	8	6056	65	0	0	0	650	0	0	314	176	12858	3681	507	0	0	0	0	0	0	273	0	11254	26964	0	0	0	0	0	4948	0	46	
17464																																																																																																																																																													82816	0	152015	319881	2336399	22053	0	0	0	0	0	6529	0	0	107392	98220	411813	255662	114978	1450629	6690	0	0	168485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2527	1012	1717500	0	0	1490840	0	0	0	4201	4201	0	1839	0	2362	61909	20907	0	0	691	109679	41645	0	4451	35620	196893	66872	16045	0	0	0	0	6690	0	0	30779	147145	1312916	0	0	0	0	0	305937	137677	0	
