"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
5331																																																																																																																																																																																																	17391	0	0	0	213085	394832	0	1898	0	34111	400994	0	0	0	0	38706	164	0	5	9921	-2647	0	1898	1898	7196	177220	36976	20084	192627	0	0	0.091792	0.153370	0.145849	0.000000	0.000000	0.000000	36808	1898	-50	0	0	0	0	0	0	0	0	
5461																																																																																																																																																																																																	26366	0	0	0	73891	463428	0	3818	0	46725	469760	0	0	0	0	48171	0	0	891	10387	0	0	3916	3916	15925	83995	28335	23427	336521	0	0	0.094228	0.129100	0.118605	0.000000	0.000000	0.000000	44255	3916	2367	0	0	0	0	0	0	0	0	
5751																																																																																																																																																																																																	1222	0	0	0	50843	110965	0	1044	0	26642	113048	0	0	0	0	25157	0	0	0	3630	0	0	825	825	2408	45645	13126	3495	48414	0	0	0.215236	0.382633	0.370085	0	0	0	24332	825	2310	0	0	0	0	0	0	0	0	
6039																																																																																																																																																																																																	21108	0	0	0	3505	85186	0	1044	0	8935	85650	0	0	0	0	9664	0	0	218	1472	0	0	757	757	13909	12182	5701	7024	54393	0	0	0.103993	0.160430	0.147863	0.000000	0.000000	0.000000	8907	757	28	0	0	0	0	0	0	0	0	
6141																																																																																																																																																																																																	5743	0	0	16470	0	58941	0	394	0	4992	56890	0	0	0	0	5355	0	0	0	0	0	0	376	376	599	27170	13804	945	17761	0	13	0.0875	0.1780	0.1655	0.0000	0.0000	0.0000	4979	376	0	0	0	0	0	0	0	0	0	
6329																																																																																																																																																																																																	48091	0	0	0	33158	449903	0	7693	0	32724	449619	0	0	0	0	35925	0	0	232	10116	0	0	4365	4365	35115	57471	63354	37161	300214	0	623	0.070290	0.103865	0.091245	0.000000	0.000000	0.000000	31560	4365	541	0	0	0	0	0	0	0	0	
6972																																																																																																																																																																																																	51704	0	0	121041	106112	791945	0	14500	0	91581	801448	0	0	0	0	103464	0	0	178	58960	-5684	0	7526	7526	55946	144163	128869	36520	476140	0	0	0.1197	0.1740	0.1613	0.0000	0.0000	0.0000	95938	7526	1087	0	0	0	0	0	0	0	0	
7009																																																																																																																																																																																																	7855	0	0	0	441305	751296	0	0	0	51420	726946	0	0	0	4	49559	36000	0	0	0	0	0	0	0	283511	159439	13237	12538	293064	0	3	0.0682	0.1495	0.1495	0.0000	0.0000	0.0000	49559	0	1795	0	0	0	0	0	0	0	0	
7045																																																																																																																																																																																																	22214	0	0	0	51896	147480	0	898	0	16094	142747	0	0	0	0	16148	0	0	312	0	0	0	898	898	23235	44818	30996	3541	47931	0	0	0.1068	0.2226	0.2102	0.0000	0.0000	0.0000	15250	898	844	0	0	0	0	0	0	0	0	
7157																																																																																																																																																																																																	630	0	0	0	18981	48156	0	352	0	4347	47906	0	0	0	0	4547	0	0	0	0	0	0	328	328	979	21020	8460	1017	17866	0	0	0.088068	0.173048	0.160565	0.000000	0.000000	0.000000	4219	328	128	0	0	0	0	0	0	0	0	
7456																																																																																																																																																																																																	5354	0	0	3920	15484	59681	0	383	0	5235	57875	0	0	0	0	5111	0	0	0	0	0	0	383	383	5336	14509	0	1429	39712	0	0	0.0817	0.1199	0.1109	0.0000	0.0000	0.0000	4728	383	507	0	0	0	0	0	0	0	0	
7634																																																																																																																																																																																																	9454	0	0	10	5563	63058	0	1397	0	5507	63958	0	0	0	0	5991	0	0	0	15	0	0	562	562	8992	4801	13234	3619	37349	0	0	0.084884	0.135853	0.123109	0.000000	0.000000	0.000000	5429	562	78	0	0	0	0	0	0	0	0	
8033																																																																																																																																																																																																	13715	0	0	0	10687	163141	0	1228	0	15746	162423	0	0	0	0	16868	0	0	0	7938	0	0	1228	1228	15752	15648	38985	5478	93823	0	0	0.096292	0.142725	0.132335	0.000000	0.000000	0.000000	15640	1228	106	0	0	0	0	0	0	0	0	
8462																																																																																																																																																																																																	16945	0	0	0	77259	137955	0	504	0	16841	137523	0	0	0	0	15246	0	0	262	309	0	0	504	504	8584	87643	2844	1555	37289	277	0	0.1072	0.2697	0.2608	0.0000	0.0000	0.0000	14742	504	2099	0	0	0	0	0	0	0	0	
8631																																																																																																																																																																																																	4536	0	0	0	13085	57785	0	460	0	6702	57846	0	0	0	0	7093	0	0	65	2187	0	0	460	460	2590	15872	13627	4468	26156	0	0	0.114667	0.188965	0.176710	0.000000	0.000000	0.000000	6633	460	69	0	0	0	0	0	0	0	0	
9357																																																																																																																																																																																																	10360	0	0	0	64262	389595	0	5625	0	69645	332262	0	0	0	0	44230	0	0	0	0	0	0	3134	3134	754	78167	110728	2617	177022	108313	0	0.1352	0.1782	0.1656	0	0	0	41096	3134	334	0	0	0	0	0	0	0	0	
9553																																																																																																																																																																																																	7050	0	0	0	23622	118216	0	791	0	9277	116019	0	0	0	0	9938	0	0	0	0	0	0	791	791	6859	16860	15258	5111	79833	0	0	0.0788	0.1092	0.1005	0.0000	0.0000	0.0000	9147	791	130	0	0	0	0	0	0	0	0	
9807																																																																																																																																																																																																	139184	0	0	382981	101517	2311079	0	58635	0	221723	2321525	0	0	0	0	311633	0	0	0	337598	0	0	27763	27763	222941	177726	485714	237182	1598143	0	0	0.122277	0.142351	0.129670	0.000000	0.000000	0.000000	283870	27763	-62147	66	28985	80000	0	0	0	0	0	
9955																																																																																																																																																																																																	16929	0	0	0	28677	106470	0	1266	0	12919	107200	0	0	0	0	13072	0	0	0	1000	0	0	875	875	15994	11954	27575	3192	51470	0	0	0.114055	0.187759	0.175191	0	0	0	12197	875	462	0	0	0	0	0	0	0	0	
10250																																																																																																																																																																																																	40219	0	0	0	39732	389253	0	12712	0	27201	386978	0	0	0	0	21126	0	0	2102	9094	0	0	3767	3767	37021	46549	43397	27926	264721	0	9191	0.045949	0.072255	0.059371	0	0	0	17359	3767	651	0	0	0	0	0	0	0	0	
10849																																																																																																																																																																																																	21768	0	0	0	13666	256199	0	2961	0	23167	258506	0	0	0	0	24777	0	0	162	4909	0	0	2387	2387	18919	24518	64183	27429	150716	0	0	0.0868	0.1306	0.1180	0.0000	0.0000	0.0000	22390	2387	83	0	2	1	0	0	0	0	0	
10858																																																																																																																																																																																																	26309	0	0	0	82649	392322	5	2699	0	33976	395475	0	0	0	0	32316	0	0	0	16993	0	0	2739	2744	39176	118763	28937	8733	202611	476	0	0.075295	0.129896	0.118866	0.000000	0.000000	0.000000	29572	2744	1679	0	0	0	0	0	0	0	0	
11145																																																																																																																																																																																																	9707	0	0	0	18348	171602	0	1714	0	17564	168639	0	0	0	0	18000	0	0	0	0	0	0	1374	1374	11508	20416	69180	12846	71022	70	0	0.0989	0.1643	0.1517	0.0000	0.0000	0.0000	16626	1374	489	0	0	0	0	0	0	0	0	
11640																																																																																																																																																																																																	22400	0	0	0	95620	346922	0	3025	0	34093	322184	0	0	0	0	34669	0	0	0	11600	0	0	2925	2925	6405	106626	54946	16824	178411	0	0	0.0985	0.1482	0.1357	0.0000	0.0000	0.0000	31744	2925	2349	0	0	0	0	0	0	0	0	
11837																																																																																																																																																																																																	1636	0	0	0	56946	94962	0	1081	0	11741	101368	0	0	0	0	11509	0	0	0	1263	0	0	568	568	15194	36214	11916	5443	31564	0	214	0.1082	0.2563	0.2436	0.0000	0.0000	0.0000	10941	568	586	0	0	0	0	0	0	0	0	
12030																																																																																																																																																																																																	18610	0	0	0	3544	306792	0	9979	0	37065	313453	0	0	0	0	40070	0	0	0	349	0	0	3022	3022	29029	21820	59379	16814	206516	0	0	0.1182	0.1706	0.1578	0.0000	0.0000	0.0000	37048	3022	17	0	0	0	0	0	0	0	0	
12142																																																																																																																																																																																																	8809	0	0	546	47847	180937	0	1698	0	21003	175567	62	0	0	0	21947	0	0	0	0	-929	0	1439	1439	7620	50250	35096	9042	87512	0	0	0.116810	0.191088	0.178559	0.000000	0.000000	0.000000	20508	1439	1424	0	0	0	0	0	0	0	0	
12245																																																																																																																																																																																																	2077	0	0	0	32637	118819	0	1394	0	13770	117930	0	0	0	0	14049	0	0	734	0	0	0	901	901	4947	29871	37370	2431	47002	0	0	0.111490	0.196319	0.183729	0	0	0	13148	901	622	0	0	0	0	0	0	0	0	
12311	2334707	0	0	658250	8359641	54760015	19	1000154	0	4031232	53969394	28445	0	0	332554	5988802	3974169	815578	51133	4786266	-71222	1271400	558672	1830091	3588327	7959337	8016911	3448312	35836375	334607	35526	0.077851	0.135363	0.093998	0.000000	0.000000	0.000000	4158711	1830091	-9280	564969	14072973	3711450	53527	0	0	0	0	0	0	0	0	0	0	0	65106	0	701839	0	480261	44242644	53418831	0	0	0	0	0	38857291	3906	28853	28853	505295	505295	0	8729	0	496566	0	597540	497521	16346	-1170	0	0	0	1170	1744583	590124	0	0	658250	0	0	0	-574127	913834	6820863	225056	974015	0	0	0	334607	0	0	0	11334	7431909	31414048	325558	0	6996	0	0	4883119	607788	271660	530020	25339	-640935	25567	0	0	0	25567	5689	0	0	0	5689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108178	108178	0	0	108178	0	0	0	0	0	0	0	2393133	0	0	0	2393133	0	234518	467321	3588327	8202584	8592410	38786183	0	1640517	4296205	38786183	44722905	0	0	0	4211753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2334707			658250	8359640	54760015									332554																																		
12647																																																																																																																																																																																																	15367	0	0	5575	0	101123	0	740	0	9967	99286	0	0	0	0	10707	0	0	0	0	0	0	740	740	1009	16583	20733	6327	63538	465	0	0.1004	0.1382	0.1287	0.0000	0.0000	0.0000	9967	740	0	0	0	0	0	0	0	0	0	
12656																																																																																																																																																																																																	417	0	0	1007	0	16611	0	271	0	1416	16605	0	0	0	0	1548	0	0	0	0	0	0	132	132	201	2815	7703	539	6163	0	0	0.0853	0.1483	0.1356	0.0000	0.0000	0.0000	1416	132	0	0	0	0	0	0	0	0	0	
12937																																																																																																																																																																																																	42182	0	0	0	497	218990	0	1668	0	32662	218057	0	0	0	0	34230	0	0	0	17460	0	0	1668	1668	775	43407	25903	13696	150406	403	0	0.149328	0.190579	0.181292	0.000000	0.000000	0.000000	32562	1668	100	0	0	0	0	0	0	0	0	
12946																																																																																																																																																																																																	10789	0	0	0	152004	716665	0	10100	0	74658	698023	0	0	0	0	68649	0	0	0	23616	0	0	6415	6415	3705	144239	193595	29625	372611	0	0	0.090562	0.134822	0.122224	0.000000	0.000000	0.000000	62234	6415	1432	0	0	0	0	0	0	0	0	
12955																																																																																																																																																																																																	11107	0	0	2225	7	117425	0	1071	0	12097	116504	0	0	0	0	13163	0	0	0	0	0	0	1066	1066	3	19304	10000	4966	89188	5969	0	0.1038	0.1329	0.1222	0.0000	0.0000	0.0000	12097	1066	0	0	0	0	0	0	0	0	0	
13103																																																																																																																																																																																																	34656	0	0	3089	266653	1292502	742	9702	0	174495	1279346	0	0	0	0	176717	0	0	110	0	-3611	0	9713	10455	21584	180760	322505	43623	763937	202	0	0.130775	0.183758	0.172887	0.000000	0.000000	0.000000	166262	10455	3853	0	0	0	0	0	0	0	0	
13251																																																																																																																																																																																																	12760	0	0	0	4717	40273	0	593	0	4101	41612	0	0	0	0	4295	0	0	0	0	0	0	305	305	5	15631	7683	1664	17428	0	0	0.0959	0.1782	0.1655	0.0000	0.0000	0.0000	3990	305	111	0	0	0	0	0	0	0	0	
13457																																																																																																																																																																																																	1032	0	0	0	4289	20696	0	136	0	6046	20497	0	0	0	0	6100	0	0	0	397	0	0	136	136	125	7517	695	1351	12370	0	0	0.2910	0.4230	0.4136	0.0000	0.0000	0.0000	5964	136	82	0	0	0	0	0	0	0	0	
14052																																																																																																																																																																																																	9870	0	0	0	10767	60587	0	832	0	6548	62112	0	0	0	0	6683	0	0	0	0	0	0	484	484	7269	12997	9946	3720	30811	0	258	0.1002	0.1755	0.1628	0.0000	0.0000	0.0000	6199	484	91	0	0	0	0	0	0	0	0	
14155																																																																																																																																																																																																	2162	0	0	0	6674	117095	0	1791	0	14193	117306	0	0	0	0	15230	5000	0	0	0	0	0	1222	1222	688	4256	36890	12103	76873	0	0	0.1194	0.1567	0.1441	0.0000	0.0000	0.0000	14008	1222	185	0	0	0	0	0	0	0	0	
14650																																																																																																																																																																																																	3784	0	0	3158	24	26313	0	375	0	2961	26366	0	0	0	0	3092	0	0	0	28	0	0	221	221	3237	4613	3984	1836	14763	0	0	0.109263	0.176283	0.163683	0.000000	0.000000	0.000000	2871	221	0	0	0	0	0	0	0	0	0	
14753																																																																																																																																																																																																	3717	0	0	11767	10443	40802	0	488	0	3651	40344	0	0	0	0	3796	0	0	0	2311	0	0	295	1272	3067	10188	14818	629	12980	0	0	0.062562	0.162292	0.107909	0	0	0	2524	1272	150	0	0	0	0	0	0	0	0	
14865																																																																																																																																																																																																	11420	0	0	0	20254	252063	0	3009	0	28005	252187	0	0	0	0	29943	0	0	0	13226	0	0	2584	2584	30291	21701	16281	16916	185983	0	0	0.108625	0.145709	0.133135	0	0	0	27359	2584	326	0	0	0	0	0	0	0	0	
14977																																																																																																																																																																																																	11868	0	0	38	7543	44676	0	324	0	7669	44582	10	0	0	0	7872	0	0	0	0	0	0	324	324	16744	2520	0	2456	25551	0	0	0.1693	0.3021	0.2897	0.0000	0.0000	0.0000	7548	324	121	0	0	0	0	0	0	0	0	
16458																																																																																																																																																																																																	24769	0	0	42943	78028	291147	0	2442	0	34758	285371	0	0	0	0	34615	0	0	125	19710	0	0	2113	2113	24522	122421	19376	13255	124914	422	0	0.113894	0.205183	0.192658	0.000000	0.000000	0.000000	32502	2113	2256	0	0	0	0	0	0	0	0	
16551																																																																																																																																																																																																	15084	0	0	1419	28461	233978	0	2508	0	21614	215166	0	0	0	0	21771	0	0	325	4810	0	0	2335	2335	9978	31335	57257	12988	135349	0	0	0.0909	0.1167	0.1042	0.0000	0.0000	0.0000	19436	2335	754	0	0	0	0	0	0	0	0	
16748																																																																																																																																																																																																	5485	0	0	7515	12178	57732	0	450	0	6559	58088	0	0	0	0	6612	3040	0	0	3590	0	0	377	377	12383	15279	9956	3137	20131	2115	0	0.1074	0.2200	0.2074	0.0000	0.0000	0.0000	6235	377	284	0	0	0	0	0	0	0	0	
16944																																																																																																																																																																																																	9168	0	0	0	16273	40108	0	214	0	4235	39370	0	0	0	0	4063	0	0	0	0	0	0	214	214	3362	13244	14080	1057	9051	0	0	0.0978	0.2168	0.2054	0.0000	0.0000	0.0000	3849	214	386	0	0	0	0	0	0	0	0	
16953																																																																																																																																																																																																	9154	0	0	2365	6660	33094	0	121	0	5318	33537	0	0	0	0	5279	0	0	0	0	0	0	121	121	199	17820	0	520	15036	0	0	0.1538	0.2838	0.2773	0.0000	0.0000	0.0000	5158	121	160	0	0	0	0	0	0	0	0	
17110																																																																																																																																																																																																	17341	0	0	100	12609	102566	0	319	0	19297	106742	0	0	0	0	19616	0	0	1025	22706	0	0	319	319	416	17244	1463	3913	83762	0	0	0.1808	0.1965	0.1933	0.0000	0.0000	0.0000	19297	319	0	0	0	0	0	0	0	0	0	
17147																																																																																																																																																																																																	73856	0	0	441220	494782	4093371	0	73074	0	594514	4092083	0	0	0	0	470344	90047	0	12669	95157	0	0	37069	37069	317874	640188	587235	229004	2479426	12257	15367	0.1101	0.1596	0.1470	0.0000	0.0000	0.0000	433275	37069	4622	0	147244	63712	0	0	0	0	0	
17259																																																																																																																																																																																																	2640	0	0	0	25048	65576	0	205	0	7721	64902	0	0	0	0	7045	0	0	50	331	0	0	205	205	3288	20968	13418	4444	27226	0	0	0.1054	0.1840	0.1786	0.0000	0.0000	0.0000	6840	205	881	0	0	0	0	0	0	0	0	
17464																																																																																																																																																																																																	233637	0	0	1335	134952	1392625	15	30710	0	157752	1557416	0	0	0	0	166211	4082	0	0	81756	0	0	13265	13280	239299	169201	48687	82847	959800	103	0	0.0983	0.1595	0.1468	0.0000	0.0000	0.0000	152931	13280	2518	0	0	0	0	0	0	0	0	
17950																																																																																																																																																																																																	13989	0	0	168	119112	294531	0	2748	0	27796	291292	0	0	0	0	26195	0	0	320	3558	0	0	2189	2189	25154	78523	60710	9148	127138	496	0	0.0828	0.1501	0.1376	0	0	0	24006	2189	2492	0	0	0	0	0	0	0	0	
18050																																																																																																																																																																																																	34837	0	0	15869	118859	387125	0	2685	0	43076	341917	0	0	0	0	41550	0	0	214	4846	0	0	2499	2499	50165	135329	60613	15172	139680	500	0	0.1144	0.2081	0.1955	0.0000	0.0000	0.0000	39051	2499	3457	0	0	0	0	0	0	0	0	
18135																																																																																																																																																																																																	5240	0	0	14169	43619	238224	0	1419	0	20539	236371	0	0	0	0	20869	0	0	0	0	0	0	1419	1419	1882	91686	14111	19348	130875	1928	0	0.0823	0.1331	0.1240	0.0000	0.0000	0.0000	19450	1419	1089	0	0	0	0	0	0	0	0	
18377																																																																																																																																																																																																	16483	0	0	0	8642	45811	0	202	0	3534	45261	0	0	0	0	3548	0	0	0	0	0	0	184	184	18065	6466	15657	1250	5567	0	0	0.074324	0.241838	0.229296	0	0	0	3364	184	170	0	0	0	0	0	0	0	0	
18827																																																																																																																																																																																																	33731	0	0	0	53805	392982	0	4542	0	39683	392981	0	0	0	0	41124	0	0	1035	2610	0	0	3385	3385	2296	72344	134644	10128	186047	0	0	0.096343	0.152508	0.139955	0.000000	0.000000	0.000000	37739	3385	-1937	0	0	9000	0	0	0	0	0	
