"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK072	RCFDK073	RCFDK074	RCFDK075	RCFDK076	RCFDK077	RCFDK078	RCFDK079	RCFDK080	RCFDK081	RCFDK082	RCFDK083	RCFDK084	RCFDK085	RCFDK086	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK075	RCONK076	RCONK077	RCONK078	
150352																																																																																																																							0	0	0							0	0	0	0	0	14	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150727																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	92	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	437	0	778	0	61	0	0	0	349	0	0	0	0	35	0	0	0	0	21	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
151546																																																																																																																							0	0	0							0	0	0	260	0	61	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616	0	281	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
151555																																																																																																																							0	0	0							0	0	0	7	0	0	48	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	279	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
151751																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	36	135	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	2495	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
151957																																																																																																																							0	0	0	0	0	0	0	0	0	0	329	149	1631	743	406	85	1183	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	149	0	0	0	0	0	0	0	0	0	0	0	87	51	834	377	0	13	0	0	276	0	0	0	0	0	0	0	0	0	110	688	0	0	0	1101	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152057																																																																																																																							0	0	0										15	187	529	0	0	231	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439	0	188	152	0	0	0	0	662	0				0	0	0	0	0	0	0	0	0	0	2536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152253																																																																																																																							0	0	0							0	0	0	213	317	187	18	0	0	0	0	0	0	0	0						0	0	0	0	0	0	120	194	0	0	0	0	0	0	0	0	0	0	0	0	190	58	1025	0	0	0	0	0	0				177	0	0	0	0	0	6	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152374																																																																																																																							0	0	0										0	0	0	17	0	0	0	0	0	0	0	0						0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	194	0	0	0	0	0	36	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152431																																																																																																																							0	0	0							0	0	0	21	42	0	31	111	0	0	0	0	0	0	0						0	0	0	0	0	0	16	57	10	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	10	0				0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152440																																																																																																																							0	0	0							1322	0	306	419	405	139	148	0	197	0	0	0	0	0	0						0	0	0	0	0	0	0	306	1322	0	0	0	0	0	0	0	0	0	0	900	0	627	388	0	0	0	0	48	0				0	0	0	0	84	0	229	0	0	0	601	0	0	0	0	0	0	0	0	0	0	0	0	1302	0	0	1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
153054																																																																																																																							0	0	0	0	0	0	0	0	0	0	19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
153353																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	1114	119	718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	180	96	92	146	36	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
154154																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	614	0	1624	228	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	844	4	1179	414	127	0	0	0	2327	0	0	0	0	321	0	0	0	0	0	3637	0	0	0	2563	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
154770																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	2270	135	525	0	91	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5582	0	0	838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
155759																																																																																																																							0	0	0							0	0	0	542	728	468	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	30	60	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
155777																																																																																																																							0	0	0										123	0	17570	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	1118	0	0	0	0	0	0	0	0	0	0	577	41	37	0	0	0	0	0	3321	0				0	16	0	0	0	0	0	89	0	0	397	11481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
156457																																																																																																																							0	0	0							0	0	0	5	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
156635																																																																																																																							0	0	0										9	0	416	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	34	0				0	0	0	0	0	0	0	0	0	0	0	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
156952																																																																																																																							0	0	0										0	0	29	0	0	459	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	428	0	0	0	0	0	658	0				0	0	0	0	0	0	8	0	0	0	457	0	0	0	0	0	0	0	0	0	0	0	0	565	0	0	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
156970																																																																																																																							0	0	0										142	0	0	40	0	13	0	0	0	0	0	0						0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1087	8	1881	194	0	0	0	0	11	0				0	3	0	0	0	0	0	0	0	0	144	96	0	102	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157155																																																																																																																							0	0	0							100	12	0	97	0	1293	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	31	0	100	0	0	0	0	0	0	0	0	0	0	24	0	617	0	0	0	0	0	420	0				0	0	0	0	0	0	0	0	24	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157379																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1153	0	1096	0	0	0	0	0	0	0				0	0	0	0	0	0	0	614	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157650																																																																																																																							0	0	0										296	0	62	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0				0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157744																																																																																																																							0	0	0							0	0	0	150	0	0	0	0	572	0	0	0	0	0	0						0	0	0	30	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	43	91	3	0	0	0	0	14	0				0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157856																																																																																																																							0	0	0										55	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	177	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
158376																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
158741																																																																																																																							0	0	0										619	0	0	0	0	0	0	0	0	0	0	0						0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0				0	0	0	0	0	0	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
159636																																																																																																																							0	0	0	0	0	0	0	0	0	0	17	0	95	0	0	610	178	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	17	0	79	287	0	0	0	0	60	28	0	0	0	0	0	0	0	4630	1773	80	185	0	0	79	0	0	0	0	0	6903	0	22	0	0	76	0	0	0	3031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
159645																																																																																																																							0	0	0							0	2	0	129	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0				0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
159953																																																																																																																							0	0	0							0	389	53	22	27	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	389	53	0	0	0	0	0	0	0	0	0	0	0	41	0	274	59	0	0	0	0	0	0				0	0	0	0	0	0	310	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
159971																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	245	284	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160360																																																																																																																							0	0	0										240	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	35	478	0	0	0	0	0	0	0	0	0	0	0	0	508	0	308	0	0	0	0	0	473	0				0	0	0	0	0	0	0	0	0	0	1714	473	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160454																																																																																																																							0	0	0							0	0	0	0	37	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0				0	0	0	0	0	9	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	37	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160650																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	497	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1918	1	2056	0	50	0	0	0	951	0	0	0	0	61	296	0	0	0	432	1784	0	0	0	454	376	393	0	421	0	0	0	0	0	0	219	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160959																																																																																																																							162	36	56	0	0	0	0	0	0	0	0	0	409	0	5533	247	0	0	0	0	216	712	169	0	0	0	0	0	0	0	0	0	35	0	40	78	1159	76	0	0	0	14	3	0	0	0	0	0	1556	109	1717	0	123	0	0	0	634	0	0	0	0	0	0	0	0	0	0	776	0	0	0	715	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
161273																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	64	164	443	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1448	0	2329	528	16	0	0	0	84	0	0	0	0	338	0	747	0	0	0	2394	0	0	0	581	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
161602																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	588	29	5312	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	176	30	628	0	0	0	0	0	0	0	0	0	0	0	0	0	2486	0	302	53	17	0	0	0	1543	0	0	0	0	0	0	0	0	0	973	0	1710	155	0	1981	1993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
162337																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	197	0	101	773	187	923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	48	58	0	14	0	0	0	12	12	0	0	0	0	0	2546	0	3948	0	167	0	0	0	1468	39	0	0	0	0	591	0	0	0	764	327	637	0	0	764	981	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
163343																																																																																																																							0	0	0										63	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	59	0	281	0	0	0	0	0	0	0	0	0	0	320	0	100	261	0	28	0	0	0	0				0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
163370																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	2	0	0	0	0	0	0	0	0	0	0	0	0	679	147	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435	1308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
163549																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	1404	107	799	0	0	0	0	0	1016	0	0	0	0	0	35	0	0	0	404	304	0	0	0	3883	0	0	0	161	0	0	0	0	0	0	0	0	59	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
163857																																																																																																																							0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0	0	0	0	0	183	38	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
164153																																																																																																																							0	0	0										386	19	822	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	1790	186	0	0	0	0	0	0	0	0	0	10	0	1583	10	0	1583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
164331																																																																																																																							0	0	0										0	342	240	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	2	2894	985	0	0	0	0	474	270				0	0	0	0	0	0	456	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
164377																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	347	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619	0	277	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
164854																																																																																																																							0	0	0										110	0	88	0	0	0	0	0	250	0	0	0						0	0	0	7	0	6	16	0	0	0	0	0	0	0	0	0	0	0	0	387	24	161	0	21	0	0	0	92	184				0	0	0	0	0	0	0	0	0	0	143	0	21	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
164957																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
164975																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	384	0	0	0	0	0	210	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
165039																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	810	0	3	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	215	0	0	0	0	0	0	22	0	4	0	0	0	0	2649	91	2415	0	0	0	0	0	338	0	0	0	0	0	35	0	0	0	465	0	0	0	0	69	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
165628																																																																																																																							93	0	214	0	0	0	0	0	0	0	0	0	1475	240	3195	7500	0	211	0	116	286	0	0	0	0	0	0	0	0	0	0	0	230	0	3636	3432	0	0	0	0	0	241	128	0	0	0	0	0	6324	409	551	3888	261	137	0	0	6078	0	0	0	0	0	0	0	0	0	40	1921	0	299	933	2979	922	0	0	4334	0	0	0	0	0	0	20	62	1409	10	45	1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1047	32	3888	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	
165758																																																																																																																							0	0	0										0	0	0	0	0	500	0	0	0	0	0	0						0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
