"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
186221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531	531	0	0	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146426				36	0	0	0	0	-706	0	0	0	0	0	2309	0	0	2309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195895	0	0	128079	67816	4332	0	517	6702	0	0	935	0	0	5767	553290	0	5842	9953	0	537495	0	0	0	2679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7660	6284	0	0	0	0	0	0	0	0	0	4817	4817	0	0	0	4817	0	0	0	0	47341	9468	0	0	90	9378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6284	0	0	0	0	0	0	0	0	0	0	9426	0	0	0	0	0	0	0	871625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186548																																																																																																																																																																																																																																																	
186717																																																																																																																																																																																																																																																	
186744																																																																																																																																																																																																																											1116903	0																					
187648																																																																																																																																																																																																																											21759	0																					
187947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3541	3541	0	0	3541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339462				0	0	0	0	0	4519	0	0	0	0	0	3773	0	0	3773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151395	0	833	121807	28755	4488	0	4488	5957	0	0	0	0	0	5957	899727	0	0	23984	0	875743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11513	10445	0	0	0	0	0	0	0	0	0	1285	1285	0	0	0	0	0	1285	0	0	151491	30298	0	0	0	30298	0	0	0	0	6022	0	0	0	6022	0	0	0	0	0	0	0	0	0	0	0	0	0	10445	0	0	0	0	0	0	0	0	0	0	15668	0	0	0	0	0	0	0	1226990	0	6022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188056																																																																																																																																																																																																																											139173	0																					
188177																																																																																																																																																																																																																																																	
188430																																																																																																																																																																																																																											309997	0																					
188449																																																																																																																																																																																																																																																	
188720																																																																																																																																																																																																																											169526	0																					
188739																																																																																																																																																																																																																																																	
188917																																																																																																																																																																																																																											76039	0																					
189044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194250				0	0	0	0	0	3810	0	681	0	0	0	48839	0	0	48839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180748	0	0	120296	60452	5964	0	5964	1268	0	0	0	0	1268	0	586558	0	127	10304	0	576127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5719	5964	0	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5964	0	681	0	0	0	0	0	0	0	0	8946	0	2043	0	0	0	0	0	878109	0	199364	0	16488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189129																																																																																																																																																																																																																											568070	0																					
189549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24090				0	0	0	0	0	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	552	0	0	0	0	552	0	30794	0	0	25926	4868	0	0	0	0	0	0	0	0	0	0	62469	0	0	617	0	61852	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	228	0	870	0	-421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11895	2379	0	0	0	2379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2276	2276	0	0	2276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210091				31480	0	0	0	0	2515	0	0	0	0	0	40193	0	0	40193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135307	0	0	89639	45668	2055	0	2055	6164	0	0	0	0	0	6164	674775	0	7515	0	0	667260	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3664	3664	0	43491	0	22223	8219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43714	8743	0	0	0	8743	0	0	0	0	2004	0	0	0	0	2004	0	0	0	0	0	0	0	0	0	0	0	0	8219	0	0	0	0	0	0	0	0	0	0	12329	0	0	0	0	0	0	0	1023751	0	178914	61117	113210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189950																																																																																																																																																																																																																											87060	0																					
190563																																																																																																																																																																																																																																																	
190648																																																																																																																																																																																																																																																	
190947																																																																																																																																																																																																																											56375	0																					
190956																																																																																																																																																																																																																																																	
191355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151221				0	0	0	0	0	3629	0	0	0	0	0	1557	0	0	1557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31722	0	0	30584	1138	0	0	0	9	0	0	0	0	0	9	122136	0	0	2	0	122134	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-329	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24669	4934	0	0	0	4934	0	0	4453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	191730	0	4108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
191935																																																																																																																																																																																																																											583817	0																					
192147																																																																																																																																																																																																																																																	
192558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163952				0	0	0	0	0	1501	0	0	0	0	0	421	0	0	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86528	0	0	74360	12168	0	0	0	704	0	0	0	0	0	704	167249	0	861	972	0	165416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	242	0	0	1226	-3096	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22669	4534	0	8	0	4526	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	1125	0	0	0	0	0	0	0	268345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
