"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
158741														1417		559	450					257	151	0							
159636														16283		5079	0					3260	7365	579	4688	391		CDARS Rate bridge payments	CDARS outgoing rate bridge payments		
159645														3172		2210	245					43	674	0							
159953														734		475	0					115	144	0							
159971														4075		470	0					5	3600	0							
160360														4262		3898	0					25	252	87							
160454														1575		98	0					16	1461	0							
160650														3014	0	1126	0	288	0	0	0	648	1240	0	838	0	0				
160959														8354	0	1422	0	0	16	0	0	1675	5257	0	0	1302	0	Accounts Receivable Pair Offs			
161273														9804		5346	0					4	4355	99							
161602														29837		18174	0					1431	10232	0							
162337														8423		4060	339					1346	2678	0							
163343														490		254	0					25	211	0							
163370														2034		475	0					14	1545	0							
163549														27932	0	20281	0	0	0	0	0	433	7218	0	10225	10056	0				
163857														3994		2784	0					153	1057	0							
164153														962		821	0					41	100	0							
164331														4594		943	3501					26	124	0							
164377														1864		1398	0					312	154	0							
164957														570		0	269					44	257	0							
164975														423		231	10					0	182	0							
165039														3178		1626	0		381			613	939	0	405		837	FIS ATM Suspense			
165628														517634		410297	13600					3927	75057	14753		281233					
165758														1520		527	0					44	949	0							
165806														12018	0	2413	0	0	0	0	0	117	8961	527	0	0	2150				
166111														1579		7	1108					10	454	0							
166531														1868		487	0					278	1103	0							
166652														3078	0	917	0	244	673	0	0	440	1721	0	0	0	0	Accrued Rent			
166849														585		434	0					135	16	0							
167453														634		278	0					81	275	0							
167752														117		84	9					2	22	0							
168357														1897	0	1396	0	32	0	0	0	91	221	189	847	0	0				
168571														703		93	226					83	301	0							
169327														1560		542	31					249	713	25							
169354														748		139	0					82	527	0							
169653														92327		46914	0					563	44838	12		29279					
169756														513		353	0					44	116	0							
170257														182		83	0					12	87	0							
170275														1939		990	183					10	756	0							
170332														1862	0	1521	0	561	0	0	0	236	105	0	434	0	0				
170640														12		0	0					10	2	0							
171133	2450	0	213	0	0	0	0	0	982	165	0	0	0									1090									
171656														696		159	0					44	493	0							
171759														698		38	0					50	610	0							
171768														3200		247	0					381	2572	0							
172251														75		6	0					33	36	0							
172457														4975		3984	0					33	958	0							
172475														8380		7150	0					55	1169	6							
172859														851		380	0					69	402	0							
173306														6082		3327	0					9	2538	208			3013	Due to Housing VT			
173342														292		233	0					59	0	0							
173557														674		181	0					42	451	0							
173575														6452	0	4648	0	0	0	0	0	2	1802	0	3431	0	0				
173641														1567		0	190					441	931	5							
173959														514		22	0					98	394	0							
174321														1037		750	0					63	224	0							
174367														167	0	5	61	0	0	0	0	23	78	0	0	0	0				
174572														166266		149028	0		41171			708	16258	272				Employee Benefits			
175056														1658	0	838	0	0	45	0	0	579	241	0	793	0	0	CDARS INCOMING RATEBRIDGE PMT			
175140														1487	0	856	0	411	0	0	0	303	328	0	203	0	0				
175458														112		0	35					14	63	0							
175609														1624		631	469					19	326	179							
176101														16288	0	9801	0	0	0	0	0	143	6144	200	7940	0	0				
176325														584	0	13	0	0	0	0	0	38	533	0	0	0	0				
176437														396		288	0					70	38	0							
176464														6729		4757	0					256	1716	0							
176642														304		157	0					57	90	0							
177135														8		0	0					3	5	0							
177443														524		262	0					42	220	0							
177500														198		56	0					1	135	6							
177555														23		11	0					12	0	0							
177751														13673		9495	0					125	4053	0							
177920														11528	0	7310	0	0	6500	0	0	751	3467	0	0	0	0	Payable for OREO Sheriff sale			
178150														1020		467	462					91	0	0							
178244														364		217	0					126	21	0							
178356														473		150	0					72	251	0							
178851														2990		260	1416					63	1051	200							
179148														1655		1020	16					106	513	0							
179335														1160		0	165					323	672	0							
179700														1896		0	0					0	1886	10							
180144														867		1	0					67	799	0							
180443														306		203	36					67	0	0							
180537														1230		1175	0					43	12	0							
180845														96		0	0					62	34	0							
181963														1065		503	0					37	525	0							
182353														394		0	77					42	275	0							
182951														5409		3634	0					211	1564	0							
183668														5237		4540	0					5	692	0							
183770														8307		6781	0					31	1170	325							
183958														1023		0	0					129	894	0							
184656														1239	0	792	0	0	0	0	0	34	413	0	785	0	0				
184759														248		0	203					32	14	0							
185251														113		14	85					9	5	0							
185448														409	0	86	140	0	0	0	0	64	119	0	0	0	0				
185859														1064		115	0					109	840	0							
186221														3758	0	1259	0	0	0	917	0	371	2016	112	0	0	0		Lease Liabilities		
186548														747		0	0					188	559	0							
186717														2757		1780	0					187	763	27							
186744														8956		303	417					666	7570	0							
187648														128		30	0					98	0	0							
187947														14162		9614	341					1022	3185	0		7124					
188056														1180		458	0					407	315	0							
188177														24		10	0					4	10	0							
188430														5843		426	0					45	5372	0							
188449														779		106	130		69	6	31	163	380	0				RE TAX PAYABLE	PREPAID SAFE DEP BOX	KPMG PAYABLE	
188720														1363		291	566					93	413	0							
188739														207		0	0					35	172	0							
188917														1253		521	447					5	265	15							
189044														19436		3369	0		6			125	15942	0	1475	1885		CDARS Incoming Rate Bridge			
189129														3285		1053	152					85	1970	25							
189745														13021	0	6468	0	0	0	0	0	471	5982	100	0	6033	0				
189950														845		464	25					290	66	0	415			ATM Clearing Account	Credit Life Clearing Account		
190563														1526		834	0					89	603	0							
190648														520		92	64					130	234	0							
190947														185		73	0					17	95	0							
190956														1560	0	705	200	0	0	0	0	299	356	0	705	0	0				
191355														351	0	0	0	0	0	0	0	315	36	0	0	0	0				
191935														6852		3396	0					264	3109	83							
192147														1381	0	36	0	35	0	0	0	49	1296	0	0	0	0				
192558														7263		1312	263	1309				148	5540	0							
192651														53		20	0					33	0	0							
192857														1222		4	0					108	1110	0							
193162														480		0	0					25	455	0							
193247														1799		542	79					69	1109	0							
193537														619		183	0					413	23	0							
193649														1211	0	0	643	0	0	0	0	85	483	0	0	0	0				
193809														32803		29487	0					22	3294	0	24919						
194440														289		4	0					162	123	0							
194570														1531		1043	0					12	476	0							
194936														841		2	82					169	588	0							
195111														15927		14371	0					176	1380	0							
195157														291		0	0					36	255	0							
195456														518		0	299					64	155	0							
196752														259	0	106	0	11	0	0	0	30	123	0	62	0	0				
196800														4863	0	1856	0	0	1648	0	0	7	2975	25	0	0	0	Deferred Fees from SBA - PPP (GL#25046)			
197142														10464		6208	0					334	3922	0							
197254														191	0	0	15	0	0	0	0	27	149	0	0	0	0				
197302														4329		1728	0					61	2540	0							
197478	864553	0	762604	0	0	0	0	0	70592	29083	0	303888	0									2274									
197759														1093		91	0					79	923	0							
198046														1499		1090	0					62	347	0							
198073														893		598	0					234	61	0							
