"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
90177														1115	0	312	314	0	38	171	0	0	489	0	0	0	0	Unearned Profit on RE Sold	Accrued Interest Payable - FHLB Advances		
90328														4486	0	2757	0	0	0	0	0	117	1572	40	1157	0	748				
90337														4174	0	2978	0	0	0	0	0	565	631	0	2937	0	0				
90579														3873	0	2953	0	0	0	0	0	26	878	16	0	0	0				
91615														381	55	56	135	0	0	0	0	38	152	0	0	0	0				
91754														7998	0	2195	3611	75	0	0	0	1661	531	0	2114	0	0				
91950														1008	0	927	0	0	0	0	0	29	52	0	927	0	0				
92144														301	0	0	255	0	0	0	0	46	0	0	0	0	0				
92676														3438		2473	0		2012			71	874	20				Liability for Pension & Postretirement benefits			
92706														5263	0	5149	0	0	0	0	0	31	23	60	3721	0	0				
92902														22	0	13	8	0	0	0	0	0	1	0	0	0	0				
93244														556	0	0	0	0	0	0	0	224	332	0	0	0	0				
93543														5234	0	2639	430	1016	0	0	0	699	1466	0	1150	0	0				
93619	732	0	0	0	0	0	0	0	732	0	0	0	0									0									
94139														11568	466	6306	0	0	1353	0	0	249	4868	145	4487	0	0	UNDERFUNDED PENSION LIABLITY			
94522														5749	0	4165	0	0	1397	0	0	263	1321	0	0	0	0	BOLI PLAN RESERVE LIABILITY			
94755														825	0	465	290	0	0	0	0	70	0	0	295	0	0				
94858														581	0	286	0	0	123	5	158	109	186	0	0	0	0	ATM Suspense	Incoming RBP CDars	Escrow Payable	
95051														18881	0	13323	0	9782	0	0	0	59	5499	0	0	2875	0				
95677														273	0	253	0	0	0	0	0	0	0	20	0	0	0				
96553														599	0	9	278	9	0	0	0	53	259	0	0	0	0				
97055														684	0	79	20	0	46	3	30	232	353	0	0	0	0	S.D. Box Rent plus cash items	Incoming RBP CDARS	NE Fund XVII	
97279														354	0	0	173	0	0	0	0	79	102	0	0	0	0				
97457														165	0	0	0	0	0	0	0	94	71	0	0	0	0				
97804														19655	0	8537	0	0	0	0	0	360	10450	308	0	8120	0				
97943														3043	0	1492	347	0	0	1141	0	355	849	0	0	0	0		Unearned Income PPP Loans		
98351														1122	0	529	386	0	14	9	0	68	139	0	506	0	0	SECURITY DEPOSITS	CDARS		
98463														6913	0	1032	0	0	730	0	0	3	5632	246	0	0	0	Lease Liability			
98717														1523	0	50	0	0	0	0	0	922	548	3	0	0	0				
99143														4751	0	4037	0	0	0	0	0	104	610	0	2866	1028	0				
99255														82	0	0	0	0	0	0	0	63	19	0	0	0	0				
99376														26089		8357	0	766	716	300	16	347	16360	1025		6559		Deferred Revenue	Reps and Warranty Reserves	Miscellaneous Liabilities	
99442														3285	0	1413	519	0	0	0	0	825	528	0	1313	0	0				
99536														11929	0	7942	0	846	0	0	0	2098	1889	0	7096	0	0				
99853														197	0	182	0	0	133	0	0	15	0	0	0	0	0	LOAN ESCROW			
100236														5124	0	4105	0	0	0	0	0	196	823	0	2992	0	0				
100357														9744	0	9192	0	0	0	0	0	238	314	0	6686	0	0				
100562														129760	0	103996	0	0	46577	0	0	1296	21468	3000	0	0	29743	SERP & MPL			
100777														3668	0	3050	0	0	2897	0	0	6	612	0	0	0	0	Other liabilities	ATM Suspense		
100843														8576	0	7695	0	0	157	0	0	101	705	75	1206	4415	0	Interest Accrued on FHLB Adv			
101019	96596	0	42768	0	0	11039	8275	4736	46846	555	11128	0	0									6427						Pension and Post Retirement Medical	Cash Collateral	Funds In Transit	
101037														5340	0	2242	0	0	1732	0	0	806	2292	0	0	0	0	PPP Prepaid Processing Fees			
101439														1089		717	0		319	398		108	264	0				ATM SETTLEMENT PAYABLE	DEFERRED SBA PPP LOAN FEES		
101671														8309		7632	0					336	341	0	2550			other accrued liability			
101738														1951	0	589	931	0	430	0	0	116	315	0	0	0	0	NET DEFERRED SBA PPP FEES			
101952														462	0	0	0	0	0	0	0	21	441	0	0	0	0				
102333														236	0	0	112	0	0	0	0	35	89	0	0	0	0				
102342														2240	0	835	133	0	0	0	0	904	368	0	0	0	0				
102539														48	0	33	0	0	0	0	0	15	0	0	0	0	0				
102557														369	0	30	75	0	20	0	0	125	139	0	0	0	0	Credit Card Line Secured	Boli Liability		
102874														3233		2561	35	2370	108			186	451	0				Suspense Account			
103134														102	0	0	24	0	0	0	0	31	47	0	0	0	0				
104234														1196	0	566	416	0	468	0	0	19	195	0	0	0	0	Deferred Fees on Loans			
104542														364	73	245	1	36	0	0	0	118	0	0	114	0	0				
104971														43	0	6	0	0	0	0	0	1	36	0	0	0	0				
105026														2495	0	1508	0	0	0	0	0	247	722	18	1496	0	0	Insurance proceeds to be spent			
105473														16063	0	8267	0	0	0	0	0	76	7295	425	5760	0	0				
105530														2946	0	2309	0	0	2003	237	0	56	581	0	0	0	0	Unfunded Liabilities	Accrued DCP		
106359														12384		7855	0					306	3223	1000		4901					
106452														2184	0	797	0	0	484	0	0	18	1231	138	0	0	0	EFT Settlement			
106676														93	0	2	0	1	0	0	0	4	85	2	0	0	0				
107244														286024	0	112729	64109	0	0	0	0	8173	32716	68297	0	0	65229				
107459														41	0	0	8	0	0	0	0	18	15	0	0	0	0				
107570														3368	0	1858	9	78	101	0	0	261	1240	0	1679	0	0	Low Income Housing Tax Credit Commitment Payable			
107758														279	0	204	0	31	0	0	0	29	46	0	173	0	0				
108072														736	0	70	0	0	0	0	0	7	617	42	0	0	0				
108269														2084	0	2069	0	0	0	0	0	13	2	0	2066	0	0				
108652														70	0	53	0	12	0	0	0	17	0	0	0	0	0				
108746														66	0	0	0	0	0	0	0	34	32	0	0	0	0				
108951														5155	0	2928	240	0	0	0	0	651	1336	0	2910	0	0				
109136														1910	0	705	531	0	0	0	0	255	419	0	705	0	0				
109154														208	0	0	0	0	0	0	0	89	119	0	0	0	0				
109453														1049	0	343	146	0	343	0	0	305	255	0	0	0	0	other			
109574														2716	0	1658	0	0	0	0	0	9	1049	0	1658	0	0				
109659														4336	0	4056	0	0	0	0	0	98	182	0	2038	0	0				
110413														1695		756	0	252				16	923	0	504						
110936														3051	0	268	0	0	0	0	0	126	2440	217	0	0	0	Other Liabilities			
110945														767	0	2	60	0	0	0	0	56	649	0	0	0	0				
110972														181	0	32	89	0	0	0	0	24	36	0	0	0	0				
111157														692	0	341	260	42	155	0	0	78	13	0	144	0	0	DDA Suspense			
111205														2153	0	5	0	0	0	0	0	25	694	1429	0	0	0				
111942														3519	0	2873	0	0	0	0	0	181	465	0	902	0	0				
111979														4836	0	723	0	0	0	0	0	96	4017	0	547	0	0				
112163														20222		17319	0					1009	1894	0	4398		11549				
112332														494	0	278	0	278	0	0	0	143	73	0	0	0	0				
112444														1028	0	331	0	0	0	0	0	282	415	0	331	0	0				
112510														313	0	0	0	0	0	0	0	38	275	0	0	0	0				
112556														709	0	368	139	0	368	0	0	67	135	0	0	0	0	Ag BMP			
112837	8731296	0	6608155	0	0	0	0	0	1844395	217537	0	0	1656722									61209									
113003														25015		5855	19074		3566	1984		1	85	0	305			Pension 87	Fasb 106		
113030														516	0	0	0	0	0	0	0	177	339	0	0	0	0				
113441														4169	0	728	0	0	0	0	0	205	3236	0	659	0	0				
113601														6339	0	4005	0	0	0	0	0	126	1534	674	0	0	4004				
113740														2103		159	0					454	1490	0		159					
113937														1622	0	0	0	0	0	0	0	110	1512	0	0	0	0				
114149														2939	0	52	224	0	0	0	0	111	2552	0	0	0	0				
114251														518	0	313	0	0	0	0	0	90	115	0	269	44	0				
114260														37463	0	1868	11548	0	0	0	0	352	22795	900	0	0	1654				
114457														1082	0	916	0	391	0	0	0	115	51	0	0	0	0				
114774														914	0	8	817	1	0	0	0	28	61	0	0	0	0				
114840														1934	0	743	0	0	0	0	0	67	1124	0	0	743	0				
114859														188	0	63	11	0	0	0	0	26	88	0	0	0	0				
115146														326	0	25	0	0	0	0	0	92	209	0	0	0	0				
115575														5457	0	3563	0	0	0	0	0	0	1565	329	3479	0	0				
116358														64	0	15	0	0	0	0	0	33	16	0	0	0	0				
116554														698	0	546	22	0	0	0	0	1	129	0	0	0	0				
116741														319	0	0	97	0	0	0	0	139	83	0	0	0	0				
117038														2538	180	1471	0	0	7	0	0	202	865	0	1284	0	0	Dealer Reserve			
117074														2854	0	2756	0	140	0	0	0	1	97	0	2548	0	0				
117458														4870	0	2134	0	0	0	0	0	475	2236	25	1939	0	0				
117775														2415	0	1849	0	58	0	0	0	11	555	0	0	0	0				
118156														3361	0	1797	310	0	0	0	0	263	991	0	1795	0	0				
118660														236	0	46	0	0	0	0	0	0	190	0	0	0	0				
118736														3168	0	2141	663	0	758	0	0	76	288	0	683	0	0	Pension Liability			
119153														752		577	0	120	102			54	67	54	240			STATE INCOME TAXES PAYABLE			
119528														13932	0	3006	0	0	474	664	1630	529	10397	0	0	0	0	ATM TRANSACTIONS IN PROCESS	CREDIT ENHANCEMENT RECOURSE LIABILITY	LEASE LIABILITY	
119779														5600		0	0					1	5463	136							
119872														2904	0	2779	0	0	0	0	0	7	75	43	1590	0	0				
120476														102	0	12	0	0	0	0	0	56	34	0	0	0	0				
120542														439	0	0	0	0	0	0	0	314	125	0	0	0	0				
120609														26873	0	24747	0	0	7664	12386	0	1	1842	283	0	0	0	net post retirement liability	net pension liability		
120953														2554	0	2	1455	0	0	0	0	191	906	0	0	0	0				
121642														28738	0	562	0	0	0	0	0	3533	24643	0	0	562	0				
121651														6823	0	4092	2286	116	0	0	0	92	353	0	0	3126	0				
121914														1477	0	1093	0	0	416	421	0	84	300	0	0	0	0	EFT SETTLEMENT	ACCRUED BENEFIT LIABILITY		
122153														261	0	1	49	0	0	0	0	48	163	0	0	0	0				
122546														233	0	151	0	0	6	8	136	67	15	0	0	0	0	INSURANCE RESERVE	ATM CLEARING	DEFERRED SBA PPP INCOME	
122854														92796		66129	0					3391	23276	0		25422	26518				
123075														208	0	99	42	65	0	0	0	1	66	0	0	0	0				
123374														171	0	107	0	27	0	0	0	33	31	0	80	0	0				
124344														3541	0	1942	0	0	0	0	0	825	774	0	0	1438	0				
124830														593	0	92	252	0	0	0	0	92	157	0	0	0	0				
125154														9852		6144	0		6144			39	3669	0				RETIREMENT BENEFIT OBLIGATION			
125471														596140		447440	67577			228972		2233	72141	6749				Credit balance due - factors	CRA LIHTC Payable	Other Liab. - Operating Lease Liablitiy	
125855														4640	0	0	0	0	0	0	0	122	4518	0	0	0	0				
125873														160	0	0	0	0	0	0	0	0	160	0	0	0	0				
125958														126	0	0	71	0	0	0	0	40	15	0	0	0	0				
126012														9330	121	6460	406	65	0	0	0	36	2428	0	5910	0	316				
126049														140	0	0	0	0	0	0	0	43	97	0	0	0	0				
126375														777	0	395	0	0	0	0	0	98	284	0	0	0	0				
126553														1113		662	0					30	421	0							
126834														7223	0	3518	0	0	3515	0	0	1283	2422	0	0	0	0	Deferred Taxes			
127055														215	0	0	0	0	0	0	0	171	44	0	0	0	0				
127224														604	0	0	0	0	0	0	0	105	499	0	0	0	0				
128258														127	0	61	5	0	0	0	0	17	44	0	0	0	0				
128904														427201		268914	0					1200	147948	9139			91221				
129349														1619	0	1082	37	0	0	0	0	100	369	31	811	0	0				
129358														405	0	133	18	0	0	0	0	51	203	0	128	0	0				
129479														5710	0	3387	232	0	0	0	0	78	1896	117	3082	0	0				
129732														36299	0	6286	0	5856	0	0	0	1791	26372	1850	0	0	0				
129853														902	0	24	112	0	0	0	0	265	501	0	0	0	0				
129910														3125	0	1204	0	0	0	0	0	367	1554	0	1204	0	0				
130345														5176	0	639	0	0	286	0	0	74	4463	0	0	0	0	ATM SETTLEMENT			
130541														69744		55684	4304	2817				1888	7868	0	415						
130813														4495	0	3647	162	0	0	0	0	150	536	0	1895	0	0				
131034														4294	0	3615	0	0	0	0	0	141	450	88	3449	0	0				
131173														8035	0	4427	0	0	0	0	0	494	3114	0	0	4294	0				
131436														3595	0	2213	0	0	0	0	0	43	1339	0	2026	0	0				
131650														91214		54742	0		21328			7048	26082	3342			24587	FDIC Clawback Liability			
131717														424	0	99	0	0	0	0	0	15	310	0	0	0	0				
131940														191	0	27	0	0	0	0	0	45	119	0	0	0	0				
132107														28952	0	17988	0	0	0	0	0	263	9921	780	0	14162	0				
132451														153	0	33	41	0	0	0	0	35	44	0	0	0	0				
132554														12364	0	8628	573	0	0	0	0	372	2791	0	1025	0	0				
132778														596	0	436	0	0	366	5	0	5	154	1	65	0	0	Freddie Mac Liability P I	ATM		
132938														407	0	46	177	0	0	0	0	84	100	0	0	0	0				
133579														8171	1100	7612	534	12	1750	1393	0	25	0	0	1311	0	0	POST RETIREMENTS	ACCRUED EXPENSES		
133850														17417	0	47	6138	47	0	0	0	612	10620	0	0	0	0				
133971														6959	0	6208	0	0	0	0	0	53	698	0	5872	0	0				
134156														1121	0	49	528	0	0	0	0	84	460	0	0	0	0				
134437														9551	0	5649	0	0	0	0	0	505	3397	0	5156	0	0				
134455														1040	0	693	0	0	0	0	0	150	197	0	693	0	0				
134848														584	0	168	82	0	0	0	0	264	70	0	168	0	0				
135836														480	0	0	0	0	0	0	0	51	429	0	0	0	0				
135854														309	0	37	57	0	0	0	0	156	59	0	0	0	0				
136048														1398	0	863	0	2	570	0	0	134	401	0	57	0	0	Retiree Benefit Plan			
136338														6432	300	1700	373	0	450	0	0	94	4265	0	0	950	0	Employee Benefit Liab			
136459														538	0	166	250	0	155	0	0	111	11	0	0	0	0	Accrued salary continuation			
136655														591	0	331	9	0	0	0	0	171	80	0	331	0	0				
137205														11346	0	4663	0	8	333	0	0	67	5675	941	3235	0	0	Liabilities for Consolidated Subsidiary			
137447														4549	0	1811	1158	0	0	0	0	157	1423	0	1809	0	0				
137456														320	0	0	0	0	0	0	0	24	296	0	0	0	0				
137559														495	0	180	0	0	0	0	0	194	121	0	90	0	0				
137643														1028	0	245	384	0	0	0	0	98	301	0	223	0	0				
137652														39842	0	25273	2572	0	16621	0	0	3	11994	0	0	0	0	A/P Refi's			
137915														81219		5348	45055	2274				311	28071	2434							
138051														449	0	0	63	0	0	0	0	269	117	0	0	0	0				
138257														145	0	69	0	0	0	0	0	61	15	0	0	0	0				
138556														1184	0	1036	0	0	0	0	0	44	104	0	1020	0	0				
139133														2635		1504	0					78	1053	0	1504						
139478														1850	0	292	0	33	232	0	0	2	1471	85	0	0	0	Bill Payment Clearing			
139553														9767	0	1299	2404	0	605	0	0	599	5465	0	0	0	0	Debit Card Settlement			
139656														25066	0	11790	896	6574	0	0	0	2939	9441	0	0	0	3811				
139740														45411		36717	0					999	7695	0		27837					
139834														257	0	0	10	0	0	0	0	80	167	0	0	0	0				
139843														32005		21342	4493		5455	6444		228	5942	0	1548	6064	182	LIH Commitment	Commitment to Purchase Securities		
139955														397	0	150	64	112	0	0	0	59	124	0	0	0	0				
140157														1393	0	55	1068	0	0	0	0	100	170	0	0	0	0				
140362														17717	0	9327	0	0	0	0	0	55	7728	607	0	4888	4287				
140634														182	0	16	0	0	0	0	0	74	92	0	0	0	0				
141211														9502	0	8383	0	4594	0	0	0	541	578	0	3617	0	0				
141341														1828	0	992	0	0	663	313	0	49	749	38	0	0	0	Deferred Benefits	Deferred Fees PPP		
141350														1552	0	1378	0	0	0	0	0	164	10	0	1347	0	0				
141556														15911		10175	0		4302			3648	1326	762				Loss Share True Up			
141677														833	0	300	9	0	300	0	0	21	503	0	0	0	0	Deferred loan fees			
141958														713	0	0	253	0	0	0	0	122	338	0	0	0	0				
142049														613	0	0	12	0	0	0	0	106	495	0	0	0	0				
142179														1760	0	1205	0	0	0	0	0	18	537	0	1204	0	0				
142955														5719	0	3325	0	277	0	0	0	529	1865	0	2827	0	0				
143372														1201	0	1005	0	71	0	0	0	11	185	0	358	0	0				
143662														418148		315424	0					6156	70200	26368			119288				
143859														811	0	79	40	0	0	0	0	352	340	0	79	0	0				
143952														298	0	0	0	0	0	0	0	19	279	0	0	0	0				
144034														3068	0	1294	0	28	0	0	0	277	1497	0	1266	0	0				
144052														3015	0	1266	0	0	0	0	0	116	1633	0	844	0	0				
144155														707		0	0					37	670	0							
144678														5413	0	5222	0	0	1801	0	0	1	190	0	0	2075	0	Post Retirement Benefits			
144856														4508	0	1072	0	0	964	0	0	122	3314	0	0	0	0	Post retirement benefit			
144913														908	0	154	113	0	0	0	0	641	0	0	152	0	0				
145059														1098	0	677	203	0	660	0	0	193	25	0	0	0	0	Accrued Salary Continuation			
145545														2219	0	1677	0	0	523	0	0	172	370	0	0	0	0	Post Retiree Medical Liability			
145554														949	0	19	0	0	0	0	0	23	907	0	0	0	0				
145741														603	0	0	15	0	0	0	0	302	286	0	0	0	0				
145844														1584	0	0	0	0	0	0	0	174	1410	0	0	0	0				
146056														47	0	24	0	0	0	0	0	8	15	0	24	0	0				
146663														4318	0	2659	0	0	0	0	0	77	1403	179	2605	0	0				
146672														449864		269788	0	105485				2373	156909	20794							
147651														126	0	1	0	0	0	0	0	18	107	0	0	0	0				
147679														4327	0	222	0	0	0	155	0	75	4017	13	0	0	0	Unclaimed checks	3rd party fees		
147857														818	0	195	0	154	0	0	0	346	277	0	0	0	0				
147923														1760	0	739	0	0	0	0	0	74	947	0	565	0	0				
148171														510	0	381	0	341	0	0	0	7	89	33	0	0	0				
148238														1979	0	1016	0	0	0	0	0	107	856	0	946	0	0				
148340														415	0	131	72	0	0	0	0	108	104	0	131	0	0				
148470														7264	0	6589	0	0	0	0	0	5	670	0	6306	0	0				
148715														554	0	124	185	0	0	0	0	16	229	0	0	0	0				
148809														8403		3925	0					0	4478	0	2949						
148920														215	0	0	0	0	0	0	0	8	207	0	0	0	0				
149150														996	0	86	240	0	0	0	0	25	645	0	0	0	0				
150035														15472		10950	917					875	2730	0	4999						
150044														6153	0	4010	0	669	0	0	0	219	1924	0	3341	0	0				
150156														36	0	0	0	0	0	0	0	36	0	0	0	0	0				
150727														5029	0	353	1466	0	0	0	0	405	2805	0	0	0	0				
151546														451		0	0					126	325	0							
151957														3171	0	91	1624	0	0	0	0	212	1244	0	0	0	0				
152057														1395	0	0	0	0	0	0	0	18	1377	0	0	0	0				
152253														477	0	1	0	0	0	0	0	143	333	0	0	0	0	CDARS Incoming Ratebridge payment			
152431														766	0	88	4	0	0	0	0	115	559	0	0	0	0				
152440														306	0	17	0	0	0	0	0	166	123	0	0	0	0				
153054														606	0	67	0	0	0	0	0	82	457	0	0	0	0				
153353														8859	0	2447	765	0	0	0	0	502	5145	0	0	2435	0				
154154														6039	0	5118	73	0	510	385	0	213	438	197	305	2951	0	DEBIT CARD SETTELMENT	MORTGAGE ESCROW DEPOSITS		
154770														7663	0	5255	0	0	1133	0	0	50	1933	425	3421	0	0	Deferred Heat Loan Interest			
155759														28	0	0	0	0	0	0	0	28	0	0	0	0	0				
156457														174	0	0	0	0	0	0	0	168	6	0	0	0	0				
156635														725	0	0	455	0	0	0	0	73	197	0	0	0	0				
156970														646		311	0					67	268	0							
157155														1799	0	1577	130	0	1384	0	0	28	64	0	0	0	0	Outstanding Cashiers Check Liability			
157379														124	0	95	0	0	0	0	0	0	29	0	0	0	0				
157650														482	0	150	0	0	0	0	0	61	271	0	0	0	0				
157744														1916	0	1444	0	0	727	0	0	63	409	0	0	0	0	Index Plan Reserve			
157856														241	0	229	0	0	0	0	0	5	7	0	145	0	0				
158376														207	0	131	0	10	0	0	0	42	34	0	121	0	0				
158741														1444	0	577	392	0	0	0	0	300	175	0	489	0	0				
159636														13712		5054	0		3			3036	5043	579	4646	405		CDARS Rate bridge payments	CDARS outgoing rate bridge payments		
159645														3065	0	2324	161	0	70	0	0	38	542	0	0	2254	0	PPP Income Holdover			
