"IDRSSD"	RCFD0010	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	
367150																																																																																																																																																																																																6362	0	0	21909	54738	0	544	0	4723	0	0	0	0	5151	0	0	0	24	0	0	344	344	361	25774	13789	715	15486	0	0	0.0882	0.1884	0.1758	0.0000	0.0000	0.0000	4807	344	-84	0	0	0	0	0	0	0	0	0	0	0	
367178																																																																																																																																																																																																16164	0	0	7547	113939	0	1005	0	14599	144	0	0	0	15360	0	0	0	8044	0	0	904	904	6128	17561	50235	5371	41020	0	0	0.127034	0.212563	0.200053	0	0	0	14456	904	-57	0	0	0	0	0	0	0	0	0	0	0	
367244																																																																																																																																																																																																8631	0	0	18714	48796	0	321	0	4662	0	0	0	0	5013	0	0	0	1420	0	0	249	249	1443	33695	2067	681	12014	0	0	0.0953	0.2454	0.2332	0.0000	0.0000	0.0000	4764	249	-102	0	0	0	0	0	0	0	0	0	0	0	
367431																																																																																																																																																																																																22873	0	0	46916	221671	0	2089	0	20983	0	0	0	0	22909	0	0	0	0	0	0	1756	1756	16036	48683	58856	12815	100469	0	0	0.093721	0.163429	0.150902	0.000000	0.000000	0.000000	21153	1756	-170	0	0	0	0	0	0	0	0	0	0	0	
367543																																																																																																																																																																																																39940	0	0	103365	297124	0	2579	0	32815	0	0	0	0	35030	0	0	0	6735	0	0	2168	2168	32041	103620	29984	13046	134157	0	0	0.112179	0.202408	0.189881	0	0	0	32862	2168	-47	0	0	0	0	0	0	0	0	0	0	0	
367954																																																																																																																																																																																																16471	0	22828	34822	168506	0	843	0	15251	0	0	0	0	16523	0	0	657	0	0	0	843	843	2840	56499	35969	7014	74471	0	0	0.0935	0.1587	0.1506	0.0000	0.0000	0.0000	15680	843	-429	0	0	0	0	0	0	0	0	0	0	0	
368054																																																																																																																																																																																																2304	0	980	47365	87312	0	830	0	14218	0	0	0	0	14042	0	0	0	2712	0	0	499	499	8021	43525	12143	2351	23778	0	0	0.1564	0.3548	0.3422	0.0000	0.0000	0.0000	13543	499	675	0	0	0	0	0	0	0	0	0	0	0	
368175																																																																																																																																																																																																27389	0	0	309132	884432	0	15947	0	58982	0	0	0	0	73840	11249	0	0	32812	0	0	7573	7573	127916	126363	186383	64714	464316	3595	0	0.0727	0.1236	0.1109	0.0000	0.0000	0.0000	66267	7573	-7285	0	0	0	0	0	0	0	0	0	0	0	
368344																																																																																																																																																																																																10919	0	0	77558	167932	0	490	0	11355	0	0	0	0	12191	0	0	0	795	0	0	490	490	26408	66843	18963	3077	56572	0	0	0.0688	0.1389	0.1334	0.0000	0.0000	0.0000	11701	490	-346	0	0	0	0	0	0	0	0	0	0	0	
368429																																																																																																																																																																																																22660	0	0	39131	212538	0	3365	0	10382	6961	0	0	0	12311	0	0	0	3098	0	0	1760	1760	62453	725	30338	10665	122556	0	0	0.0492	0.0885	0.0758	0.0000	0.0000	0.0000	10551	1760	-169	0	0	0	0	0	0	0	0	0	0	0	
368522																																																																																																																																																																																																4729	0	0	95539	151478	0	563	0	16222	0	0	0	0	16806	0	0	0	617	0	0	563	563	29986	28991	55743	4434	36138	0	0	0.1074	0.2394	0.2313	0.0000	0.0000	0.0000	16243	563	-21	0	0	0	0	0	0	0	0	0	0	0	
368933																																																																																																																																																																																																14646	0	0	10072	100724	0	961	0	12082	0	0	0	0	12403	0	0	0	3764	0	0	879	879	13121	12482	19609	3454	55914	409	0	0.1097	0.1765	0.1640	0.0000	0.0000	0.0000	11524	879	-55	0	0	0	0	0	0	0	0	0	0	0	
368951																																																																																																																																																																																																5383	0	0	56342	146616	0	1423	0	15615	0	0	0	0	17069	0	0	0	4067	0	0	1086	1086	15509	44744	28013	3006	60155	791	0	0.1084	0.1972	0.1846	0.0000	0.0000	0.0000	15983	1086	-368	0	0	0	0	0	0	0	0	0	0	0	
369453																																																																																																																																																																																																8019	0	1322	35697	132408	0	1085	0	13568	0	0	0	0	14215	0	0	0	2105	0	0	1085	1085	18385	27806	9252	3031	77807	0	0	0.097215	0.159040	0.146901	0.000000	0.000000	0.000000	13130	1085	229	0	0	0	0	0	0	0	0	0	0	0	
369659																																																																																																																																																																																																108460	0	0	103872	705444	0	6887	0	50496	0	0	0	0	59239	0	0	0	1367	0	0	6077	6077	53733	162041	92890	28028	406331	0	0	0.075095	0.121891	0.109387	0.000000	0.000000	0.000000	53162	6077	-3709	0	0	0	0	0	0	0	0	0	0	0	
370020																																																																																																																																																																																																19198	0	0	38835	262032	0	2898	0	30633	0	0	0	0	31468	0	0	652	0	0	0	2272	2272	4840	54957	66780	17405	136813	0	0	0.1120	0.1737	0.1612	0.0000	0.0000	0.0000	29196	2272	200	0	0	0	0	0	0	0	0	0	0	0	
370271																																																																																																																																																																																																1447995	0	9900743	13269932	43951568	0	450946	0	5749449	0	0	0	0	4204348	0	0	0	285773	-340729	0	232468	232468	7208862	18426165	3940648	1155540	12668394	38551	653646	0.094926	0.229492	0.216803	0	0	0	3971880	232468	-103939	41163	1880000	3470100	0	0	0	0	0	0	0	0	
370347																																																																																																																																																																																																1899	0	0	20454	94861	0	738	0	8812	0	0	0	0	9663	0	0	0	0	0	0	738	738	809	11335	23571	1810	59997	0	0	0.094045	0.130292	0.120341	0	0	0	8925	738	-113	0	0	0	0	0	0	0	0	0	0	0	
370721																																																																																																																																																																																																2607	0	0	28170	127144	0	1600	0	14876	86	0	0	0	16416	0	0	0	2073	-530	0	1087	1087	7580	23504	32749	7445	64832	305	0	0.118102	0.189960	0.177382	0.000000	0.000000	0.000000	15329	1087	52	0	0	0	0	0	0	0	0	0	0	0	
370758																																																																																																																																																																																																3792	0	4238	0	20582	0	393	0	1762	0	0	0	0	1914	0	0	140	82	0	0	152	152	457	8929	3017	228	8572	0	0	0.086233	0.160854	0.148080	0	0	0	1762	152	0	0	0	0	0	0	0	0	0	0	0	0	
370833																																																																																																																																																																																																6143	0	0	4905	42887	0	350	0	3711	0	0	0	0	4116	0	0	0	714	0	0	350	350	5463	5872	10422	6159	21554	0	0	0.0886	0.1455	0.1331	0.0000	0.0000	0.0000	3766	350	-55	0	0	0	0	0	0	0	0	0	0	0	
370954																																																																																																																																																																																																4692	0	27	12341	54619	0	394	0	4922	0	0	0	0	5531	0	0	0	0	0	0	394	394	2533	13723	18896	1525	20075	0	0	0.091678	0.170573	0.158422	0	0	0	5137	394	-215	0	0	0	0	0	0	0	0	0	0	0	
371223																																																																																																																																																																																																3982	0	0	29476	127249	0	1643	0	12087	352	0	0	0	13528	0	0	0	6942	0	0	1315	1315	2200	18182	18494	6833	90376	0	0	0.097257	0.129043	0.116500	0.000000	0.000000	0.000000	12213	1315	-193	0	0	0	0	0	0	0	0	0	0	0	
371232																																																																																																																																																																																																16100	0	0	37227	142082	0	3513	0	15487	0	0	0	0	14874	0	0	0	0	0	0	1058	1058	12749	40800	30988	14288	60648	1737	1402	0.0992	0.1812	0.1683	0	0	0	13816	1058	269	0	0	0	0	0	0	0	0	0	0	0	
371362																																																																																																																																																																																																23224	0	2687	69722	225880	0	1296	0	18373	0	0	0	0	19006	0	0	0	4979	0	0	1296	1296	19121	84391	19482	10380	109297	0	0	0.077235	0.136936	0.127598	0	0	0	17710	1296	307	0	0	0	0	0	0	0	0	0	0	0	
371559																																																																																																																																																																																																6801	0	0	34510	75282	0	511	0	10502	0	0	0	0	10725	0	0	0	1594	0	0	511	511	350	25144	15580	1983	34482	0	0	0.1339	0.2230	0.2124	0.0000	0.0000	0.0000	10214	511	288	0	0	0	0	0	0	0	0	0	0	0	
371755																																																																																																																																																																																																1571	0	0	57775	79502	0	254	0	6702	0	0	0	0	6473	0	0	0	152	0	0	254	254	4816	26933	33027	2324	14492	0	0	0.0769	0.1775	0.1705	0.0000	0.0000	0.0000	6219	254	443	0	0	0	0	0	0	0	0	0	0	0	
371849																																																																																																																																																																																																1000	0	10673	14543	62850	0	316	0	6519	0	0	0	0	6499	0	0	0	0	0	0	316	316	407	22110	12178	3532	28135	0	0	0.0992	0.1679	0.1597	0.0000	0.0000	0.0000	6183	316	336	0	0	0	0	0	0	0	0	0	0	0	
371858																																																																																																																																																																																																9938	0	0	58125	104711	0	965	0	12687	0	0	0	0	12618	0	0	0	1088	0	0	469	469	19906	52620	12128	3587	20484	0	0	0.1158	0.3399	0.3273	0.0000	0.0000	0.0000	12149	469	538	0	0	0	0	0	0	0	0	0	0	0	
371924																																																																																																																																																																																																17532	0	2021	136091	535805	0	5432	0	42531	0	0	0	0	45099	0	0	792	14346	0	0	4348	4348	7079	149566	147004	18351	235633	0	0	0.0766	0.1300	0.1175	0.0000	0.0000	0.0000	40751	4348	-446	0	0	0	0	0	0	0	0	0	0	0	
371942																																																																																																																																																																																																6459	0	0	22386	85195	0	491	0	7501	0	0	0	0	7929	0	0	185	1014	0	0	491	491	4833	24463	12489	4479	43807	0	0	0.086529	0.141949	0.133159	0	0	0	7438	491	61	0	0	0	0	0	0	0	0	0	0	0	
372257																																																																																																																																																																																																14088	0	575	2293	26559	0	135	0	2635	13	0	0	0	2772	0	0	0	0	0	0	135	135	181	17203	1510	1113	7803	0	0	0.0967	0.2310	0.2197	0.0000	0.0000	0.0000	2637	135	-2	0	0	0	0	0	0	0	0	0	0	0	
