"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
49054	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	158	0	0	0	217	0	0	0	0	0	0	0	254	0																
49148	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
49241					CONF							8233	0	44	0	false		0	0												0	0	0	0										JBI Parent Company Capital Infusion to Bank		Adjustment for off-balance sheet credit exposure in RC-G #3							
49652					CONF							0	0	0	0	false		0	0												0	0	0	0															Adjustment For New Depreciation Rules				
49858	0	0	0	0	CONF	155	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	211	0	0	135	121	0	139	0	0	0	0	106	0	0	MONEY EXCHANGE															
49951					CONF							0	0	0	0	false		0	0												0	0	0	0							Payroll	Employee Benefits-Medical											
50144					CONF							0	0	0	0	false		0	0												0	0	0	0																			
50461		443	27	102	CONF	46	26		32	15		0	0	0	0	false	2	-11	0					77			63	21		18	0	0	0	0		198	18	Commissions -International Department	Other Income		Business development	Auto and Travel							Adjusted entry for provision for state and federal taxes				
50872					CONF							0	0	0	0	false		0	0												0	0	0	0																			
51253	0	90	0	0	CONF	0	0	132	803	0	0	0	0	0	0	false	0	0	0	0	458	0	408	619	0	0	0	0	0	0	0	0	0	0	0	2262	0			Fee Income-Originations Secondary Market	Loan Expense												
51356	6		22		CONF							0	0	0	0	false	12	0	0			3	32	6	16		50	56	33		0	0	0	0		50	17																
51459					CONF							0	0	0	0	false		0	0												0	0	0	0																			
51842					CONF							0	0	0	0	false		0	0				142	513							0	0	0	0																			
52719	0	0	0	0	CONF	0	0	0	7939	11170	17372	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	10270	0	0	0	0	0	0	0	0	0				Transfer Agent Fees	CADs Processing Fees	DTCC Management Fees										
52951					CONF							0	0	0	0	false		0	0												0	0	0	0																			
53051					CONF							0	0	0	0	false		0	0												0	0	0	0																			
53752					CONF	0	0	0	0	0	0	0	0	0	0	false		0	0												0	0	0	0																			
54049					CONF							0	0	0	0	false		0	0												0	0	0	0																			
54058	104			104	CONF	335			188			0	0	0	0	false		0	0					688							0	0	0	0		112		Star Income			Star Charges												
54441	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	169	0	0	0	0	0	90	0	0	0	0	0	0	0																
54656	414	0	0	0	CONF	0	0	0	639	0	0	0	0	0	0	false	0	0	0	0	210	0	106	801	0	597	0	0	0	0	0	0	0	0	0	0	0				Holding Company Fees												
54973	3039				CONF							1739	0	0	0	false		0	0		4667		2114	9374		4956					0	0	0	0										Additional Paid in Capital									
55336	322	0	147	107	CONF	0	0	0	229	0	0	0	0	0	0	false	97	0	0	29	34	64	75	229	144	412	146	108	152	232	0	0	0	0	21	0	94				software maintenance												
55635					CONF							0	0	0	0	false		0	0												0	0	0	0																			
55653					CONF							0	0	0	0	false		0	0												0	0	0	0																			
55970					CONF							0	0	0	0	false		0	0												0	0	0	0																			
56258	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
56351					CONF				1648			0	0	0	0	false		0	0							5299			1921	2024	0	0	0	0							Software expenses												
56548	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
56557	2070				CONF	924	944	407	813	2856	11761	0	0	0	0	true		0	0		1107					1243		1494			0	0	0	0			869	Loan, Letter of credit and misc fees	Interest Rate Swap fees	Foreign Exchange Fees	Parent company management fees	Service contracts	Merger costs					In June 2018, CoBiz Financial Inc. (parent company of CoBiz Bank) announced it had agreed to be acquired by a subsidiary of BOK Financial.  Substantial costs of $11,761,000 were incurred during the 3rd quarter of 2018 pursuant to the merger agreement and are included RI.7d and detailed in RI.E7p.  Merger costs were excluded from the determination of the 7 percent threshold for purposes of other disclosures in RI.E7.  The merger was closed effective 10/1/2018.					
56717					CONF							0	0	0	0	false		0	0												0	0	0	0																			
57040	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	336	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0												Cumulative change and correction of prior years mortgage servicing assets value				
57451					CONF							0	0	0	0	false		0	0												0	0	0	0																			
58225	340	0	158	57	CONF	0	0	0	115	64	171	0	0	0	0	false	86	0	0	0	306	14	91	233	69	663	58	21	313	168	0	0	0	0	0	18	42				Internet Banking Expenses	Dues & Subscriptions	Other Taxes										
58243	1152	11	564	396	CONF	1189	976	965	811			0	0	0	0	false	1078	0	0	125	1575	228	236	6392	602	3335	655	5852	564	891	0	0	0	0	165	303	1545	Management fee revenue - JWI	CDARS one way sell fee income	Management fee revenue - JFG	Meals and Entertainment												
58355					CONF							0	0	0	0	false		0	0												0	0	0	0																			
58551					CONF							0	0	0	0	false		0	0												0	0	0	0																			
58636					CONF							0	0	-20	0	false		0	0												0	0	0	0										Capital Injection by Parent Company		Adjustment on Reserve- Loan Loss Lenders Casuality- No longer Use							
58757					CONF							0	0	0	0	false		0	0												0	0	0	0																			
58971	3029				CONF	845			6216			0	0	0	0	false		0	0					7466		7930		3644			0	0	0	0				Merchant Services Fees			Software Expense												
59316					CONF	254			480			4000	0	0	0	false		0	0		848			1027		991			448		0	0	0	0				Misc Income			Shares Tax Accrued			Downstream capital contribution									
59352	187				CONF	223						0	0	0	0	false		0	0		176			385		228					0	0	0	0				Death benefits on Bank-owned Life Insurance															
59370					CONF							0	0	0	0	false		0	0												0	0	0	0																			
59754					CONF							0	0	0	0	false		0	0												0	0	0	0																			
60143	0	0	0	0	CONF	76940	36307	30323	140042	137419	90375	0	0	-409	0	true	0	14504	0	0	28863	0	0	41070	0	171088	0	0	0	0	0	0	0	0	0	0	0	Intercompany income	Unused loan commitment fees	Letter of credit fees	Intercompany fee expense	Outside processing fee expense	Software purchases and maintenance expense			Adjustment to allowance for foreign currency translation		Line 2 above includes an additional item that exceeded 7 percent of Schedule RI 7.d. - Restructuring charges of $37,590.	Change in accounting principle (ASU 2014-09, 2016-01, 2017-12, 2018-02)				
60330	0	0	0	1039	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	497	0	0	3099	0	474	399	461	0	0	0	0	0	0	0																
60545					CONF							0	0	0	0	false		0	0					230							0	0	0	0																			
60554					CONF							0	0	0	0	false		0	0												0	0	0	0																			
60648	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
61122	386	101		550	CONF				333	522		0	0	0	0	false	223	0	0		872	95	317	2250		1818	332		593	637	0	0	0	0	49	396	277				Membership Fees / Dues / Licenses	Contract Labor											
61355					CONF							0	0	425	0	false		0	0												0	0	0	0												Loan Loss Reserve Balance of Acquired Institution							
61476	0	0	0	0	CONF	0	0	0	0	0	0	91	195	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							ESOP	EIP								
61757					CONF							0	0	0	0	false		0	0											104	0	0	0	0																			
61832	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
61953					CONF							0	0	0	0	false		0	0												0	0	0	0																			
62044					CONF							175	0	0	0	false		0	0												0	0	0	0										PARENT HOLDING COMPANY MADE CAPITAL INJECTION									
62110					CONF							1500	0	0	0	false		0	0												0	0	0	0										Captial contribution by parent									
62147					CONF							0	0	0	0	false		0	0												0	0	0	0																			
62772					CONF							0	0	0	0	false		0	0												0	0	0	0																			
63050					CONF							0	0	0	0	false		0	0												0	0	0	0																			
63069	40052	0	0	0	CONF	19453	15744	10412	0	0	0	9151	0	-2567	0	false	0	0	0	0	0	0	0	60197	0	29721	0	47525	0	0	0	0	0	0	0	0	0	Customer swap fees	Lease residual and operating income	International services fee income				Capital contribution from parent company		ASC 310-30 adjustments for purchased credit impaired loans							
63201	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
63573					CONF							0	0	0	0	false		0	0												0	0	0	0																			
63733	297	0	230	0	CONF	245	0	0	375	205	220	0	0	0	0	false	232	0	0	107	631	0	193	624	314	1500	263	298	756	356	0	0	0	0	0	0	0	Insurance Annuity Income			Loan Department Direct Expense and Collections	Franchise Taxes and Licenses	Meetings, Training and Education										
63742	0	0	0	0	CONF	138	110	0	189	0	0	0	0	0	0	false	0	0	0	0	151	0	0	376	0	138	0	0	117	0	0	0	0	0	0	0	0	Contracted Services	Loan Fees		CONTRACTED SERVICES -												
63751	2	9	2	8	CONF							0	0	0	0	false	5	0	0			1	1	31	11		7	2	8	8	0	0	0	0																			
64150	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
64552	287			158	CONF	101	226		335			0	0	0	0	false		0	0					274							0	0	0	0				Other Gain (Loss)	CDFI Grants & Awards		Other Outside Services												
64730					CONF							0	0	0	0	false		0	0												0	0	0	0																			
65205					CONF							0	0	0	0	false		0	0												0	0	0	0																			
65513	249			1234	CONF	214	702	107	248			0	0	0	0	false		0	0					738							0	0	0	0	163			Other fees	Other Service fees	Foreign Exchange	Other General Expense												
65559	471		301		CONF							0	0	0	0	false		0	0					511							0	0	0	0																			
65746	656	0	0	0	CONF	0	0	0	935	0	0	0	0	0	0	false	0	0	0	0	0	0	264	0	165	980	153	0	654	480	0	0	0	0	0	0	0				Bank Franchise Tax												
65858	1274				CONF				2020			0	0	0	0	false		0	0					1688		5379			1366		0	0	0	0							Other Deposit related exp												
66154					CONF							0	0	0	0	false		0	0												0	0	0	0																			
66275					CONF							2500	0	0	0	false		0	0												0	0	0	0										Capital contribution from Parent									
66677	117				CONF				314	146	116	0	0	0	0	false		0	0					240					138		0	0	0	0							Loan expenses	Professional Services	OH Franchise Tax										
67142	0	0	0	0	CONF	0	0	0	138	0	0	0	0	0	0	false	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0				SOFTWARE MAINTENANCE												
67151					CONF							0	0	0	0	false		0	0												0	0	0	0																			
67209					CONF							0	0	0	0	false		0	0												0	0	0	0																			
67254	0	0	0	0	CONF	0	0	0	0	0	0	1130	0	0	0	false	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0							Capital Injection									
67656					CONF	13890			8187	3143	1771	0	0	0	0	false		0	0							2121					0	0	0	0				CREDIT CARD FEES			CREDIT CARD PROCESSING	CREDIT CARD FDR EXPENSE	CREDIT CARD ACQ/FAS 5										
67870					CONF							0	0	0	0	false		0	0												0	0	0	0																			
68448					CONF							0	0	0	0	false		0	0												0	0	0	0																			
68671					CONF							0	0	0	0	false		0	0												0	0	0	0															CORRECTION OF DEPRECIATION				
68756	222	0	132	0	CONF	0	0	0	308	339	0	0	0	0	0	false	0	0	0	0	184	0	583	729	0	439	0	0	473	0	0	0	0	0	0	0	0				Software Expense	IT Services											
68831					CONF	112	139	237				0	0	0	0	false		0	0								126				0	0	0	0				LOCK BOX INCOME	DEBIT CARD INCOME	MISC FEES													
68840					CONF							0	0	0	0	false		0	0												0	0	0	0																			
69333	809	0	0	0	CONF	1330	0	0	1551	913	266	0	0	0	0	false	0	0	0	0	259	0	211	0	0	2451	0	442	0	516	0	0	0	0	0	0	0	CDFI Grant Income			Computer software expense	Merchant-Visa transaction expense	State Franchise Tax										
69678					CONF							0	0	0	0	false		0	0												0	0	0	0																			
70058					CONF							0	0	0	0	false		0	0												0	0	0	0																			
70218	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0																
70414	0	0	0	0	CONF	193	0	0	295	0	0	0	0	0	0	false	0	0	0	0	214	0	0	696	0	479	0	241	0	0	0	0	0	0	0	0	0	Loan Fees			Shares Tax												
70638					CONF							0	0	0	0	false		0	0												0	0	0	0																			
70955					CONF							0	0	0	0	false		0	0												0	0	0	0																			
71073	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
71318	568				CONF				699	727		0	0	0	0	false		0	0		158					904					0	0	0	0							3rd Party Services	PA Shares Tax											
71457					CONF							0	0	0	0	false		0	0												0	0	0	0																			
71859					CONF							0	0	0	0	false		0	0												0	0	0	0																			
72258					CONF							0	0	0	0	false		0	0												0	0	0	0																			
72351					CONF							0	0	0	0	false		0	0												0	0	0	0																			
72454					CONF							0	0	0	0	false		0	0												0	0	0	0																			
72678					CONF							0	0	0	0	false		0	0												0	0	0	0																			
73116					CONF							0	0	0	0	false		0	0												0	0	0	0																			
73152					CONF							0	0	0	0	false		0	0												0	0	0	0																			
73554					CONF							0	0	0	0	false		0	0												0	0	0	0																			
73956					CONF							0	0	0	0	false		0	0												0	0	0	0																			
74056	0	0	0	0	CONF	0	0	0	66	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Service Fees SLABS												
74140					CONF				1734	640		0	0	0	0	false		-223	0		522		289			1809			712	891	0	0	0	0							Management Fees	Loan Documentation Fees							Apoption of Accounting Standards Update 2016-01 related to equity investments.				
74403	621		293	37	CONF							0	0	0	0	false	184	0	0	14	311	65	150		170	881	116	151	660	156	0	0	0	0																			
74449	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
75053	81	0	65	41	CONF	0	0	0	0	0	0	0	0	0	0	false	53	0	0	0	543	22	218	303	99	0	80	0	0	141	0	0	0	0	26	62	0																
75259					CONF							7000	0	0	0	false		0	0												0	0	0	0										Capital Injection from Holding Company									
75446					CONF							0	0	0	0	false		0	0												0	0	0	0																			
75455					CONF							0	0	0	0	false		0	0												0	0	0	0																			
75558					CONF							0	0	0	0	false		0	0												0	0	0	0																			
75633	87759	0	0	0	CONF	0	142486	40546	119300	54397	99028	0	0	0	0	true	0	39582	0	0	62461	0	0	69518	0	107464	0	0	0	0	0	0	0	0	0	0	0		Rent on Operating Leases to others	Syndication Underwriting fee Income	Depreciation & Maintenance on Equip leased to others	Software amortization	Contract programming and contract services					RIE, item 1: Net change in FV of financial instruments accounted for under a fair value option $40,912	Change in accounting due to ASU 2016-01				
75651	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
76153	7	0	16	0	CONF	18	0	0	29	10	12	0	0	0	0	false	3	0	0	0	4	3	25	11	10	0	7	7	27	8	0	0	0	0	0	0	0	Miscellaneous			Miscellaneous	Exam & Audits	Insurance & Bonds										
76443					CONF							0	0	0	0	false		0	0												0	0	0	0																			
76854	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
77150	0	0	0	0	CONF	0	0	0	112	0	0	0	0	0	0	false	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0				215 Holding Company Expense												
77253					CONF							0	0	0	0	false		0	0												0	0	0	0																			
77422					CONF	0	0	0	0	0	0	0	0	0	0	false		0	0												0	0	0	0																			
77851	0	0	0	0	CONF	956	1868	0	10743	1550	0	0	0	0	0	false	0	0	0	0	1012	0	0	1864	0	2746	0	0	0	0	0	0	0	0	0	0	0	Management Fees	National Products		Management Fees	Software Expense											
78157	14	0	32	2	CONF	0	0	0	0	0	0	0	0	0	0	false	8	0	0	2	0	11	9	20	34	0	0	0	0	0	0	0	0	0	0	0	0																
78241					CONF							0	0	0	0	false		12	0												0	0	0	0															To reclass stranded tax amounts				
78559					CONF							0	0	0	0	false		0	0												0	0	0	0																			
79042					CONF							0	0	0	0	false		0	0					513		120					0	0	0	0																			
79127			0		CONF							0	0	0	0	false		0	0												0	0	0	0																			
79145					CONF							0	0	0	0	false		0	0												0	0	0	0																			
79257	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
79855					CONF							0	0	0	0	false		0	0												0	0	0	0																			
80150					CONF							0	0	0	0	false		0	0												0	0	0	0																			
80374					CONF							0	0	0	0	false		0	0												0	0	0	0																			
80431	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0																
80552					CONF							150	0	0	0	false		0	0												0	0	0	0										Stockholder  Capital/Surplus injection									
80936	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	38	0	0	197	0	318	0	0	136	0	0	0	0	0	0	0	0																
81175	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
81429	44	25	58	20	CONF	0	0	0	0	0	0	0	0	0	0	false	28	0	0	14	61	13	361	0	51	0	72	0	260	60	0	0	0	0	0	21	0																
82033	83	0	71	45	CONF	0	33	90	50	0	0	0	0	0	0	false	35	0	0	11	0	13	22	194	44	0	81	6	62	43	0	0	0	0	100	25	16		Investment centers	Secondary Market	OCC Assessment												
82257					CONF							0	0	0	0	false		0	0												0	0	0	0																			
82350	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
82659	10	0	22	37	CONF	0	0	0	0	0	0	0	0	0	0	false	20	0	0	0	20	10	17	27	36	0	16	0	0	0	0	0	0	0	6	0	0																
83151					CONF							-600	0	0	0	false		0	0												0	0	0	0										Capital Reduction									
83236					CONF							0	0	0	0	false		0	0												0	0	0	0																			
83375					CONF							0	0	0	0	false		0	0												0	0	0	0																			
83638	5033				CONF	2084	1032					0	0	0	0	false		0	0		4372			7208		2974					0	0	0	0				Income fees from related companies	Swap valuation														
83834	188	0	0	0	CONF	140	134	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	ATM & Debit Card Interchange Fees	Credit Card Processing Fees														
83852	0	0	0	0	CONF	0	0	0	0	0	0	0	0	-171	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									pushdown accounting adjustment							
83955					CONF							0	0	0	0	false		0	0												0	0	0	0																			
84046					CONF							0	0	0	0	false		0	0												0	0	0	0																			
84541					CONF	0	0	0	0	0	0	1000	0	0	0	false		0	0												0	0	0	0										CDFI Award received from Treasury injected into the subsidiary bank by HC									
84804					CONF	0	0	0	0	0	0	0	0	0	0	false		0	0												0	0	0	0																			
85052					CONF							2179	0	0	0	false		0	0												0	0	0	0										Purchase stock of the Bank by the Holding Company									
85258					CONF							0	0	0	0	false		0	0												0	0	0	0																			
85454	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
85472		2232			CONF						25863	0	0	0	0	false		0	0		3813			9968		6240					0	0	0	0		5209							Merger & Acquisition Expense										
85931	0	0	0	0	CONF	0	0	0	211	0	0	0	0	0	0	false	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0				Internet Banking												
86349					CONF							0	0	0	0	false		0	0												0	0	0	0																			
86358	6	0	0	12	CONF	0	0	0	0	23	4	0	0	0	0	false	6	0	0	2	0	4	26	56	9	0	0	0	11	5	0	0	0	0	0	0	6				Correspondant Services Charges	Dues, Public Relations, & Charitable Contributions	Insurance										
