"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	RCONL133	RCONL135	RCONN512	RCONN514	RCONN515	RCONN516	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
854351																																											0	0	0	0	0	true	0	0	0	0	0	0	50	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.bankofhamilton.com	
854454																																											2378	849	0	2378	0	true	0	504	0	127	0	218	11427	3	3113	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false					edeposit.centralbancompany.com																www.jefferson-bank.com	
854548																																											0	1308	0	0	0	true	0	781	0	527	0	0	1086	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://NA	
854753																																											0	0	0	0	0	true	0	0	0	0	0	0	80	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://stclairstatebank.com	
854847																																											0	666	0	0	0	true	0	0	0	0	97	569	372	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://WWW.FSBBELMOND.COM	
855143																																											0	57	0	0	0	true	0	0	0	57	0	0	4131	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://www.bankofaugusta.com	
855264																																											0	924	0	0	0	true	0	824	0	100	0	0	349	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://fnbportlavaca.com	
855303																																											0	0	0	0	0	false	0	0	0	0	0	0	232	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																		
855563																																											0	0	0	0	0	false	0	0	0	0	0	0	25	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.murphybank.com	
855648																																											0	0	0	0	0	true	0	0	0	0	0	0	674	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	www.laurensstatebank.com	
855741																																											375	695	11000	0	14300	true	375	442	0	253	0	0	5682	2	0	0	false	0	0	0	11000	3300	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0	http://www.bankorionrewards.com																http://WWW.BANKORION.COM	
855844																																											56	108	0	0	0	true	56	68	0	0	0	40	1476	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	1	1	3	1																	www.ajnational.com	
855956																																											0	674	600	0	600	true	0	401	273	0	0	0	393	0	0	0	true	0	0	0	600	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://betterstate.com	
856159																																											0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.stmartinnationalbank.com	
856243																																											846	3217	0	846	0	true	0	1014	1729	222	0	252	1608	1	846	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.firstottawa.com	
856346																																											0	506	0	0	0	true	0	50	0	436	0	20	3653	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://myfsb.com	
856458																																											0	98	0	0	0	true	0	98	0	0	0	0	50	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.bankofhazelton.net	
856542																																											0	60	4769	0	7619	true	0	0	0	60	0	0	104	0	0	0	false	0	0	0	4769	2350	500	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.bredasavingsbank.com	
856748																																											404	654	60	0	30016	true	404	0	0	122	0	532	11342	2	0	0	false	0	0	0	60	789	19617	9550	12500	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	www.thecitizensbank.net	
856869																																											0	0	0	0	0	false	0	0	0	0	0	0	161	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																						
856944																																											0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					NA	
857147																																											0	0	0	0	0	false	0	0	0	0	0	0	126	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																		
857259																																											0	47	0	0	0	false	0	0	0	47	0	0	75	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																		
857455																																											0	0	0	0	0	true	0	0	0	0	0	0	3722	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	mytejasbank.com	
857576																																											463	221	16000	463	16000	true	0	0	0	221	0	0	839	1	629	0	false	0	0	0	16000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.westtownsavingsbank.com	
857745																																											0	309	2945	0	9010	true	0	0	262	47	0	0	68	0	0	0	true	0	0	0	2945	5390	90	585	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.libertyvillesavingsbank.com	
857811																																											441	5	0	441	19013	true	0	0	0	5	0	0	509	0	441	0	true	0	15013	0	0	4000	0	0	0	15013	0	0	0	0	15013	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://mauchchunktrust.com	
857875																																											0	953	0	0	0	true	0	0	0	624	297	32	1662	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false	false	false	false	false	false																					www.mid-southern.com	
857941																																											0	58	0	0	0	true	0	0	31	20	0	7	344	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	true	true	false	false	false					www.CheckingFinder.com		www.Kasasa.com														www.fnbbarry.com	
858153																																											17	0	0	0	0	true	17	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.statebankofcanton.com	
858443																																											0	0	0	0	0	true	0	0	0	0	0	0	452	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.fnbava.com	
858452																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false																					www.bankofprague1.com	
858528																																											0	1868	0	0	12050	true	0	311	0	107	0	1450	2795	1	0	0	true	0	0	0	12050	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	1	7	24	0																	www.bankofmarionva.com	
858818																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false																					www.watertownsavingsbank.com	
858854																																											539	424	0	0	0	true	539	0	0	45	379	0	2085	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://www.bankcsb.biz	
859002																																											0	1054	0	0	35000	true	0	696	0	358	0	0	6499	2	0	0	true	0	0	0	0	15000	20000	0	35000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	true	1	16	35	0																	http://www.bankesb.com	
859141																																											0	2184	0	0	4000	true	0	1604	0	180	0	400	274	0	0	0	true	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	true	true	false	false	false	0	0	0	0	http://www.cbsavingsbank.com	Council Bluffs Savings Bank															http://www.carrollia.com	
859552																																											0	1514	0	0	0	true	0	0	0	0	0	1514	50	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	true	1	84	2416	0																	www.bnkwest.com	
859655																																											0	74	0	0	0	true	0	74	0	0	0	0	601	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.thebankersbank.com	
859712																																											1539	1187	80000	83	360122	true	1456	38	0	800	225	124	1252	0	83	0	true	0	0	0	80000	120240	83656	76226	60000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	false	false	false	false	true	0	0	0	0																	www.ridgewoodbank.com	
860053																																											148	5324	0	49	18000	true	99	54	0	1142	612	3516	33	0	49	0	false	0	0	0	0	0	18000	0	18000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.sunrisebanks.com	
860147																																											0	75	0	0	0	true	0	0	0	75	0	0	1370	1	0	0	true	19	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.fnbpana.com	
860231																																											0	0	0	0	0	false	0	0	0	0	0	0	1035	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	1	3	0																		
860259																																											714	214	0	0	0	true	714	0	0	140	0	74	317	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://www.premierbankne.com	
860334																																											0	147	5800	0	8800	true	0	48	0	99	0	0	2081	1	0	0	false	0	0	0	5800	3000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	1	4	38	0																	http://www.bankofzachary.com	
860352																																											35	0	0	0	0	true	35	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.dhbanknd.com	
861153																																											0	0	0	0	925	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	925	0	0	0	0	925	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.havilandstatebank.com	
861304																																											2099	138	0	1911	27000	true	188	0	0	138	0	0	3828	2	1911	0	true	31056	0	0	0	8000	4000	15000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false																					www.elmirasavingsbank.com	
861658																																											0	521	0	0	0	true	0	136	0	0	0	385	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	true	false	false	true	true	true	false	false																					www.firstsecuritybanks.com	
861742																																											0	1258	0	0	0	true	0	425	0	122	0	711	73	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.pioneerstatebank.com	
861854																																											0	0	0	0	8297	true	0	0	0	0	0	0	47	0	0	0	false	0	1441	0	0	0	100	6754	0	1441	2	0	0	0	1443	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	1	1	8	0																	http://www.fsbrandolph.com	
862057																																											0	1150	0	0	1288	true	0	0	0	0	0	1150	3842	1	0	0	false	0	0	0	0	762	526	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.boc-ks.com	
862141																																											48	802	0	0	500	true	48	0	0	0	0	802	649	0	0	0	false	0	0	0	0	500	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	1	5	24	0																	http://www.csbindianola.com	
862824																																											2496	8053	20000	2485	20133	true	0	7035	0	449	0	569	1785	1	3766	11	true	0	90	0	20000	0	0	0	0	90	43	0	0	0	133	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	true	1	15	76	0																	www.palmettobank.com	
862945																																											0	164	0	0	1200	true	0	113	0	51	0	0	415	1	0	0	false	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.centerpointbank.com	
863353																																											0	221	0	0	0	true	0	148	0	0	0	73	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.fnbstarbuck.com/	
863362																																											0	0	0	0	4000	true	0	0	0	0	0	0	199	0	0	0	false	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					brazosbank.com	
863607																																											83	0	0	83	0	true	0	0	0	0	0	0	5564	2	137	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	true	false	true	false	false	false	true	1	26	383	0																	ngbank.com	
863652																																											0	250	0	0	3032	false	0	0	0	250	0	0	0	0	0	0	false	0	0	0	0	0	3032	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false																					http://www.fsbks.com	
863746																																											0	686	0	0	12000	true	0	451	0	0	160	75	2613	1	0	0	false	0	0	0	4000	0	8000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0	http://fmbank.biz	F&M Bank															http://www.fmbankia.com	
864248																																											0	0	0	0	0	true	0	0	0	0	0	0	582	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false					www.fmsb-iowa.com																WWW.FMSB-IOWA.COM	
864341																																											0	0	1250	0	1250	true	0	0	0	0	0	0	30	0	0	0	false	0	0	0	1250	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	http://www.pekinnationalbank.com	
864378																																											192	402	0	192	20000	true	0	0	0	402	0	0	1088	0	192	0	false	0	0	0	0	10000	10000	0	20000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false	true	false	false	false	false																					www.citizensfsb.com	
864471																																											0	48	0	0	348	true	0	0	0	48	0	0	877	0	0	0	false	0	0	0	0	0	0	348	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	true	false	false	false	true	false	false	false	false																					www.piedmontfederal.com	
864846																																											34	695	1000	0	2474	true	34	14	77	402	0	202	3082	2	0	0	false	0	0	0	1000	329	106	1039	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0																	WWW.FNBNA.COM	
864855																																											0	0	0	0	4624	true	0	0	0	0	0	0	171	0	0	0	false	0	0	0	2022	48	2554	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false																					www.fsbhealy.com	
865142																																											0	100	0	0	4500	true	0	0	100	0	0	0	69	0	0	0	true	0	0	0	1000	2000	1500	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.iowastatebank.com	
865151																																											0	1619	1700	0	6900	true	0	55	0	276	0	1288	24	0	0	0	true	0	0	0	1700	1200	4000	0	4000	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	1	2	75	0																	http://www.legendsbk.com	
865450																																											0	1820	5000	0	9000	true	0	1045	0	77	0	698	5997	2	0	0	true	0	0	0	5000	2250	500	1250	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			false	false	false	false	false	false	false	false	false	0	0	0	0																	http://www.profinium.com	
865544																																											1311	38	0	0	5000	true	1311	38	0	0	0	0	5621	4	0	0	true	0	0	0	1000	4000	0	0	3000	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			true	false	false	false	true	false	false	false	false	0	0	0	0	http://ssl.selectpayment.com/mp/clearlakebank/login/page.aspx																http://www.clearlakebank.com	
