"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
23504																																																																																																																																		6322033	43474	0	0	4047604	710467	585883	124584	0	100934	36639	44781	19514	0	79462	307577	25552	49000	0	0	0	0	0	0	0	0	0	438552	9555	14771	1722	206344	1650086	491713	840538	3168488	7443	7443	0	0	0	7443	14426	7213	0	0	0	7213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291694	145847	0	0	0	145847	1652461	500485	840538	3496979	0	100097	420269	3496979	4047604	59385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23643																																																																																																																																		234476	1062																																																																																																														
23755																																																																																																																																		275129	1902	0	0	163584																																																																												163584																															
24006																																																																																																																																		1790028	8672	0	0	1271727																																																																												1271727																															
24378																																																																																																																																		67534	184																																																																																																														
24453																																																																																																																																		410764	5391	0	2310	246442																																																																												244132																															
24659																																																																																																																																		107553	601	0	0	62916																																																																												62916																															
24668																																																																																																																																		1926125	16344																																																																																																														
24949																																																																																																																																		491470	7133	0	2875	340656																																																																												337781																															
25357																																																																																																																																		458864	4847	0	318	362301																																																																												361983																															
25647																																																																																																																																		360903	2273	0	99	172691	37252	33828	3424	0	0	0	0	0	0	0	5379	0	10604	0	0	0	0	0	0	0	0	0	11192	0	1440	0	8367	165569	10243	37020	148248	0	0	0	0	0	0	213	107	0	0	0	107	224	45	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	6734	3367	0	0	0	3367	165569	10243	37020	152132	0	2049	18510	152132	172592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26176																																																																																																																																		497028	3215	0	0	282061																																																																												282061																															
26457																																																																																																																																		38067	222																																																																																																														
26765																																																																																																																																		2467881	23921	0	0	2109741																																																																												2109741																															
27070																																																																																																																																		834407	4217	0	0	452270																																																																												452270																															
27548																																																																																																																																		1121927	9943	0	1036	712600	61309	50508	10801	0	0	0	0	0	0	67072	122831	22806	2564	0	0	0	0	0	0	0	0	0	61797	260	2829	321	46143	214917	136461	110419	553534	17609	17609	14946	0	0	2663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51209	25605	0	0	0	25604	229863	136461	118166	604963	0	27292	59083	604963	711564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89824	18527	0	0	
27614																																																																																																																																		508665	1318	0	0	239009																																																																												239009																															
27847																																																																																																																																		686087	6026	0	492	442724																																																																												442232																															
28013																																																																																																																																		5596227	38716																																																																																																														
28152																																																																																																																																		172971	1448	0	0	118398	16724	11297	5427	0	0	0	0	0	0	5226	22934	0	0	0	0	0	0	0	0	0	0	0	7687	50	773	94	6770	16768	38620	34724	82931	275	275	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15980	7990	0	0	87	7903	16768	38620	34811	93248	0	7724	17406	93248	118398	889	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28675																																																																																																																																		189734	782	0	0	129263	7977	6122	1855	0	0	0	0	0	0	7899	23163	666	20	0	0	0	0	0	0	0	0	0	4638	70	1624	96	2776	20685	28073	34688	46334	0	0	0	0	0	0	344	172	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13938	6969	0	900	2342	3727	20685	28989	37030	50766	0	5798	18515	50766	129263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28732																																																																																																																																		116959	1052																																																																																																														
29476																																																																																																																																		97778	1241	0	413	66286																																																																												65873																															
29636																																																																																																																																		1373958	4494	0	0	772829																																																																												772829																															
29878																																																																																																																																		2027347	16590	0	0	1472240	183498	160291	23207	0	0	0	0	0	0	0	35348	0	0	0	0	0	0	0	0	0	0	0	45368	0	2693	0	42675	160291	61248	718834	1099323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160291	61248	718834	1100573	0	12250	359417	1100573	1472240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30052																																																																																																																																		39565	373																																																																																																														
30502																																																																																																																																		1097335	8712	0	756	648100																																																																												647344																															
30650																																																																																																																																		142785	1128	0	0	100602																																																																												100602																															
30810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7195213	873211	0	0	0	0	0	0	0	0	0	11391731	11391731	10700000	0	0	0	0	691731	0	0	752965	150593	0	0	0	150593	0	0	213883180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	873211	0	0	0	0	0	0	0	0	0	0	1309817	0	0	0	0	0	0	0	95295517	0	300000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12175000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
31134																																																																																																																																		160963	1260	0	175	86854	42891	42813	78	0	0	0	0	0	0	0	12367	5042	0	0	0	0	0	0	0	0	0	0	6588	14	133	0	6441	43476	12578	48857	56357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1144	572	0	0	93	479	43476	12578	49043	59253	0	2516	24522	59253	86679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31255																																																																																																																																		808067	7539	0	380	572709	13596	7254	6342	0	0	0	0	0	0	11311	107885	10277	0	0	0	0	0	0	0	0	0	0	28147	1029	1806	0	22276	52925	145269	208058	392058	3996	3996	0	0	0	3996	2496	1248	0	0	0	1248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48552	24276	0	0	0	24276	52925	145269	208058	425846	0	29054	104029	425846	572329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31657																																																																																																																																		166943	938																																																																																																														
31826																																																																																																																																		386020	2970	0	0	245724	92790	91479	1311	0	0	0	0	0	0	0	21078	5680	1853	0	0	0	0	0	0	0	0	0	21963	48	911	0	19753	91527	23300	86489	178277	1964	1964	0	0	0	1964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2815	1408	0	0	0	1408	91527	23300	86489	185418	0	4660	43245	185418	245724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
