"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	
326858																																																																																																																																																																																																	93517	0	0	9443	268566	1021926	0	17418	0	138523	0	0	0	0	139625	0	0	0	37583	0	0	8318	8318	69899	280827	203476	36720	473503	2748	0	0.1271	0.2130	0.2003	0	0	0	131307	8318	7216	0	0	1018	0	0	0	0	0	0	
326979																																																																																																																																																																																																	17904	0	0	1302	93753	326228	0	1856	0	37523	55	0	0	0	38208	2389	0	0	13051	0	0	1856	1856	18250	95418	97977	16415	114609	779	0	0.1105	0.2019	0.1921	0.0000	0.0000	0.0000	36352	1856	1171	0	0	0	0	0	0	0	0	0	
327220																																																																																																																																																																																																		0	0	7391	5820	95070	0	850	0	9587	0	0	0	0	10265	315	0	0	6506	0	0	731	731	10478	16452	34817	3805	34104	0	0	0.100956	0.175789	0.163270	0	0	0	9534	731	36	0	0	0	0	0	0	0	0	0	
327305																																																																																																																																																																																																	10931	0	0	24	58044	579655	0	6191	0	61437	0	0	0	0	60910	0	0	0	0	0	0	5516	5516	17328	58581	152454	30471	350891	0	0	0.0967	0.1382	0.1257	0.0000	0.0000	0.0000	55394	5516	1044	0	0	0	0	0	0	0	0	0	
327435																																																																																																																																																																																																	43790	0	0	0	59132	394778	0	7395	0	41150	0	0	0	0	43456	0	0	543	8905	0	0	3682	3682	24984	76929	65854	23641	233551	0	843	0.102211	0.149441	0.136779	0.000000	0.000000	0.000000	39774	3682	533	0	0	0	0	0	0	0	0	0	
327453																																																																																																																																																																																																	12884	0	0	0	144971	429842	0	3717	0	53363	0	0	0	0	45334	3785	0	0	0	0	0	3264	3264	16278	143875	60639	23631	201142	551	0	0.098812	0.173935	0.161412	0.000000	0.000000	0.000000	42070	3264	2895	0	0	0	0	0	0	0	0	0	
327556																																																																																																																																																																																																	4054	0	0	0	68540	173850	0	1118	0	17376	0	0	0	0	16889	0	0	0	3388	0	0	1118	1118	10091	63718	16442	6943	83112	303	0	0.091102	0.158570	0.148073	0	0	0	15771	1118	1605	0	0	0	0	0	0	0	0	0	
327855																																																																																																																																																																																																	32530	0	0	0	71565	257938	0	2754	0	29771	0	0	0	0	30096	0	0	4831	7511	0	0	2132	2132	17875	81379	23068	10331	136552	0	0	0.1087	0.1771	0.1646	0.0000	0.0000	0.0000	27964	2132	1679	0	0	0	0	0	0	0	0	0	
327949																																																																																																																																																																																																	3949	0	0	0	55849	397591	0	5133	0	36882	0	0	0	0	38842	3399	0	387	0	0	0	2991	2991	2186	87041	181313	9784	131001	3399	0	0.0919	0.1638	0.1512	0.0000	0.0000	0.0000	35851	2991	228	0	0	0	0	0	0	0	0	0	
328058																																																																																																																																																																																																	3986	0	0	0	18094	42157	0	331	0	6677	130	0	0	0	6337	0	0	0	0	0	0	310	310	1063	16489	5583	1150	18703	0	0	0.1425	0.2555	0.2430	0.0000	0.0000	0.0000	6027	310	650	0	0	0	0	0	0	0	0	0	
328151																																																																																																																																																																																																	2996	0	0	0	11886	29718	0	12	0	2889	0	0	0	0	2789	0	0	0	0	0	0	12	12	87	11822	5688	1296	12022	0	0	0.087583	0.161869	0.161172	0	0	0	2777	12	-38	0	0	0	0	0	0	0	0	0	
328357																																																																																																																																																																																																	17513	0	0	0	7094	60932	0	422	0	6376	0	0	0	0	6583	0	0	0	0	0	0	343	343	3812	26813	8872	3229	21675	0	0	0.106407	0.205725	0.195006	0.000000	0.000000	0.000000	6240	343	118	0	0	0	0	0	0	0	0	0	
328423																																																																																																																																																																																																	69500	0	0	0	144156	673526	0	4670	0	73359	1346	0	0	0	72936	709	0	0	34350	0	0	4670	4670	74465	167903	123431	40319	305429	0	0	0.1022	0.1744	0.1632	0	0	0	68266	4670	1877	0	0	0	0	0	0	0	0	0	
328450																																																																																																																																																																																																	31753	0	0	0	12149	182385	0	1996	0	18442	0	0	0	0	19160	0	0	0	3654	0	0	1504	1504	34612	25830	21291	12834	101862	384	0	0.0969	0.1599	0.1473	0.0000	0.0000	0.0000	17656	1504	590	0	0	0	0	0	0	0	0	0	
328656																																																																																																																																																																																																	5002	0	0	0	11624	84038	0	1054	0	9351	0	0	0	0	9687	0	0	0	0	0	0	777	777	1681	24319	2773	2758	55878	0	0	0.1057	0.1566	0.1441	0.0000	0.0000	0.0000	8910	777	441	0	0	0	0	0	0	0	0	0	
328777																																																																																																																																																																																																	52145	0	0	6202	198789	947204	0	19983	0	146105	0	0	0	0	148242	0	0	3174	0	0	0	7502	7502	40658	208624	309054	72009	401706	6419	106	0.149946	0.252249	0.239483	0.000000	0.000000	0.000000	140740	7502	1713	0	0	0	0	0	0	0	0	0	
329149																																																																																																																																																																																																	5948	0	0	0	21366	124512	0	859	0	12556	100	0	0	0	10588	0	0	0	11179	0	0	859	859	3642	32790	13599	3750	72469	0	0	0.077590	0.115796	0.106401	0.000000	0.000000	0.000000	9729	859	26	0	0	0	0	0	0	0	0	0	
329345																																																																																																																																																																																																	6078	0	0	195	41312	252319	0	2823	0	25101	0	0	0	0	25462	0	0	0	356	0	0	2349	2349	4050	36261	66701	13422	145772	0	0	0.092919	0.135846	0.123313	0	0	0	23113	2349	645	0	0	0	0	0	0	0	0	0	
329550																																																																																																																																																																																																	43769	0	0	0	63021	298602	0	4531	0	22798	0	0	0	0	25396	0	0	0	12921	0	0	2303	2303	50971	59399	53531	14856	138679	255	0	0.078444	0.139549	0.126894	0.000000	0.000000	0.000000	23093	2303	-295	0	0	0	0	0	0	0	0	0	
329952																																																																																																																																																																																																	33111	0	0	1599	219184	455952	0	1460	0	46705	0	0	0	0	46808	4107	0	174	0	0	0	1603	1603	36276	228911	72923	13763	117028	1221	0	0.101276	0.226740	0.218975	0.000000	0.000000	0.000000	45205	1603	1500	0	0	0	0	0	0	0	0	0	
330239																																																																																																																																																																																																	17557	0	0	0	141484	285367	0	1098	0	40660	0	0	0	0	38438	0	0	0	12177	0	0	1105	1105	40523	106743	46920	11180	88726	0	0	0.1309	0.2745	0.2666	0.0000	0.0000	0.0000	37333	1105	3323	0	0	0	0	0	0	0	0	0	
330248																																																																																																																																																																																																	12610	0	0	0	51672	152596	0	903	0	17072	603	0	0	0	16192	0	0	0	0	0	0	909	909	1415	67320	22684	5158	60291	0	0	0.1012	0.1900	0.1793	0.0000	0.0000	0.0000	15283	909	706	0	0	0	0	0	0	0	0	0	
330453																																																																																																																																																																																																	10316	0	0	0	8300	47490	0	240	0	6989	0	0	0	0	7034	0	0	0	245	0	0	240	240	8048	9062	6472	1800	23952	0	0	0.1419	0.2415	0.2333	0.0000	0.0000	0.0000	6794	240	195	0	0	0	0	0	0	0	0	0	
330855																																																																																																																																																																																																	40677	0	0	0	211804	1030947	14	10249	0	110000	0	0	0	0	110000	0	0	0	64863	0	0	9953	9967	35198	161271	261503	64511	572376	5855	0	0.0996	0.1382	0.1257	0.0000	0.0000	0.0000	100033	9967	1736	0	4107	0	0	0	0	0	0	0	
330873																																																																																																																																																																																																	1688	0	0	0	53848	162046	0	733	0	14085	0	0	0	0	14185	0	0	0	53	0	0	733	733	24054	31334	92291	1539	14080	1933	0	0.0844	0.2132	0.2022	0.0000	0.0000	0.0000	13452	733	633	0	0	0	0	0	0	0	0	0	
330949																																																																																																																																																																																																	2894	0	0	27172	8528	151945	0	1465	0	13255	0	0	0	0	14509	0	0	117	0	0	0	1250	1250	1117	15219	80691	6355	56389	0	0	0.0883	0.1455	0.1329	0.0000	0.0000	0.0000	13259	1250	-4	0	0	0	0	0	0	0	0	0	
331076																																																																																																																																																																																																	20167	0	0	4934	0	117339	0	884	0	12758	0	0	0	0	13642	0	0	0	0	0	0	884	884	16404	8963	43109	8056	49747	0	0	0.108728	0.186634	0.174540	0	0	0	12758	884	0	0	0	0	0	0	0	0	0	0	
331375																																																																																																																																																																																																	6665	0	0	0	18656	193975	0	1786	0	16194	0	0	0	0	17374	0	0	0	0	0	0	1740	1740	5039	18309	72684	7628	99164	0	0	0.0817	0.1249	0.1124	0.0000	0.0000	0.0000	15634	1740	334	0	0	0	0	0	0	0	0	0	
331544																																																																																																																																																																																																	10441	0	0	0	48739	102866	0	674	0	21577	0	0	0	0	21803	0	0	58	0	0	0	591	591	16715	40248	13560	2993	32463	0	0	0.2045	0.4615	0.4490	0.0000	0.0000	0.0000	21212	591	365	0	0	0	0	0	0	0	0	0	
331553																																																																																																																																																																																																	657	0	0	0	28185	42372	0	360	0	3679	0	0	0	0	3514	0	0	6	994	0	0	188	188	11773	18937	1418	1511	10033	0	0	0.079724	0.236490	0.223837	0	0	0	3326	188	353	0	0	0	0	0	0	0	0	0	
331713																																																																																																																																																																																																	10654	0	0	0	83879	342778	0	3306	0	43097	0	0	0	0	43511	0	0	1370	11422	0	0	2653	2653	1309	72967	158138	15407	110277	0	0	0.1202	0.2057	0.1931	0.0000	0.0000	0.0000	40858	2653	2239	0	0	0	0	0	0	0	0	0	
332055																																																																																																																																																																																																	18225	0	0	27942	0	151574	0	1791	0	12962	0	0	0	0	14245	0	0	1088	3417	0	0	1283	1283	13730	32789	45265	2338	61581	0	0	0.0850	0.1395	0.1269	0.0000	0.0000	0.0000	12962	1283	0	0	0	0	0	0	0	0	0	0	
