"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJ447	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
37435	154		47	10	CONF	36						0	0	0	0	false	110	0	0			161	90	250	121		1711	114	52	392	12	0	0	0	0		33		45	Underwriters Fees															
37640	701	0	0	0	CONF	0	0	0	404	0	0	0	0	0	0	false	0	0	0	0	320	0	148	1117	195	0	1483	0	345	448	215	0	0	0	0	0	0	0	0				Insurance Risk Management												
37659	2	0	4	1	CONF	0	0	0	0	0	0	0	0	0	0	false	3	0	0	1	0	0	4	38	8	0	0	26	8	0	3	0	0	0	0	0	0	0	0																
37949	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
38740					CONF							0	0	0	0	false		0	0								127					0	0	0	0					0	0		Internet Banking Exp		0										
39327	50		71	34	CONF	33			59	411		0	0	0	0	false	31	0	0	11	78	16	31	103	24		166	14		83	49	0	0	0	0		16	3	6	MERCHANT FEES			STATE EXAMINATION ASSESSMENT	UNAUTHORIZED WIRE LOSS	0										
39756	159				CONF	203						0	0	0	0	false		0	0					298			162					0	0	0	0				234	Other Operating Income	Wire Fees		Other Insurance Expense	General Travel & Expense	Other Insurance Expense										
40033	14		3	18	CONF				7			0	0	0	0	false		0	0		11	9	9	37	6				13	3	19	0	0	0	0								Insurance												
40499	999			502	CONF	113	418			559		1109	0	0	0	false		0	0		297			1558			1502	468	300			0	0	0	0					Fixed annuity interest income	Interest rate swap income	Loss on Derivative Valuation	Director Retirement Plan Costs	Loan Closing Costs		Capital Contribution from parent holding company									
40855	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
41245					CONF							0	0	0	0	false		0	0													0	0	0	0								Equipment maintenance and repair	Dues and Subsriptions											
41553	5	0	0	0	CONF	0	0	0	20	0	0	0	0	0	0	false	11	0	0	1	8	2	4	19	14	0	31	5	0	0	11	0	0	0	0	0	1	0	0				Bank Service Charges												
41629					CONF							0	0	0	0	false		0	0					123								0	0	0	0								Low Income Housing Fund Expense	Sales & Franchise Taxes	Contributions										
41825					CONF							0	0	0	0	false		0	0					223								0	0	0	0																				
41937					CONF							0	0	0	0	false		0	0													0	0	0	0																				
41955					CONF							0	0	0	0	false		0	0													0	0	0	0					Rent Gerhart Insurance															
42037					CONF							0	0	0	0	false		0	0													0	0	0	0																				
42354	22		13		CONF							0	0	0	0	false	9	0	0	1	28	3		79	12			30	19	57		0	0	0	0			10	11																
42372			147		CONF							0	0	0	0	false		0	0					253								0	0	0	0																				
42420	862	9	0	60	CONF	227	479	229	668	1003	903	0	0	0	0	true	566	0	0	391	1494	152	248	1104	309	0	4742	44	0	1403	752	0	0	0	0	0	0	155	226	LETTER OF CREDIT FEES	INTERCOMPANY PROFESSIONAL FEES	MERCHANT ALLIANCE REVENUE	COLLECTION AND REPOSSESSION EXPENSE	OTHER PROFESSIONAL FEES	PA SHARES TAX					Swap Fee income 1079 Contributions 678					
42448	266	0	66	16	CONF	0	0	0	118	0	0	0	0	0	0	false	89	0	0	16	0	29	34	408	108	0	703	55	0	264	106	0	0	0	0	0	7	0	0				DIFFERENCES - DEBIT CARD FRAUD												
42457	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
43052					CONF							0	0	0	0	false		0	0													0	0	0	0								Other Real Estate (ORE) Expense	Collection Expense	Insurance Expense										
43351					CONF							0	0	0	0	false		0	0													0	0	0	0								REAL ESTATE & OTHER WRITEDOWN	A/R		CAPITAL INJECTION		MERGER PSBW & CSB							
43856	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
43959					CONF							0	0	0	0	false		0	0													0	0	0	0					0			0	0	0										
44040			41		CONF							0	0	0	0	false		0	0		44			213								0	0	0	0																				
44433					CONF							0	0	0	0	false		0	0					159								0	0	0	0																				
44741	58	0	30	22	CONF	0	0	0	0	0	0	0	0	0	0	false	55	0	0	15	0	39	65	320	54	0	340	54	52	17	65	0	0	0	0	0	4	0	25																
44750					CONF							0	0	0	0	false		0	0													0	0	0	0																				
44929	9		24	1	CONF				31			0	0	0	0	false	4	0	0		15	2	20	12	10		92	40		54	28	0	0	0	0								(Franchise) FIT #4460001												
45038	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
45047					CONF							0	0	0	0	false		0	0					127			140					0	0	0	0																				
45056	21	0	11	3	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	7	4	34	9	0	13	7	0	14	4	0	0	0	0	0	0	0	0																
45430	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
45458					CONF							0	0	0	0	false		0	0													0	0	0	0																				
45551	254	0	30	5	CONF				62	89	93	0	0	0	0	false	31	0	0	14	91	56	5	51	45		262	45		123	106	0	0	0	0		8	8	0				Software Maintenance	Misc Outside Services	Travel & Entertainment										
45560	615	0	107	0	CONF	217	0	0	202	0	465	0	0	0	0	false	103	0	0	0	176	0	0	356	0	0	0	134	297	0	104	0	0	0	0	0	0	0	0	Debit Card Income			Travel and Entertainment		Computer Software										
45775					CONF							0	0	0	0	false		0	0					118								0	0	0	0																				
46053					CONF							0	0	0	0	false		0	0													0	0	0	0								Software Maint. Contracts	Education & Dues											
46941					CONF							0	0	0	0	false		0	0											24		0	0	0	0								Deposit & Franchise Tax	Software Maintenance Expenses											
47247	77	0	45	33	CONF				118			0	0	0	0	false	32	0	0	8	65	8	77	105	33	93	27	80	81	69	31	0	0	0	0		7	1	16				New Loan Expense												
47256					CONF							0	0	0	0	false		0	0													0	0	0	0																				
47452					CONF							0	0	0	0	false		0	0													0	0	0	0																				
47500					CONF				105			0	0	0	0	false		0	0					210			182					0	0	0	0								Contributions												
48057	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
48150	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
48374	258	0	0	133	CONF	0	0	0	355	0	0	0	0	0	0	false	144	0	0	0	0	0	404	578	112	0	0	103	0	197	0	0	0	0	0	0	0	0	0				Loan Expense												
48440					CONF							0	0	0	0	false		0	0					182								0	0	0	0																				
49054	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
49148	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
49241	157		72		CONF	32	82		83	58	134	8233	0	-352	0	false		0	0		154		113	177	85		328	114	112	75	79	0	0	0	0					Managed Services Fee Income	Loan Origination Fee Income		Internet Banking Service Expenses	NSF / OD Refunds	ATM/EFT Card Production/Card Processing Fees	JBI Parent Company Capital Infusion to Bank		Adjustment for off-balance sheet credit exposure in RC-G #3							
49652	12		4	3	CONF							0	0	0	0	false	1	0	0		28	3	40	63	7			19		36	6	0	0	0	0		4														Adjustment For New Depreciation Rules				
49858	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	86	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0																
49951					CONF							0	0	0	0	false		0	0													0	0	0	0																				
50144	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	none	none	none	none	none	none										
50461		100	8	31	CONF	20	7		13	4		0	0	0	0	false		-11	0					6				21	6		13	0	0	0	0		18	55	4	Commissions -International Department	Other Income		Business development	Auto and Travel	Donation						Adjusted entry for provision for state and federal taxes				
50872					CONF					17		0	0	0	0	false		0	0					111								0	0	0	0									OCC Supervisory and Examination Fees											
51253	0	44	0	0	CONF	39	0	0	71	300	0	0	0	0	0	false	0	0	0	0	258	0	115	210	0	0	0	0	0	0	0	0	0	0	0	0	0	801	0	Fee Income-Originations for Secondary Market			Stationary and Printing	Loan Expense											
51356	2		7		CONF							0	0	0	0	false	4	0	0			3	11	2	4			12	19	11		0	0	0	0			44	4																
51459	22		8	18	CONF	7	4		9			0	0	0	0	false	14	0	0	3	30	8		127	16	81	16	29	25		40	0	0	0	0			10	6	EXCHANGE	MISCELLANEOUS		SCHOOLS & CONVENTIONS												
51842					CONF							0	0	0	0	false		0	0					179								0	0	0	0																				
52719	0	0	0	0	CONF	0	0	0	2538	8457	5863	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	3069	0	0	0	0	0	0	0	0	0	0				Transfer Agent Fees	CADS Processing Fees	DTCC Management Fees										
52951	61		16	14	CONF	11	39		19	18	26	0	0	0	0	false	18	0	0			6	36	40	28		98	32		68	14	0	0	0	0		2	2		Miscellaneous	Loan Discount Accretion		Travel	Repossession Expenses	Miscellaneous										
53051					CONF					36		0	0	0	0	false		0	0													0	0	0	0								Equipment Maint. & Repair	Recording, Legal, and Banking											
53752	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
54049	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
54058					CONF	106						0	0	0	0	false		0	0					285								0	0	0	0					Star Income															
54441	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	56	0	0	31	0	0	0	32	0	0	0	0	0	0	0	0																
54656	169	0	0	0	CONF	0	0	0	215	0	0	0	0	0	0	false	0	0	0	0	0	0	0	266	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0				Holding Company Fees												
54973	750				CONF	189	145		633	753	410	634	0	0	0	false	613	0	0	250	871	234	731	3054	894		1634	418	416		433	0	0	0	0					Online Banking Fees	Merchant Income		Management Fees Assessed by Parent Holding Company	Contract Services	Armored Car & Courier Services	Additional Paid in Capital									
55336	88	0	49	33	CONF	0	0	0	0	0	0	0	0	0	0	false	32	0	0	10	13	20	24	77	56	0	130	48	49	48	76	0	0	0	0	0	7	0	30																
55635					CONF							0	0	0	0	false		0	0					119								0	0	0	0																				
55653					CONF							0	0	0	0	false		0	0													0	0	0	0																				
55970	144				CONF							0	0	0	0	false		0	0					168			118					0	0	0	0																				
56258	25	0	13	2	CONF	1	0	0	37	50	0	0	0	0	0	false	11	0	0	0	0	7	2	115	8	0	68	27	0	40	10	0	0	0	0	0	2	0	6	Misc Fees			Business Developement	Other Expenses											
56351	150				CONF	134			407	515	145	0	0	0	0	false		0	0		152		131		250		1676	136	118	570	674	0	0	0	0					MasterCard rebate			Online banking fees	Software expenses	Acquisition & conversion expenses										
56548	29	0	75	0	CONF	5	0	0	0	0	0	0	0	0	0	false	13	0	0	0	63	0	1	160	10	0	74	61	0	42	12	0	0	0	0	0	0	0	12	Other Securities															
56557	793		0	0	CONF	280	505	296	262	933	198	0	0	0	0	true	168	0	0		398			0	0		477	208	1042		249	0	0	0	0		0		290	Loan, Letter of credit and misc fees	Interest Rate Swap fees	Foreign exchange fees	Parent company management fees	Service contracts	Direct loan and workout costs					On January 26, 2018, CoBiz Bank (Bank) entered into a recapitalization agreement with CoBiz Financial Inc., the sole shareholder of the Bank allowing for a cash distribution of $65.0 million to CoBiz Financial (see RI-A.9). CoBiz Financial concurrently purchased a $65.0 million subordinated note issued by the Bank bearing 5.625 fixed rate of interest through June 25, 2025 after which the rate will be equal to three-month LIBOR, reset quarterly, plus 317 basis points (3.17) until early redemption (on or after June 25, 2025) or the stated maturity date of June 25, 2030 (RI.2d). The subordinated note is treated as Tier 2 capital for puposed of capital adequacy guidelines (RC-R.I.27).					
56717	106				CONF		-155			141		0	0	0	0	false		0	0		139			380			275			116	115	0	0	0	0			136			LOSS ON INVESTMENT PARTNERSHIP		DONATIONS	PA SHARES TAX											
57040	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
57451	44				CONF							0	0	0	0	false	39	0	0	10	39	10	10	218	69			23			47	0	0	0	0																				
58207	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
58225	113	0	53	16	CONF	0	0	0	36	24	59	0	0	0	0	false	28	0	0	0	39	7	29	75	24	0	206	24	8	69	53	0	0	0	0	0	0	6	14				Internet Banking Expenses	Dues and Subscriptions	Other Taxes										
58243	340	11	188	146	CONF	396	367	322	0	0	0	0	0	0	0	false	402	0	0	42	524	79	75	2168	238		1193	274	1543	184	316	0	0	0	0		54	78	528	Management fee revenue - CGA	CDARS one way sell fee income	Management fee revenue - JFG													
58355	4		3		CONF	2	12		2	3	8	0	0	0	0	false	1	0	0			2		25	4						4	0	0	0	0				3	loan late	loan doc fees		Auto Expense / Mileage	Deposit Acct	Professional Services										
58551	39		15	5	CONF	1	8		2	19	26	0	0	0	0	false	18	0	0		31	3	47	47	15							0	0	0	0		2			Loan Late Fees	Loan Closing Fees		Computer Supplies	TRAINING EDUCATION	EXAM FEES STATE ASSESMENTS										
58636	37	18	11	7	CONF							0	0	-20	0	false	29	0	0		65	10	236	81	32			23		12	55	0	0	0	0											Capital Injection by Parent Company		Adjustment on Reserve- Loan Loss Lenders Casuality- No longer Use							
58757					CONF							0	0	0	0	false		0	0													0	0	0	0																				
58971	819	0	0	0	CONF	249	160	187	1991	477	771	0	0	0	0	true	0	0	0	0	0	0	122	2587	468	0	2410	0	1014	0	459	0	0	0	0	0	0	0	0	Merchant Services Fees	Underwriting Fees	Letters of Credit Fees	Software Expense	State Revenue Taxes	Travel and Lodging Expense					Items greater than $100,000 that exceed 3 of RI.7.d. = Education, Meetings and Seminar Expenses of $563 thousand.					
59316					CONF				175			4000	0	0	0	false		0	0		273			319	102		295			142	111	0	0	0	0								Shares Tax Accrued			Downstream capital contribution									
59352					CONF				123	127		0	0	0	0	false		0	0					126								0	0	0	0								OCC Assessment	Internet Banking Expense											
59370	13		35	-3	CONF	28	1		25	21	40	0	0	0	0	false	4	0	0	3	48	3	31	130	11			10	23	36	17	0	0	0	0		1	17		Loan Fee Income	Other Misc		OCC Exam	Loan Expense	Other Misc										
59754	1		5	6	CONF	1	19		20	2	2	0	0	0	0	false	3	0	0				3		3					2	2	0	0	0	0					OTHER SERVICE CHARGES	MISCELLANEOUS INCOME		MISCELLANEOUS	MEMBERSHIPS AND SUBSCRIPTIONS	AUTO AND TRAVELING EXPENSE										
60143	0	0	0	0	CONF	23958	21420	11954	47753	43545	30903	0	0	-345	0	true	0	14504	0	0	9036	0	0	13598	0	0	34595	0	0	0	0	0	0	0	0	0	0	0	0	Intercompany income	Merchant service fees	Unused loan commitment fees	Intercompany fee expense	Outside processing fee expense	Software purchases and maintenance expense			Adjustment to allowance for foreign currency translation		Line 1 above includes an additional item that exceeded 3 percent of Schedule RI item 5.l. - Letters of credit of $10,472. Line 2 above includes additional items that exceed 3 percent of Schedule RI item 7.d. - Restructuring Charges of $15,300 and Postretirement benefits of ($12,575).	Change in accounting principles (ASU 2014-09, 2016-01, 2017-12 and 2018-02)				
60330	0	0	0	323	CONF	0	0	0	193	0	0	0	0	0	0	false	0	0	0	0	0	0	255	0	0	0	886	0	161	121	152	0	0	0	0	0	0	0	0				INTERNET BANKING EXPENSE												
60545	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
60554					CONF							0	0	0	0	false		0	0													0	0	0	0																				
60648	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
61122	95	38		324	CONF				112	176		0	0	0	0	false		0	0		299	51	97	932			553	112			211	0	0	0	0			148	87				Membership Fees / Dues / Licenses	Contract Labor											
61355	356	0		0	CONF	0	196	441	0	314	0	0	0	0	0	false	102	0	0		0				0		151	0		162	0	0	0	0	0				0		PARTICIPATION FEES	ANNUAL FEES		SERVICING FEES											
61476	0	0	0	0	CONF	0	0	0	0	0	0	29	84	0	0	false	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							ESOP	EIP								
61757					CONF							0	0	0	0	false		0	0													0	0	0	0																				
61832	37	0	47	86	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	60	0	0	199	0	0	69	32	0	0	30	0	0	0	0	0	0	0	0																
61953					CONF							0	0	0	0	false		0	0													0	0	0	0																				
62044	1		3	2	CONF							0	0	0	0	false	3	0	0		4			18	4			12		10	7	0	0	0	0			4	3																
62110					CONF	163	176	147	522	240	821	1500	0	0	0	true		0	0													0	0	0	0					Client-related services fees from parent	Other services fees from parent	Other services fees from affiliate	Investment advisory fees to parent	Other professional fees to parent	Client-related services fees to parent	Captial contribution by parent				RI-E Item 1continued: Client-related services fees from affiliate: 101 RI-E Item 2 continued: Bank Custody Fees: 124					
62147	18	0		2	CONF							0	0	0	0	false	3	0	0		12	5		82	6		35	14	3	21	12	0	0	0	0																				
62772					CONF				128			0	0	0	0	false		0	0				127	353								0	0	0	0								Software Licensing Expense	Loan Credit Expense (filing & recording, credit rpts, collections)	Employee Expenses - Training & Travel										
63050					CONF							0	0	0	0	false		0	0				10				44					0	0	0	0																				
63069	13734	0	0	0	CONF	7733	4442	3423	4816	3970	0	0	0	-1552	0	true	0	0	0	0	0	0	0	19863	0	0	9273	0	15822	0	0	0	0	0	0	0	1500	0	0	Customer swap fees	Lease residual and operating income	International services fee income	Professional services for customers	Card related expense				ASC 310-30 adjustments for purchased credit impaired loans		Other noninterest income items that exceed 3 of schedule RI, item 5.l: Loan fee income: $1,852					
63201	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
63573	40		53	25	CONF							0	0	0	0	false	15	0	0			6		242	35		12	73	58		11	0	0	0	0																				
63733	0	0	0	0	CONF	237	0	0	105	0	0	0	0	0	0	false	0	0	0	0	124	0	0	204	113	0	473	0	0	230	116	0	0	0	0	0	0	0	0	Income from Insurance Annuity Contracts			Loan Department Direct Expense and Collections												
63742	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
63751		4	1	6	CONF							0	0	0	0	false	2	0	0					11	4				1	2	3	0	0	0	0																				
64150	149	0	0	0	CONF	2560	0	0	1771	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RE COMMISSIONS			COMMISSION/REFERRALS												
64552					CONF	101			128			0	0	0	0	false		0	0													0	0	0	0					Other Gain (Loss)			Other Outside Services												
64730					CONF							0	0	0	0	false		0	0													0	0	0	0																				
65205	87		82	5	CONF							0	0	0	0	false	38	0	0	4	240	18	54	305	38		69	27	184		41	0	0	0	0		1		8																
65241	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
65513	84			382	CONF	38	419		85			0	0	0	0	false		0	0					271				60			57	0	0	0	0		62			Foreign Exchange	Other Service Fees		Other General Expense												
65559	163				CONF							0	0	0	0	false		0	0					169			159					0	0	0	0					BOLI															
65746	254	0	0	0	CONF	0	0	0	301	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	328	0	0	228	157	0	0	0	0	0	0	0	0				Bank Franchise Tax												
65858	404				CONF	253			153	692	197	0	0	0	0	false		0	0		120			530			1721			425	115	0	0	0	0					Miscellaneous income			Other professional fees	Other deposit related	Affiliate expense										
66154					CONF							0	0	0	0	false		0	0													0	0	0	0								Other Outside Services												
66275					CONF							0	0	0	0	false		0	0					117								0	0	0	0																				
66677					CONF							0	0	0	0	false		0	0													0	0	0	0																				
67142	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
67151					CONF							0	0	0	0	false		0	0					133			135		124			0	0	0	0																				
67209			108		CONF							0	0	0	0	false		0	0					368			152					0	0	0	0					Misc Loan Fees			Contributions	Recruitment Expense											
67254	0	0	0	0	CONF	0	0	0	0	0	0	390	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							Capital Injection									
67656					CONF	281	4668		2762	1058	541	0	0	0	0	false		0	0					317			641					0	0	0	0					INCOME FROM MERCHANT DIVISION	CREDIT CARD FEES		CREDIT CARD PROCESSING	CREDIT CARD FDR EXPENSE	CREDIT CARD ACQ/FAS 5										
67870	138				CONF							0	0	0	0	false		0	0													0	0	0	0																				
68448	14		9	11	CONF							0	0	0	0	false	12	0	0	3		1		65	9			5		32	6	0	0	0	0																				
68671	21	5	3	2	CONF	5	93	115	15	10		0	0	0	0	false	12	0	0	3		1	4	65	22			13			39	0	0	0	0			145	9	NSF CHECK FEE INCOME	MISC RECOVERIES	SEWELL BROTHERS ASSETS RECOVERY	DUES AND SUBSCRIPTIONS	TRAVEL AND ENTERTAINMENT							CORRECTION OF DEPRECIATION				
68756	0	0	0	0	CONF	0	0	0	115	117	0	0	0	0	0	false	0	0	0	0	0	0	0	254	0	0	206	0	0	179	0	0	0	0	0	0	0	0	0				Software Expense	IT Services											
68831	13		23	40	CONF	37			13	21		0	0	0	0	false		0	0		11	3	4	18	16		42	42	21		17	0	0	0	0					LOCK BOX INCOME			Statement Processing Expense	Insurance & Bonds											
68840					CONF	126						0	0	0	0	false		0	0													0	0	0	0					Crop Insurance Commissions															
68859	0	0	0	0	CONF	103	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	174	0	0	362	0	113	172	0	0	0	0	0	0	0	0	0	Mortgage Warehouse Fees															
69333	256	0	0	0	CONF	0	0	0	594	240	0	0	0	0	0	false	0	0	0	0	85	0	71	0	0	0	779	0	192	0	169	0	0	0	0	0	0	0	0				Computer Software Expenses	Merchant - VISA Transaction Expense											
69678	47		77	62	CONF	37	21	15	88	114	70	0	0	0	0	false	52	0	0	20		19	31	511	40		171	135	54	93	41	0	0	0	0		14		75	Loan Document Prep Fees	Brokered Loan Fees	Escrow Fees	B and O Tax	Training, Meetings and Travel	Dues and Subscriptions										
