"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
273336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14647	14647	0	0	14647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433139				0	0	0	0	0	8382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239266	0	0	170471	68795	2299	0	2299	4468	0	0	0	0	0	4468	1361410	0	399460	5461	0	956489	0	0	0	170	0	0	0	0	0	0	0	40272	40272	0	40272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24906	6767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375840	75168	241	0	1658	73269	0	0	272191	0	1399	0	0	0	0	1399	0	0	0	0	0	0	0	0	0	0	0	0	6767	0	0	0	0	0	0	0	0	0	0	10151	0	0	0	0	0	0	0	1438835	0	0	0	93294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273550																																																																																																																																																																																																																																																	
273653																																																																																																																																																																																																																											47709	0																					
273662																																																																																																																																																																																																																											667044	0																					
273840																																																																																																																																																																																																																											173823	0																					
273859																																																																																																																																																																																																																																																	
274025																																																																																																																																																																																																																																																	
274052																																																																																																																																																																																																																											26297	0																					
274548																																																																																																																																																																																																																																																	
274829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92062				0	0	0	0	0	1799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65137	0	0	65137	0	0	0	0	0	0	0	0	0	0	0	243131	0	0	10138	0	232993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1581	0	0	0	0	0	0	0	0	0	0	18357	18357	17139	0	0	0	1218	0	0	0	7608	1522	0	0	147	1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274856																																																																																																																																																																																																																																																	
275255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11308				0	0	0	0	0	344	0	0	0	0	0	3630	0	0	3630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6395	0	0	6395	0	0	0	0	2654	0	0	629	0	0	2025	175679	0	8383	7082	0	160214	0	0	0	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1336	2025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20610	4122	0	0	0	4122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2025	0	0	0	0	0	0	0	0	0	0	3038	0	0	0	0	0	0	0	194983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275358																																																																																																																																																																																																																											846867	0																					
275479																																																																																																																																																																																																																																																	
275657																																																																																																																																																																																																																											41975	0																					
276074																																																																																																																																																																																																																																																	
276159																																																																																																																																																																																																																											83519	0																					
276551																																																																																																																																																																																																																																																	
276579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33529	7835	0	0	33529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14662372	0	0	0	3351	143	40	-193	0	330619	0	0	0	0	0	66326	0	2199	63879	248	0	0	0	13839	0	0	0	0	0	13839	8451	0	0	0	0	8451	0	10833989	0	33884	9119652	1680453	202527	0	202527	276903	0	49	17286	0	0	259568	43431577	0	6895053	1209652	1085029	34231940	9903	455459	0	1017259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3745562	485877	0	0	0	0	0	0	0	0	0	3401481	3401481	3401481	0	0	0	0	0	0	0	1721813	344363	2732	1598	547	338603	883	69396	7946524	0	568028	0	0	65685	0	502343	0	0	0	0	0	0	0	0	0	0	0	0	556156	0	0	0	0	0	0	0	0	0	0	834234	0	0	0	0	0	0	0	55796782	0	637491	2608077	3369133	142558	43838	0	13101	489739	206260	0	0	0	0	0	0	0	0	0	0	0	
276645																																																																																																																																																																																																																																																	
276654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13146				0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2442	0	0	1324	1118	480	0	480	1118	0	0	0	0	0	1118	54947	0	13	1268	0	53666	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-254	1599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6228	1246	0	0	0	1246	0	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1599	0	0	0	0	0	0	0	0	0	0	2399	0	0	0	0	0	0	0	67980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276850																																																																																																																																																																																																																											926946	0																					
276953																																																																																																																																																																																																																																																	
277240																																																																																																																																																																																																																											307598	0																					
277277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7476				0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68272	0	0	55816	12456	0	0	0	935	0	0	0	0	0	935	97855	0	20135	0	0	77720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1311	935	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24708	4942	0	0	0	4942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	935	610	0	0	0	0	0	0	0	0	0	1403	1525	0	0	0	0	0	0	152229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5653	0	0	5653	0	0	0	0	0	0	0	0	0	0	0	588	0	0	46	0	542	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277736																																																																																																																																																																																																																											135589	0																					
277820																																																																																																																																																																																																																											310913	0																					
278256																																																																																																																																																																																																																																																	
278555																																																																																																																																																																																																																											686373	0																					
278733																																																																																																																																																																																																																											72887	0																					
278751																																																																																																																																																																																																																											17366	0																					
278818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783	0	0	19833	19833	0	0	19833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247404				0	0	0	0	0	10195	0	0	0	0	0	2161	0	0	2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	552098	0	0	473185	78913	32021	0	32021	6213	0	0	0	0	6110	103	1598131	0	217478	6527	0	1374126	0	0	0	59276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42887	32124	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393871	78774	0	0	0	78774	0	0	0	0	23852	0	0	4781	0	19071	0	0	0	0	0	0	0	0	0	0	0	0	32124	783	0	0	0	0	0	0	0	0	0	48186	1958	0	0	0	0	0	0	2085864	0	0	82200	339089	0	0	0	0	0	0	0	0	1634	0	0	0	0	0	0	0	0	
278872																																																																																																																																																																																																																											137471	0																					
279105																																																																																																																																																																																																																																																	
279842																																																																																																																																																																																																																											670615	0																					
279954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157247				0	0	0	0	0	6973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66084	0	0	57874	8210	2673	0	2673	6331	0	0	0	0	0	6331	571717	0	46540	2592	22	522563	0	0	0	11998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11162	9004	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157968	31594	0	0	454	31140	0	0	0	0	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	9004	619	0	0	0	0	0	0	0	0	0	13506	1548	0	0	0	0	0	0	715105	0	0	0	1331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280110																																																																											0	0																																																																																																																																																																					
