"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
44040																																																																																																																																																																																																	21868	0	0	0	112668	295225	0	2121	0	28881	293605	0	0	0	0	30341	0	0	298	1840	0	0	2121	2121	29756	103068	2986	12754	160441	0	0	0.096116	0.164994	0.153460	0.000000	0.000000	0.000000	28220	2121	661	0	0	0	0	0	0	0	0	
44433																																																																																																																																																																																																	19039	0	0	0	47738	256338	0	4496	0	23261	258780	0	0	0	0	25489	0	0	613	3109	0	0	1970	1970	24317	55281	76763	7800	106727	0	0	0.090884	0.164539	0.151822	0.000000	0.000000	0.000000	23519	1970	-433	0	0	0	0	0	0	0	0	
44741																																																																																																																																																																																																	36446	0	0	24124	51498	351264	0	4098	0	31392	348173	0	0	0	0	34303	0	0	0	0	-684	0	3032	3032	35999	73787	34532	12998	210290	0	309	0.0899	0.1420	0.1295	0.0000	0.0000	0.0000	31271	3032	496	0	0	0	0	0	0	0	0	
44750																																																																																																																																																																																																	3137	0	0	0	40998	176393	0	1940	0	15429	178141	0	0	0	0	17254	0	0	0	0	0	0	1574	1574	2146	35497	45359	9733	95911	0	243	0.088140	0.137451	0.124912	0.000000	0.000000	0.000000	15680	1574	-494	0	0	0	0	0	0	0	0	
44929																																																																																																																																																																																																	11498	0	0	5006	21582	138527	0	726	0	15923	141560	0	0	0	0	9962	0	0	0	2363	0	0	726	726	25605	1335	61652	7115	43829	0	0	0.068337	0.130589	0.121072	0.000000	0.000000	0.000000	9236	726	280	0	0	0	0	0	0	0	0	
45038																																																																																																																																																																																																	1608	0	0	2272	33666	130400	0	1655	0	12187	130132	0	0	0	0	12821	0	0	115	3584	0	0	1184	1184	437	33133	22603	3032	74962	0	0	0.0894	0.1360	0.1234	0.0000	0.0000	0.0000	11637	1184	550	0	0	0	0	0	0	0	0	
45047																																																																																																																																																																																																	13452	0	0	0	9024	121080	0	1552	0	18393	119609	0	0	0	0	13584	0	0	63	0	0	0	936	936	15004	13040	35707	4786	53136	410	0	0.110901	0.182989	0.170380	0.000000	0.000000	0.000000	12648	936	184	0	0	0	0	0	0	0	0	
45056																																																																																																																																																																																																	10259	0	0	3422	9433	58499	0	589	0	8737	57874	0	0	0	0	9134	0	0	0	2680	0	0	531	531	336	16041	9150	1398	33358	0	0	0.1487	0.2153	0.2028	0.0000	0.0000	0.0000	8603	531	134	0	0	0	0	0	0	0	0	
45430																																																																																																																																																																																																	24130	0	0	5696	7139	122974	0	1131	0	15101	119932	0	0	0	0	15731	0	0	0	1653	0	0	790	790	21903	13574	56517	8290	31853	0	0	0.1246	0.2488	0.2363	0.0000	0.0000	0.0000	14941	790	160	0	0	0	0	0	0	0	0	
45458																																																																																																																																																																																																	486	0	0	0	4530	11931	0	2	0	1754	11426	0	0	0	0	1340	0	0	0	0	0	0	0	0	428	5838	1358	340	3874	0	0	0.1212	0.2342	0.2342	0.0000	0.0000	0.0000	1340	0	44	0	0	0	0	0	0	0	0	
45551																																																																																																																																																																																																	29552	0	0	0	156789	663911	0	5414	0	63191	671421	0	0	0	0	54777	0	0	0	0	0	0	5414	5414	26881	144390	67474	29875	416752	0	0	0.074609	0.113620	0.102390	0.000000	0.000000	0.000000	49363	5414	4033	0	0	0	0	0	0	0	0	
45560																																																																																																																																																																																																	29339	0	0	58607	198139	859112	0	6761	0	76418	854193	0	0	0	0	84041	0	0	1010	59304	-4131	0	6761	6761	23187	264270	126607	47133	452720	731	0	0.090476	0.135233	0.124354	0.000000	0.000000	0.000000	77280	6761	3228	0	0	0	0	0	0	0	0	
45775																																																																																																																																																																																																	23138	0	0	12687	0	163589	0	915	0	13219	162567	0	0	0	0	14064	0	0	0	5307	0	0	915	915	15769	21188	60478	7366	67069	0	70	0.0809	0.1366	0.1277	0.0000	0.0000	0.0000	13149	915	0	0	0	0	0	0	0	0	0	
46053																																																																																																																																																																																																	12117	0	0	0	70772	185129	0	2351	0	21102	183435	0	0	0	0	20904	705	0	0	4259	0	0	1607	1607	10092	75505	13312	13008	86766	0	0	0.105198	0.163002	0.150471	0.000000	0.000000	0.000000	19297	1607	1805	0	0	0	0	0	0	0	0	
46941																																																																																																																																																																																																	4173	0	0	7644	39471	111922	0	972	0	18708	111052	25	0	0	0	18862	0	0	0	1891	0	0	804	804	3146	37127	32099	1702	39879	0	0	0.1626	0.2941	0.2816	0.0000	0.0000	0.0000	18058	804	650	0	0	0	0	0	0	0	0	
47153																																																																																																																																																																																																	4419	0	0	4056	0	20568	0	225	0	1805	21693	0	0	0	0	2015	0	0	0	0	0	0	210	210	0	4500	710	277	15583	0	0	0.083207	0.119776	0.107294	0.000000	0.000000	0.000000	1805	210	0	0	0	0	0	0	0	0	0	
47247																																																																																																																																																																																																	20612	0	0	835	68419	269882	0	6177	0	25841	261920	0	0	0	0	26775	105	0	274	3763	0	0	2173	2173	14186	78867	50722	15614	130517	0	0	0.094007	0.157689	0.144892	0.000000	0.000000	0.000000	24602	2173	1022	0	0	0	0	0	0	0	0	
47256																																																																																																																																																																																																	4933	0	0	0	3579	31499	0	582	0	4520	31651	0	0	0	0	4911	0	0	0	0	0	0	408	408	315	214	7262	1748	24264	0	0	0.142270	0.151238	0.138673	0.000000	0.000000	0.000000	4503	408	17	0	0	0	0	0	0	0	0	
47452																																																																																																																																																																																																	24572	0	0	491	15206	60005	0	576	0	8317	55787	0	0	0	0	8224	0	0	0	169	0	0	188	188	39661	217	10654	228	9622	0	0	0.144048	0.561174	0.548345	0.000000	0.000000	0.000000	8036	188	281	0	0	0	0	0	0	0	0	
47500																																																																																																																																																																																																	10168	0	0	0	36001	325976	440	2795	0	45631	330780	0	0	0	0	48165	0	0	518	19597	0	0	2855	3295	7469	29201	180941	17959	110456	0	0	0.1357	0.2109	0.1965	0.0000	0.0000	0.0000	44870	3295	744	0	0	0	0	0	0	0	0	
48057																																																																																																																																																																																																	18406	0	0	0	16293	99781	0	974	0	8806	96242	146	0	0	0	8909	0	0	0	0	0	0	870	870	17438	7642	18329	6940	56476	0	0	0.0840	0.1282	0.1157	0.0000	0.0000	0.0000	8039	870	201	0	0	0	0	0	0	0	0	
48150																																																																																																																																																																																																	7644	0	0	0	2189	26584	0	148	0	3065	25028	0	0	0	0	3172	0	0	0	0	0	0	148	148	7644	2264	2796	637	13966	0	0	0.1208	0.1990	0.1897	0.0000	0.0000	0.0000	3024	148	41	0	0	0	0	0	0	0	0	
48374																																																																																																																																																																																																	14588	0	0	0	20317	762893	73	8667	0	68785	754598	0	0	0	0	70156	0	0	0	0	0	0	5408	5481	10076	387484	32276	31064	337685	4926	0	0.0862	0.1634	0.1506	0.0000	0.0000	0.0000	64675	5481	182	0	0	0	0	0	0	0	0	
48440																																																																																																																																																																																																	8618	0	0	0	28365	93567	0	858	0	7273	91789	10	0	0	0	7780	0	0	0	4081	0	0	719	719	2255	34318	19550	4089	37947	0	0	0.076926	0.137400	0.124702	0	0	0	7061	719	212	0	0	0	0	0	0	0	0	
49054																																																																																																																																																																																																	3627	0	0	0	23344	208548	0	5882	0	25078	215516	0	0	0	0	27087	0	0	0	4729	0	0	2147	2147	1247	36552	30819	20222	145674	0	0	0.1158	0.1620	0.1491	0.0000	0.0000	0.0000	24940	2147	8	0	0	0	0	0	0	0	0	
49148																																																																																																																																																																																																	3315	0	0	0	58133	90384	0	340	0	13675	90610	0	0	0	0	12469	0	0	0	49	0	0	340	340	15921	43212	5381	4077	24640	0	0	0.1339	0.3462	0.3368	0.0000	0.0000	0.0000	12129	340	1546	0	0	0	0	0	0	0	0	
49241																																																																																																																																																																																																	8837	0	0	17423	55580	397767	0	4288	0	46420	383369	0	0	0	0	49570	0	0	113	0	0	0	4128	4128	7865	64211	25031	27130	303467	0	0	0.118533	0.150257	0.137744	0.000000	0.000000	0.000000	45442	4128	978	0	0	0	0	0	0	0	0	
49344																																																																																																																																																																																																	10274	0	0	500	20235	123691	0	425	0	13080	128334	0	0	0	0	13147	0	0	0	5222	0	0	425	425	7744	26207	54665	5872	35142	119	0	0.099153	0.186941	0.180898	0.000000	0.000000	0.000000	12722	425	331	0	0	0	0	0	0	0	0	
49643																																																																																																																																																																																																	818	0	0	13303	0	38466	0	214	0	6828	39125	0	0	0	0	7042	0	0	0	0	0	0	214	214	523	14582	3931	1695	19644	0	0	0.1745	0.2867	0.2780	0.0000	0.0000	0.0000	6828	214	0	0	0	0	0	0	0	0	0	
49652																																																																																																																																																																																																	3869	0	0	0	41163	115119	0	1818	0	13687	113921	0	0	0	0	13851	0	0	613	7180	0	0	939	939	984	43974	17091	2533	53665	0	0	0.1134	0.1866	0.1739	0.0000	0.0000	0.0000	12912	939	739	0	0	0	0	0	0	0	0	
49821																																																																																																																																																																																																	52684	0	0	0	146789	771840	0	12261	0	95821	788441	531	0	0	0	99731	0	0	0	28306	-3836	0	7232	7232	41014	162350	80282	65742	492111	1719	0	0.118107	0.173882	0.161273	0.000000	0.000000	0.000000	92499	7232	1894	0	0	0	0	0	0	0	0	
49858																																																																																																																																																																																																	2228	0	0	0	12548	75079	0	515	0	10777	76557	0	0	0	0	7055	0	0	0	1075	0	0	515	515	1642	13142	16581	5899	39928	0	525	0.0903	0.1364	0.1265	0.0000	0.0000	0.0000	6540	515	120	0	0	0	0	0	0	0	0	
49951																																																																																																																																																																																																	13854	0	0	0	14500	101733	0	551	0	8493	101227	0	0	0	0	9021	0	0	139	3941	0	0	551	551	10885	18692	8385	3873	64318	0	0	0.083673	0.121430	0.114013	0.000000	0.000000	0.000000	8470	551	23	0	0	0	0	0	0	0	0	
