"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
159636														14021		4602	0		1			3214	5687	518	4601			CDARS Rate bridge payments	CDARS outgoing rate bridge payments		
159645														2818		2303	0					44	471	0							
159953														528		300	0					155	73	0							
159971														3839		441	0					4	3394	0							
160360														3971		3541	0					30	355	45							
160454														716		71	0					42	603	0							
160650														2707	0	853	0	0	0	0	0	768	1086	0	827	0	0				
160959														12156	0	7050	0	0	1880	0	0	2187	2919	0	0	5092	0	Accounts Receivable Pair Offs			
161273														8635		5192	0					52	3292	99							
161602														19311		13251	0					1706	4354	0							
162337														7682		3479	0					1815	2388	0							
163343														540		173	0					21	346	0							
163370														1863		377	0					28	1458	0							
163549														23376	0	19528	0	0	0	0	0	488	3360	0	9232	10230	0				
163857														2753		1953	0					194	606	0							
164153														634		518	0					36	80	0							
164331														2441		172	2042					31	196	0							
164377														1825		1358	0					332	135	0							
164957														512		0	313					41	158	0							
164975														420		305	0					0	115	0							
165039														2753		1418	0		296			701	634	0	417		692	FIS ATM Suspense			
165628														517155		422444	17382					8221	54800	14308		309322					
165758														512		102	0					42	368	0							
165806														11190	0	2390	0	0	0	0	0	159	8294	347	0	0	2197				
166111														1553		18	1108					14	413	0							
166531														1454		420	0					286	748	0							
166652														5024	0	1730	0	1072	658	0	0	624	2670	0	0	0	0	Accrued Rent			
166849														615		442	0					168	5	0							
167453														520		339	0					132	49	0							
167565	34014	0	0	0	0	0	0	0	34014	0	0	0	0									0									
167752														43		12	14					4	13	0							
168357														1619	0	1038	0	2	0	0	0	118	280	183	894	0	0				
168571														604		46	298					132	128	0							
169327														1280		553	0					251	451	25							
169354														455		116	0					108	231	0							
169653														61589		40187	0					1010	20380	12		26737					
169756														291		135	0					107	49	0							
170257														166		78	0					17	71	0							
170275														1628		717	108					11	792	0							
170332														1262	0	918	0	336	0	0	0	255	89	0	390	0	0				
170640														32		0	0					12	20	0							
171133	2255	0	159	0	0	137	0	0	837	165	0	0	0									1094						customer acceptance liability			
171656														318		5	0					67	246	0							
171759														442		19	0					54	369	0							
171768														2036		203	0					424	1409	0							
172251														116		2	0					40	74	0							
172457														3907		3154	0					44	709	0							
172475														8011		7088	0					62	855	6							
172859														496		89	0					75	332	0							
173306														6752		3584	0					24	2994	150			3059	Due to Housing VT			
173342														163		108	0					55	0	0							
173557														999		106	0					46	847	0							
173575														5505	0	4409	0	0	0	0	0	3	1093	0	3732	0	0				
173641														1105		0	0					464	636	5							
173959														493		11	0					113	369	0							
174321														877		763	0					89	25	0							
174367														165	0	5	91	0	0	0	0	33	36	0	0	0	0				
174572														166171		149567	0		40002			942	15390	272				Employee Benefits			
175056														1692	0	782	0	0	49	0	0	625	285	0	733	0	0	CDARS INCOMING RATEBRIDGE PMT			
175140														1209	0	541	0	216	0	0	0	435	233	0	212	0	0				
175458														86		0	23					17	46	0							
175609														1574		620	469					21	285	179							
176101														14048	0	9124	0	0	0	0	0	183	4107	634	7694	0	0				
176325														509	0	0	0	0	0	0	0	49	460	0	0	0	0				
176437														360		222	0					78	60	0							
176464														5852		4678	0					298	876	0							
176642														252		96	0					63	93	0							
177135														21		0	0					12	9	0							
177443														597		479	0					58	60	0							
177500														119		57	0					1	56	5							
177555														25		8	0					17	0	0							
177751														10444		6936	0					124	3384	0							
177920														4609	0	407	0	0	148	0	0	914	3288	0	0	0	0	ACH Suspense			
178150														564		442	0					122	0	0							
178244														310		103	19					168	20	0							
178356														282		127	0					70	85	0							
178851														1949		122	448					84	1095	200							
179148														1393		991	12					108	282	0							
179335														785		0	67					323	395	0							
179700														1606	12	12	0					0	1584	10							
180144														499		1	0					79	419	0							
180443														158		73	5					80	0	0							
180537														1128		1039	0					50	39	0							
180845														202		0	0					165	37	0							
181963														524		236	0					20	268	0							
182353														140		0	3					39	98	0							
182951														4529		3389	0					285	855	0							
183668														4261		3731	0					5	525	0							
183770														7918		6259	0					35	1265	359							
183958														819		0	0					162	657	0							
184142														2291		382	422					55	1432	0			365				
184656														1368	362	1152	0	0	0	0	0	34	182	0	781	0	0				
184759														293		0	152					48	93	0							
185251														45		3	32					5	5	0							
185448														412	0	86	97	0	0	0	0	72	157	0	0	0	0				
185859														778		115	0					149	514	0							
186221														2529	0	402	0	0	0	0	0	485	1530	112	0	0	0				
186548														349		0	0					166	183	0							
186717														1695		670	0					301	697	27							
186744														8102		265	22					811	7004	0							
187648														129		23	0					106	0	0							
187947														13098		9145	0		1156	1163		2004	1949	0		6826		SUPPLEMENTAL EXECUTIVE BENEFIT PLAN	STOCK APPRECIATION PLAN		
188056														1289		694	0					488	107	0							
188177														152		5	16					5	126	0							
188430														8899		176	0					81	8642	0							
188449														513		124	14		72	13	39	223	152	0				RE TAX PAYABLE	PREPAID SAFE DEP BOX	KPMG PAYABLE	
188720														1123		258	147					112	606	0							
188739														133		0	0					58	75	0							
188917														833		534	206					7	71	15							
189044														14057		3650	0		9			138	10269	0	1385	1609	9	CDARS Incoming Rate Bridge			
189129														3653		1441	0					109	2095	8							
189549														1713		1298	0	28				114	301	0	1270						
189745														11417	0	6794	0	0	0	0	0	505	4053	65	0	5727	0				
189950														887		424	4					409	50	0							
190563														540		166	0					84	290	0							
190648														447		66	57					159	165	0							
190947														105		0	24					29	52	0							
190956														1567	0	780	169	0	0	0	0	380	238	0	780	0	0				
191355														416	0	3	0	0	0	0	0	377	36	0	0	0	0				
191935														6005		3356	0					443	2123	83							
192147														1912	0	37	0	7	30	0	0	89	1786	0	0	0	0	ACCOUNTS PAYABLE			
192558														5446		1276	102	1273				202	3866	0							
192651														37		0	0					37	0	0							
192857														925		2	0					167	756	0							
193162														348		0	0					33	315	0							
193247														2094		1665	77					105	247	0							
193537														559		214	0					329	16	0							
193649														770	0	0	188	0	0	0	0	130	452	0	0	0	0				
193809														27785		25819	0					476	1490	0	23204						
194440														355		1	0					225	129	0							
194570														1145		815	0					21	309	0							
194936														479		6	41					194	238	0							
195111														15373		13863	0					311	1199	0							
195157														237		0	0					40	197	0							
195456														482		0	276					87	119	0							
196752														243	0	19	0	5	0	0	0	44	180	0	12	0	0				
196800														2766	0	417	0	0	132	0	0	46	2278	25	0	0	0	SPLIT DOLLAR LIABILITY (GL#25120)			
197142														10032		6071	0					336	3625	0							
197254														107	0	0	15	0	0	0	0	34	58	0	0	0	0				
197302														4803		1475	0					105	3223	0							
197478	988085	0	904719	0	0	0	0	0	55192	20829	0	415414	0									7345									
