"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJ447	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
31134					CONF		29		23			0	0	0	0	false	15	0	0			6	15	156	18		70	31			40	0	0	0	0					Promotional Fee	Other Misc Income		Misc Servicing Expenses												
31255	0	0	72	37	CONF	0	0	0	49	164	0	0	0	0	0	true	0	0	0	0	74	6	0	149	45	0	44	66	44	0	44	0	0	0	0	0	0	0	0				item processing	computer support contracts						Lockbox charges - 33 Meals and entertainment - 30					
31657					CONF							0	0	0	0	false		0	0					144								0	0	0	0					Boli Income		Insurance Recovery	Insurance Expense	Computer Tech Services	Software										
31826	23		46	18	CONF				134			0	0	0	0	false	9	0	0						31		117	28		82	15	0	0	0	0								OTHER TAXES												
31835	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
32234	6	0	0	2	CONF	0	0	0	0	0	0	3200	0	-279	0	false	4	0	0	0	0	3	4	57	5	0	28	0	0	10	0	0	0	0	0	0	0	0	0							Capital Injection		Purchasing Accounting adjustment to reset ALLL to zero							
32766	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
32971	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	131	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
33147	0	0	0	0	CONF	265	0	0	122	0	0	0	0	0	0	false	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Data Processing Fees			Internet / Network Expenses												
33259					CONF	291			165			0	0	0	0	false		0	0					341			141					0	0	0	0			129		Affiliate Bank D/P Services			Charitable Contributions												
33268	27	0	9	0	CONF	30	0	0	9	10	9	0	0	0	0	false	10	0	0	3	97	0	0	54	10	0	72	25	17	50	49	0	0	0	0	0	0	0	0	MORTGAGE LOAN FEES			ANALYSIS/SERVICE CHARGES	TRAVEL	EXAMINATION FEES										
33370					CONF							0	0	0	0	false		-2	0													0	0	0	0																Defered tax adjustment				
33839	6	0	8	1	CONF	0	0	0	1	2	2	0	0	0	0	false	3	0	0	0	0	3	5	26	5	0	0	3	0	0	1	0	0	0	0	0	0	0	0				Visa Card Loss	Schools and Conferences	State Exam Fees										
33857	100				CONF							0	0	0	0	false		0	0				2	245								0	0	0	0								Fee Expense												
34425	69	0	40	0	CONF	25	51	0	165	89	161	250	0	0	0	false	0	0	0	0	75	17	15	122	0	22	96	56	54	46	0	0	0	0	0	0	0	0	0	CREDIT CARD SERVICING INCOME	SECONDARY MARKET INCOME		MANAGEMENT FEES TO HOLDING COMPANY	MERGER COSTS	PREPAID SALARIES	CAPITAL CONTRIBUTIONS				ITEM 20 IS RELATED TO A CHANGE IN PAYROLL TIMING WHERAS EMPLOYEES ARE NO PAID ONE WEEK IN ARREARS.					
34434	69		8	33	CONF							0	0	0	0	false	21	0	0			6	21	195	34		94	19		11	74	0	0	0	0		3	4																	
34452					CONF							0	0	0	0	false		0	0													0	0	0	0								ICA EXPENSES	LEASE & RENTAL EXPENSE											
34537	841	0	0	665	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	733	0	208	3269	0	0	2649	0	764	0	533	0	0	0	0	0	0	0	0																
34555	25	2	34	18	CONF	170	0	0	65	0	0	0	0	0	0	false	5	0	0	8	67	5	5	224	18	0	88	6	1	53	6	0	0	0	0	0	0	0	0	Card Flip Sign On Bonus			Deferred Compensation												
34742	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	124	0	0	0	111	0	0	0	0	0	0	0	0																
35057	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
35301	0	0	0	0	CONF	129241	117754	102029	201361	69019	26223	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29083	0	0	0	0	0	0	0	0	Fees from securities lending transactions	Fee Revenue received from Affiliates	Fees for accounting services outsourcing	Fees for transaction processing services	Fees for professional services	Other Fee										
35570	2085		268	398	CONF	206	107	366	5815			6391	0	0	0	false	235	0	0		725	116	194	4119	499		186	788	5280	142	1729	0	0	0	0		35	193	581	Remittance fee	Referral fee	Other Misc. Income	Other Misc. Expenses			ESOP & other Stock award activity									
35646	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
35879	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
36456			15	15	CONF	17				10		0	0	0	0	false		0	0				8	64						29		0	0	0	0				22	Compliance Consulting fees				Conventions and Travel											
36933	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
37051					CONF							0	0	0	0	false		0	0													0	0	0	0																				
37341					CONF				9			0	0	0	0	false		0	0									9	10			0	0	0	0			10					Computer Expenses												
37435	120	0	51	13	CONF	38	0	0	49	0	0	0	0	0	0	false	132	0	0	0	0	163	92	231	146	0	1452	123	67	317	0	0	0	0	0	0	28	49	40	Underwriters Fees			ORE Expense												
37640	778	0	0	0	CONF	0	0	0	289	171	0	0	0	0	0	false	0	0	0	0	271	0	119	997	180	0	1023	0	469	0	177	0	0	0	0	0	0	0	0				Insurance-Risk Management	DDA Related Expenses											
37659	2	0	3	1	CONF	0	0	0	0	0	0	0	0	0	0	false	5	0	0	1	0	0	3	39	5	0	0	17	6	0	3	0	0	0	0	0	0	0	0																
37949	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
38740					CONF							0	0	0	0	false		0	0								119					0	0	0	0					0	0				0										
39327	50	0	79	5	CONF	30	0	0	56	0	0	0	0	0	0	false	31	0	0	11	89	16	27	83	23	0	161	12	0	93	58	0	0	0	0	0	14	0	6	MERCHANT FEES			STATE EXAMINATION ASSESSMENT												
39756	223				CONF	610						0	0	0	0	false		0	0					234			132					0	0	0	0				276	Other Operating Income	Wire Fees		Other Insurance Expense	General Travel & Expense	Other Insurance Expense										
40033	7	0	1	5	CONF	0	0	0	9	0	0	0	0	0	0	false	6	0	0	0	12	10	10	35	4	0	0	2	0	3	13	0	0	0	0	0	0	0	0				insurance												
40499	482				CONF	110	479	-869		690		0	0	0	0	false		0	0		261			1528	229		1354	327	331			0	0	0	0					Fixed annuity interest income	Interest rate swap income	Loss on Derivative Valuation		Loan Closing Costs											
40855	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
41245					CONF							0	0	0	0	false		0	0													0	0	0	0								Equipment maintenance and repair	Dues and Subsriptions											
41553	20	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	11	0	0	2	9	2	7	17	7	0	-1	5	0	0	8	0	0	0	0	0	1	0	0																
41629					CONF							0	0	0	0	false		0	0					125								0	0	0	0								Sales and Franchise taxes	Low Income Housing Fund Expense											
41825	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
41937	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
41955	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
42037	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
42354	24	0	13	1	CONF	0	0	0	0	0	0	0	0	0	0	false	8	0	0	1	29	3	0	92	9	0	0	29	0	44	0	0	0	0	0	0	0	0	14																
42372			132		CONF							0	0	0	0	false		52	0					196								0	0	0	0								OCC ASSESSMENT	SERP EXPENSE							Mathematical errors in Tax Provision Computation				
42420	907	21	0	135	CONF	263	587	309	392	846	819	0	0	0	0	true	595	0	0	305	1292	139	236	813	262	0	4251	50	0	1267	557	0	0	0	0	0	101	104	227	LETTER OF CREDIT FEES	INTERCOMPANY PROFESSIONAL FEES	MERCHANT ALLIANCE REVENUE	COLLECTION AND REPOSSESSION EXPENSE	OTHER PROFESSIONAL FEES	PA SHARES TAX					Contributions $417					
42448	155	0	67	18	CONF	0	0	0	0	0	0	0	0	0	0	false	80	0	0	21	0	20	34	390	97	0	623	31	60	247	104	0	0	0	0	0	6	0	0																
42457	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
43052					CONF							0	0	0	0	false		0	0													0	0	0	0								Other Real Estate (ORE) Expense	Collection Expense	Insurance Expense										
43351					CONF							22	0	0	0	false		0	0													0	0	0	0								A/R			CAPITAL INJECTION									
43856	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
43959					CONF							0	0	0	0	false		0	0													0	0	0	0					0			0	0	0										
44040			37		CONF							0	0	0	0	false		0	0		48			208								0	0	0	0																				
44433	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	157	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0																
44741	74	0	16	9	CONF	0	0	0	0	0	0	0	0	0	0	false	51	0	0	19	0	38	71	307	49	0	313	52	44	16	72	0	0	0	0	0	3	0	0																
44750	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
44929	6	0	16	1	CONF	0	0	0	30	0	0	0	0	0	0	false	6	0	0	0	16	3	21	11	6	0	88	38	0	52	28	0	0	0	0	0	0	0	0				(Franchise) FIT #4460001												
45038	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
45047	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	136	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0																
45056	17	0	3	0	CONF	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	0	7	3	28	4	0	14	6	0	16	8	0	0	0	0	0	0	0	0																
45430	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
45458					CONF							0	0	0	0	false		0	0					59								0	0	0	0																				
45551	228	0	26	13	CONF	34	0	0	90	247	123	0	0	0	0	false	44	0	0	15	91	57	7	212	52	0	264	38	0	174	115	0	0	0	0	0	11	0	52	Merchant Income			Software Maintenance	Misc Outside Services	Travel & Entertainment										
45560	761	0	100	0	CONF	186	392	0	167	0	0	0	0	0	0	false	0	0	0	0	187	0	0	405	120	0	0	154	276	0	106	0	0	0	0	0	0	0	0	Debit Card Income	Other Interest and Dividend income		Travel and Entertainment												
45775	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
46053	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
46941					CONF							0	0	0	0	false		0	0											39		0	0	0	0								Deposit & Franchise Tax	Software Maintenance Expenses											
47247	117	0	41	92	CONF	25	23	0	68	71	41	0	0	0	0	false	43	0	0	10	71	9	104	168	29	106	4	54	0	72	29	0	0	0	0	0	5	8	0	Merchant Processing Fees	Recovery of Bank Paid Expenses		New Loan Expense	Credit Report and Filing Fees	Deferred Compensation Expense										
47256	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
47452	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
47500					CONF							0	0	0	0	false		0	0					215			164					0	0	0	0																				
48057	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
48150	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
48374	255	0	0	172	CONF	0	0	0	255	0	0	0	0	0	0	false	141	0	0	0	0	0	360	580	103	0	0	103	0	182	110	0	0	0	0	0	0	0	0				Loan Expense												
48440	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Credit Union Service Charges															
49054	0	0	0	0	CONF	379	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	Miscellaneous Income															
49148	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
49241	157		72		CONF	32	62		67		175	0	0	-499	0	false		0	0		141		69	162	75		293	53		63	112	0	0	0	0					Managed Services Fee Income	Loan Origination Fee Income		Internet Banking Service Expenses	NSF / OD Refunds	ATM/EFT Card Production/Card Processing Fees			Adjustment for off-balance sheet credit exposure in RC-G #3							
49652	16		4	3	CONF							0	0	0	0	false	4	0	0		29	4	39	73	6			23		34	7	0	0	0	0		4														Adjustment For New Depreciation Rules				
49858	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
49951	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
50144	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	none	none	none	none	none	none										
50461	0	110	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	1	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0												Adjusted entry for depreciation expenses	Adjusted entry for provision for state and federal taxes			
50872					CONF							0	0	0	0	false		0	0													0	0	0	0								Prepayment Penalty on Advances	OCC Supervisory and Examination Fees											
50957	40	0	0	54	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	22	0	0	133	0	0	27	0	751	0	0	0	0	0	0	0	0	0	0																
51253	0	0	0	0	CONF	353	0	0	471	175	0	-2905	0	0	0	false	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	696	6	Gain on BOLI Proceeds			Loan Expense	Data Processing		ORE Dividend to Holding Company									
51356	2	0	7	0	CONF	0	0	0	0	0	0	0	0	0	0	false	4	0	0	0	0	4	10	2	8	0	0	18	19	9	0	0	0	0	0	0	0	2	13																
51459	31		8	5	CONF	7			11			0	0	0	0	false	15	0	0	4	31	7	2	114	22	34	17	29	24		67	0	0	0	0				6	Exchange			SCHOOLS & CONVENTIONS												
51842	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
52719	0	0	0	678	CONF	0	0	0	2697	9945	1111	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	4885	0	0	0	0	0	0	0	0	0	0				Transfer Agent Fees	CADS Processing Fees	Other Business Services					DTCC Management Fee: $5,782 EDP Software and Maintenance: $1,440					
52951	66	1	12	12	CONF							0	0	0	0	false	15	0	0			7	31	34	30		95	22		65	16	0	0	0	0		2	3																	
53033	381	0	0	0	CONF	128	0	0	1511	2578	957	0	0	0	0	true	0	0	0	0	0	0	0	352	0	0	0	313	470	0	0	0	0	0	0	0	0	0	0	FX INCOME			OTHER OUTSIDE SERVICES	FDIC INDEMN. ASSET ACCRETION	FDIC INDEMNIFICATION ASSET EXPENSE					An additional item pertaining to RI-E #2 is  ASSESSMENTS EXPENSE - $299k					
53051					CONF							0	0	0	0	false		0	0													0	0	0	0								Equipment Maint. & Repair	Recording, Legal, and Banking											
53752	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
54049	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
54058	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
54441	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
54656	0	0	0	0	CONF	0	0	0	104	208	0	0	0	0	0	false	0	0	0	0	0	0	0	398	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0				Debit Card Expense	Holding Company Fees											
54973	646				CONF	188			383	543	441	731	0	0	0	false	580	0	0	241	983	235	758	2925	956		2513	383		1093	416	0	0	0	0					Nondeposit Service Fees: Corporate/Business			Amored Car and Courier Services	Management Fees Assessed by Parent Holding Company	Contract Services	Additional Paid in Capital									
55336	85	0	49	40	CONF	0	0	0	0	0	0	0	0	0	0	false	33	0	0	14	12	20	25	76	54	0	120	58	46	47	88	0	0	0	0	0	7	0	35																
55635	0	0	0	0	CONF	0	0	0	0	0	0	185	0	0	0	false	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							Capital Contribution of Cash									
55653					CONF							0	0	0	0	false		0	0													0	0	0	0																				
55970	130				CONF							0	0	0	0	false		0	0					148			105					0	0	0	0																				
56258	27	0	14	4	CONF	1	0	0	31	19	0	0	0	0	0	false	12	0	0	0	0	7	2	118	9	0	65	18	0	34	8	0	0	0	0	0	2	0	5	Misc Fees			Business Developement	Other Expense											
56351	228	6	90	59	CONF	95			129			0	0	0	0	false	122	0	0	28	162	62	211		275		1500	120	200	551	614	0	0	0	0		26	21	35	MasterCard bonus			Contributions and donations												
56548	37	0	72	7	CONF	0	0	0	0	0	0	0	0	0	0	false	16	0	0	2	65	0	3	133	15	0	70	65	43	39	14	0	0	0	0	0	0	0	12																
56557	794	0	0	0	CONF	89	143	250	125	204	769	0	0	0	0	false	0	0	0	0	349	0	0	0	0	0	466	176	388	0	213	0	0	0	0	0	59	0	0	Letter of credit fees	Swap fees	Foriegn exchange fees	Parent company management fees	Loan Fee Expense	Service Contracts										
56717	0	0	0	0	CONF	0	0	0	0	132	0	0	0	0	0	false	0	0	0	0	134	0	0	362	0	0	246	0	0	0	118	0	0	0	0	0	0	108	0					PA Shares Tax											
57040	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
57228	0	0	0	0	CONF	0	0	0	126	0	0	0	0	0	0	false	0	0	0	0	0	0	0	123	0	0	122	0	0	108	0	0	0	0	0	0	0	0	0				Professional & Purchased Services												
57451	44	0	14	9	CONF	0	0	0	0	0	0	0	0	0	0	false	39	0	0	14	39	11	11	219	63	0	0	23	0	0	47	0	0	0	0	0	0	0	0																
58177					CONF							0	0	0	0	false		0	0													0	0	0	0								Ohio Financial Institutions Tax	OCC Assessment											
58207	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
58225	106	0	30	29	CONF	0	0	0	32	32	30	0	0	0	0	false	28	0	0	0	36	7	27	63	19	0	181	24	2	89	39	0	0	0	0	0	0	7	13				Internet Banking Expenses	Dues and Subscriptions	Other Taxes										
58243	431	60	203	-265	CONF	322	283	220	545	280	0	0	0	0	0	false	406	0	0	46	516	80	88	2070	247	0	900	262	1448	172	270	0	0	0	0	0	53	73	231	Management fee revenue - JFG	Management fee revenue - CGA	Management fee revenue - JIS	Net Losses on Nonhedging Derivatives	Contributions-Marketing											
58355	1		3		CONF	35	16		2	4	1	0	0	0	0	false	1	0	0			2		24	6						5	0	0	0	0				3	secondary RE market fees	loan doc fees		Convention & Education	Secondary Market Loan Expense	Promotional Expense										
58551	30		15	8	CONF	10	3		1	9	17	0	0	0	0	false	17	0	0		31	2	40	53	13							0	0	0	0					Loan Late Fees	Loan Closing Fees		Computer Supplies	TRAINING EDUCATION	EXAM FEES STATE ASSESMENTS										
58636	40	18	12	3	CONF							0	0	0	0	false	32	0	0		68	11	187	123	37			30		-1	35	0	0	0	0											Capital Injection by Parent Company									
58757	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
58971	1094	0	0	0	CONF	303	244	209	1949	314	515	0	0	0	0	false	0	0	0	0	204	0	126	2165	333	0	2283	0	375	0	455	0	0	0	0	0	0	0	0	Merchant Services Fees	Underwriting Fees	Letters of Credit Fees	Software Expense	State Revenue Taxes	Travel and Lodging Expense										
59316					CONF	209			233			0	0	0	0	false		0	0		255			344	101		272			140		0	0	0	0			111		Gain on Sale of Branch		None	Shares Tax Accrued												
59352	66	0	23	0	CONF	0	0	0	31	43	0	0	0	0	0	false	0	0	0	10	60	10	12	160	33	0	90	21	42	70	32	0	0	0	0	0	0	0	0				OCC Assessment	Internet Banking											
59370	22		33	5	CONF	17	1		20	25	81	0	0	0	0	false	6	0	0	3	50	3	30	116	10			13	21	29	18	0	0	0	0		1	19		Loan Fee Income	Other Misc		REO and Loan Expense	OCC Expense	Other Misc										
59754	1		5	4	CONF	1			7	3	2	0	0	0	0	false	3	0	0				5		3					2	2	0	0	0	0					OTHER SERVICE CHARGES			MISCELLANEOUS	MEMBERSHIPS AND SUBSCRIPTIONS	TELEPHONE AND TELEGRAPH										
60143	0	0	0	0	CONF	22692	12614	12151	66978	28667	12465	0	0	104	0	true	0	-1330	0	0	9908	0	0	13776	0	0	64090	0	0	0	0	0	0	0	0	0	0	0	0	Intercompany income	Unused loan commitment fees	Letter of credit fees	Outside processing fee expense	Software purchases and maintenance expense	Intercompany fee expense			Adjustment to allowance for foreign currency translation		Line 1 above includes additional items that exceed the threshold of 3 of schedule RI item 5.l. as follows:Merchant services of $9,757. Line 2 above includes an additional item that exceeds the threshold of 3 of schedule RI item 7.d. as follows: Restructuring charges of $7,508.	Change in accounting principle for share-based compensation (ASU 2016-09)				
60330	0	0	0	0	CONF	118	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	172	0	0	0	951	0	214	169	131	0	0	0	0	0	0	0	112	SBA/USDA FEE INCOME (COST)															
60545	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
60554	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
60648	19	0	16	0	CONF	0	0	0	0	0	0	0	0	0	0	false	21	0	0	0	0	0	29	116	0	0	155	0	0	0	35	0	0	0	0	0	0	0	0																
61122	135	35		156	CONF				107	127		0	0	0	0	false	89	0	0		309	55	95	765			544	112			202	0	0	0	0			169	86				Membership Fees / Dues / Licenses	Contract Labor											
61355	352	0	0	0	CONF	0	228	384	0	273	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	141	0	0	144	0	0	0	0	0	0	0	0	0		PARTICIPATION FEES	ANNUAL FEES		SERVICING FEES											
61476	0	0	0	0	CONF	0	0	0	0	0	0	23	72	0	0	false	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							ESOP	EIP								
61757	17	4	12	1	CONF							0	0	0	0	false	7	0	0	2	31	5	1	4	11			20	4	5	27	0	0	0	0																				
61832	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
61953	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
62044					CONF							0	0	0	0	false		0	0													0	0	0	0																				
62110	0	0	0	0	CONF	111	138	127	427	191	277	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Client-related services fees from parent	Other services fees from parent	Other services fee from affiliate	Investment advisory fee to parent	Other professional fees to parent	Client-related services fees to parent					RI-E Item 2 continued: Bank Custody Fees: 110					
62147	19	0	0	2	CONF	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	13	6	0	84	6	0	31	8	5	27	14	0	0	0	0	0	0	0	0																
62772					CONF				111			0	0	0	0	false		0	0				155	324								0	0	0	0								Software Licensing Expense	Loan Credit Expense (filing & recording, credit rpts, collections)	Employee Expenses - Training & Travel										
63050					CONF							0	0	0	0	false		0	0													0	0	0	0																				
63069	11931	0	0	0	CONF	3431	4577	-1781	4066	2272	-2598	0	0	-1647	0	false	0	0	0	0	1193	0	0	13475	0	0	8141	0	8752	0	0	0	0	0	0	0	1629	0	0	International services fee income	Lease residual and operating income	FDIC loss sharing expense, net	Professional services for customers	Provision for off balance sheet credit losses	Net intercompany income from parent			SOP 03-3 transactions on purchased credit impaired loans		Additional line items that exceed 3 of Schedule RI, item 5.L Customer swap fees: $4,061 Loan fee income: $1,261  Additional line items that exceed 3 of Schedule RI, item 7.d Card related expense: $3,316					
63201	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
63573	36	0	60	27	CONF	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	0	8	0	293	40	0	10	69	39	0	12	0	0	0	0	0	0	0	0																
63733	95	0	72	0	CONF	0	0	0	139	66	72	0	0	0	0	false	75	0	0	36	133	21	56	141	60	0	412	74	0	212	112	0	0	0	0	0	0	0	0				Loan Department Direct Expense and Collections	Franchise Taxes and License	Meetings Training and Education										
63742	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
